DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
1312212.34;25423.98;ABRANTES;15344.58;142997.04;T1_1401;4949754.52;76007.67;1642254.18;T1;205372.67;553008.3;3553330.28;1401;454277.67;522856.09;942146.57
1721711.86;24339.25;ÁGUEDA;75639.89;466071.98;T1_0101;5375824.91;227.27;1866327.74;T1;444469.35;8388.53;4143552.91;0101;213363;555286.04;1018909
317188.87;7500;AGUIAR DA BEIRA;43893.69;140261;T1_0901;1180459.93;17011.05;416192.54;T1;4511.47;7114.3;833542.08;0901;143637.39;83149.62;203280.46
321254.17;0;ALANDROAL;41089.12;27227.62;T1_0701;1446648.23;39158.1;868135.16;T1;23789.78;9520.23;1282139.29;0701;62882.19;53591.86;101626.75
828823.78;0;ALBERGARIA-A-VELHA;34950.71;516496.12;T1_0102;2929747.17;7785.94;1046928.94;T1;101967.78;224659.33;1981164.09;0102;70509.14;97625.43;878073.94
4547836.51;0;ALBUFEIRA;328284.63;621574.65;T1_0801;12246105.71;27970.25;5219338.56;T1;264454.7;362416.69;10641034.42;0801;28340.62;845889.1;1576730.67
752416.9;1049.89;ALCÁCER DO SAL;51270.91;289395.12;T1_1501;3476135.37;3616.97;1471036.88;T1;57298.23;409930.54;2538462.35;1501;128728.33;311391.6;808944.69
408350.43;22586.91;ALCANENA;2236.6;40535.99;T1_1402;1709928.29;30897.5;687988.97;T1;82413.13;636.94;1336000.28;1402;225518.44;208763.38;148409.57
1111992.05;178500;ALCOBAÇA;4801.44;248125.52;T1_1001;4738067.58;47364.46;1615895.81;T1;283125.69;28248.4;3397734.62;1001;597531.91;622482.3;742801.05
602380.9;0;ALCOCHETE;25973.2;81556.76;T1_1502;2854301.87;7209.77;1598869.4;T1;84366.92;156837.03;2425237.07;1502;80330.89;216777;348733.91
315912.99;12084.23;ALCOUTIM;40041.8;131660.51;T1_0802;1598618.97;7597.49;608686.91;T1;91019.11;26579.44;1105783.17;0802;191450.71;173585.78;301385.09
818925.84;0;ALENQUER;0;119645.45;T1_1101;4713864.72;64056.65;2004131.16;T1;25810.73;782323.36;3487611.39;1101;298473.79;600497.74;927779.54
343102.59;9800;ALFÂNDEGA DA FÉ;14098.46;43713.93;T1_0401;1549800.07;43441.9;612895.65;T1;33084.56;32556.13;1233421;0401;183125.99;233980.86;133253.08
658796.38;33403;ALIJÓ;87173.01;313155.11;T1_1701;2332984.96;9687.5;839882.45;T1;111351.84;144214.08;1631187.92;1701;12500;122821.59;689297.04
466321.68;27837.5;ALJEZUR;1261.16;74113.63;T1_0803;1958682.34;26979.66;698583.6;T1;18835.35;63388.03;1492297.65;0803;280949.02;300412.71;185435.67
617720.25;3423.56;ALJUSTREL;138276.72;588957.44;T1_0201;2629668.11;22730.92;739279.32;T1;82010.21;10651.97;1703573.77;0201;102774.44;323843.28;823319.9
4308044.07;6308.29;ALMADA;133933.98;1085959.41;T1_1503;16507702.97;74959.07;6769148.89;T1;278999.3;126436.25;13434403.6;1503;1441662.14;2282251.57;1631637.23
894945.27;11552.42;ALMEIDA;83626.47;124616.23;T1_0902;3120077.5;36090.01;622244.17;T1;415111.33;185083.89;2037487.05;0902;262600.11;484207.6;819990.34
1121093.04;0;ALMEIRIM;40078.62;666718.56;T1_1403;4572166.39;38011.91;1227697.54;T1;103144.87;1012323.93;2662668.14;1403;87232.27;275865.65;1822265.98
533472.63;1670;ALMODÔVAR;0;353308.38;T1_0202;2321629.92;22652.82;928541.85;T1;95214.11;3254.4;1690111.14;0202;178071.89;205443.84;453446.89
303701.01;0;ALPIARÇA;4770.96;17766;T1_1404;1363670.49;26873.71;683554.49;T1;46877.99;66817.37;1043426.69;1404;184011.48;29297.48;136232.32
362472.98;34101.32;ALTER DO CHÃO;7002.2;201812.9;T1_1201;1332208.48;514.64;597765.5;T1;49626.54;2899.61;1022558.64;1201;14207.27;61805.52;295442.57
482976.65;121203.6;ALVAIÁZERE;184200.99;361275.01;T1_1002;2097029.86;5220.09;413445.64;T1;189318.49;130955.2;974631.13;1002;135445.44;72988.75;986953.29
138284.63;0;ALVITO;5295.14;1741.59;T1_0203;945620.94;6052.07;444363.83;T1;184867.85;5864.47;657870.91;0203;89980.98;69170.38;197769.05
4028997.7;656380;AMADORA;620864.54;15107.16;T1_1115;15375357.94;32408.13;6148445.35;T1;289910.17;576873.19;12805388.52;1115;410834.36;2595537.34;2159135.06
1427053.01;0;AMARANTE;536827.45;383336.86;T1_1301;6593897.47;34261.29;2056799.47;T1;914144.27;101357.96;4001108.83;1301;657122.1;482995.06;1935666.54
578649.94;0;AMARES;102334.69;345874.77;T1_0301;2971754.99;67694.88;929365.01;T1;49597.47;278632.71;1756436.07;0301;438879.28;180726.24;776439.64
674465.89;158560;ANADIA;20173.53;284701.15;T1_0103;2816696.02;29875.29;905676.59;T1;100613.02;193712.88;1814053.07;0103;244882.37;204035.3;757760.58
505597.98;34072.79;ANGRA DO HEROÍSMO;98085.43;818088.88;T1_4301;3995924.07;28081.07;901023.45;T1;132814.97;225334.94;1836590.33;4301;850936.73;401887.83;1308397.01
437062.63;80250;ANSIÃO;3569.52;221775.43;T1_1003;2115849.7;54466.39;544308.92;T1;123981.96;270396.42;1120860.82;1003;295015.55;85022.88;699973.33
689059.39;321586.69;ARCOS DE VALDEVEZ;250264.96;264903.6;T1_1601;3990504.29;34123.87;1098748.26;T1;122811.38;286580.52;2117570.28;1601;626786.86;295638.76;1246147.15
369681.76;0;ARGANIL;4804.66;296935.91;T1_0601;2034520.14;12434.5;893179.57;T1;52897.57;53544.37;1449904.63;0601;176433;174608.8;408182.51
511993.52;10000;ARMAMAR;31240.46;374296.73;T1_1801;2135263.84;46091.8;730063.4;T1;70887.98;92293.23;1322597.66;1801;233947.78;34448.94;578718.4
1262852.3;6378;AROUCA;116760.81;233789.97;T1_0104;3714789.88;5320.36;765733.9;T1;121500.31;934468.04;2132915.57;0104;168977.18;99009.01;1412897.13
669334.09;0;ARRAIOLOS;204244.08;0;T1_0702;2368985.05;24061.68;702777.02;T1;96159.85;259618.9;1558563.67;0702;250398.55;162390.88;560022.83
259536.01;0;ARRONCHES;9460.26;1848.38;T1_1202;1543825.7;5070.64;445281.8;T1;473998.49;177320.28;798907.64;1202;82290.65;89019.19;662627.41
1042354.18;10000;ARRUDA DOS VINHOS;31139.34;126630.03;T1_1102;2853454.13;28156.12;849165.88;T1;163076.46;137288.33;2176863.24;1102;208456.73;257187.06;468134.16
478420.62;179565.23;AVEIRO;47350.96;48181.06;T1_0105;5891713.84;241135.62;2603754.08;T1;257310.75;6268.9;4470028.4;0105;883008.54;1146718.08;538676.9
379905.26;0;AVIS;2897.48;93917.49;T1_1203;2446931.32;24090.45;865671.85;T1;145192.08;29380.92;1495668.31;1203;679875.04;226000.75;271387.97
551018.76;0;AZAMBUJA;0;45468.5;T1_1103;4165338.09;166687.32;1422326.33;T1;85260.31;14640;2374739.85;1103;1645229.43;234707.44;145368.81
780294.6;381500;BAIÃO;55198.25;99996.78;T1_1302;3306990.65;10999.34;1171683.18;T1;376627.75;0;2103714.57;1302;289953.3;140737.45;913322.78
3354845.51;244814.43;BARCELOS;125657.68;1964159.6;T1_0302;13978007.85;4186.26;2936454.52;T1;812077.13;490172.61;8446844.63;0302;1894281.77;2151358.34;3636881.45
119310.15;231.74;BARRANCOS;0;3969.81;T1_0204;1120966.44;15657.97;461693.87;T1;48256.36;304.22;801028.85;0204;267175.46;204366.86;52762.13
1488426.24;24570.65;BARREIRO;330556.97;320335.58;T1_1504;9230673.63;86349;3602167.25;T1;215842.69;472080.82;6399773.35;1504;1467513.57;1222830.86;1363386.71
538687.5;70247.5;BATALHA;58227.5;198285.89;T1_1004;1977008.22;1903.11;470087.92;T1;252569.21;7800;1258725.95;1004;131152.17;248047.42;587130.1
939168.52;1750.96;BEJA;711.58;48077.48;T1_0205;4877749.55;36699.36;1911297.88;T1;159181.35;1070765.12;3030887.67;0205;566375.39;143721.91;1280486.49
439011.77;0;BELMONTE;0;194647.26;T1_0501;1359847.07;7324.85;260836.74;T1;247375.04;48652.21;840347.6;0501;28824.96;133174.24;490674.51
1426575.24;38220;BENAVENTE;106757.78;372708.34;T1_1405;4318089.79;13080.94;1609233.4;T1;14264.16;0;3597999.25;1405;188140.26;549109.67;531950.28
182056.96;0;BOMBARRAL;810;30283.99;T1_1005;1477357.42;24211.09;890290.3;T1;14101.79;7344.97;1169005.07;1005;255811.6;72446.72;52540.75
420403.1;0;BORBA;16636.59;6025.69;T1_0703;1846601.01;55898.27;807446.23;T1;53539.91;30770.69;1337810.77;0703;401817.36;54063.17;106972.88
389458.05;13000;BOTICAS;28548.85;221322.78;T1_1702;1672190.54;15552.7;620437.86;T1;50759.62;16384.13;1095316.51;1702;246858.65;69867.9;330015.38
1665481.43;0;BRAGA;56916.75;269614.06;T1_0303;20599487.58;452439.02;5804633.45;T1;3777482.05;134234.34;9895049.99;0303;6466190.39;1972496.09;4238247.2
3155419.14;258015.32;BRAGANÇA;13796;590943.41;T1_0402;8195190.92;68826.07;1532102.7;T1;1324704.89;128155.06;5145636.57;0402;733939.67;389288.66;2315614.68
427739.33;0;CABECEIRAS DE BASTO;129508.48;667377.17;T1_0304;4862864.19;23768.99;1005449.97;T1;200277.47;1641673.04;1756726.83;0304;467301.2;299768.54;2638836.16
502179.36;0;CADAVAL;54734.8;59009.94;T1_1104;1912784.41;6574.15;864378.85;T1;126774.81;74157.93;1522979.7;1104;75127.23;149847.34;314677.48
1095219.15;0;CALDAS DA RAINHA;618;1441816.27;T1_1006;7270949.56;14162.31;1132773.22;T1;116772.04;2340574.91;3045403.61;1006;325764.73;803248.93;3899781.22
366613.14;149303.55;CALHETA (MADEIRA);15041.89;157269.89;T1_3101;1872535.34;39822.66;485974.83;T1;49639.83;4638.38;1271603.23;3101;225038.57;379192.6;375893.54
188785.73;0;CALHETA (SÃO JORGE);8421.43;51209.56;T1_4501;872995.42;84365.69;424223.12;T1;30247.11;0;716761.36;4501;66355.96;19386.82;89878.1
820418.6;84583.45;CÂMARA DE LOBOS;23867.63;725004.96;T1_3102;3087394.26;45450.65;944421.71;T1;86938.63;9466.56;1854484.89;3102;303048.14;44193.93;929861.23
862383.57;0;CAMINHA;496775.22;146609.61;T1_1602;2908454.84;11845.92;1015959.19;T1;58977.6;13313.52;2036001.69;1602;156777.2;145813.01;715675.95
441448.97;53763.5;CAMPO MAIOR;20550.97;89865.41;T1_1204;1883447.01;7601.21;1016275.99;T1;56047.59;24434.68;1582718.05;1204;56066.81;117391.88;244662.15
467984.3;0;CANTANHEDE;0;260378.12;T1_0602;3241451.88;38749.92;1339425.48;T1;89929.23;201384.54;2273971.26;0602;415788.73;427811.56;551691.89
351651.84;13043.25;CARRAZEDA DE ANSIÃES;0;19664.3;T1_0403;1775790.58;63364.56;649090.48;T1;1730.79;85894.6;1233343.44;0403;422114.2;169236.56;120332.94
436641.1;25739.02;CARREGAL DO SAL;1411.2;28483.37;T1_1802;1549650.82;19388.4;494994.28;T1;20025.46;92192;1089569.19;1802;292230.58;138545.41;167851.05
788633.02;20138.86;CARTAXO;11127.85;25711.72;T1_1406;3949401.8;112441.56;1645669.5;T1;73920.25;24978.82;2756683.08;1406;1036841.22;209939;155877.5
12322935.23;281171.06;CASCAIS;1420218.24;2285864.2;T1_1105;33270007.76;146364.62;7605216.39;T1;1615033.31;432722.59;23590130.63;1105;3644867.73;3515614.39;6035009.4
167584.91;5000;CASTANHEIRA DE PÊRA;2868.48;91028.92;T1_1007;1008239.9;27289.51;326027.1;T1;104079.81;232669.2;544323.37;1007;28270.12;23421.85;435646.41
1318854.58;1035541.36;CASTELO BRANCO;57467.67;414517.27;T1_0502;6909095.22;721.12;1640560.83;T1;241708.71;912317.77;3717973.18;0502;529569.26;757836.65;2661552.78
769145.39;25000;CASTELO DE PAIVA;9296.82;25977.17;T1_0106;2383354.18;59895.01;693457.53;T1;58184.75;302311.75;1648735.77;0106;313847.92;126237.84;420770.49
300060.68;29736.88;CASTELO DE VIDE;46229.56;31703.19;T1_1205;1361789.89;5621.97;653975.65;T1;74595.44;95798.39;1019682;1205;64044.43;60023.7;278063.46
735497.45;682;CASTRO DAIRE;263491.27;526392.07;T1_1803;3232386.37;14959.78;909477.04;T1;97868.78;205471.15;1815880.65;1803;322600.45;155946.38;1093905.27
940649.05;77934.02;CASTRO MARIM;829163.06;436377.31;T1_0804;3806388.55;3349.9;656345.38;T1;444753.83;13312.08;1974345.26;0804;30502.99;374000.93;1801540.3
504771.29;0;CASTRO VERDE;122249.66;29147.44;T1_0206;2422408.45;20150.11;948779.56;T1;152507.53;135332.23;1775193.03;0206;207978.56;301492.07;439236.86
617275.25;8845.54;CELORICO DA BEIRA;30003.11;58524.93;T1_0903;2298771.69;52608;1065905.8;T1;90575.17;21626.42;2045571.2;0903;43625.32;309782.15;209575.17
530502.86;324345.31;CELORICO DE BASTO;138053.6;53354.25;T1_0305;3782555.75;96606.19;1057888.17;T1;37145.07;875964.62;1909997.78;0305;443695.12;225000.56;1428862.85
465689.2;50805.56;CHAMUSCA;98088.23;273067.53;T1_1407;3470813.61;17734.22;824909.79;T1;329295.34;56909.55;1627560.02;1407;1035087.38;319226.81;808166.21
1260194.77;18913.83;CHAVES;231188.4;1001706.55;T1_1703;7253667.19;66364.19;2180411.6;T1;408987.61;909698.67;3983281.37;1703;699890.76;476310.81;2570495.06
794044.39;123884.38;CINFÃES;271974.07;139060.76;T1_1804;3173668.66;134.3;1035829.21;T1;204544.47;185990.15;1978713.97;1804;269500.86;148706.07;925453.83
3848604.3;604229.55;COIMBRA;208697.91;1922888.02;T1_0603;18351684.5;313104.62;6290351.72;T1;239326.65;392631.45;12742929.68;0603;2240981.24;2290869.04;3367773.58
621021.55;25000;CONDEIXA-A-NOVA;9525.62;480041.44;T1_0604;2924242.39;11128.47;808544.12;T1;264955.85;354317.51;1589476.85;0604;200925.12;148782.71;1133840.42
390125.74;36100.24;CONSTÂNCIA;30149.42;19294.28;T1_1408;1485102.54;17687;458730.64;T1;86495.4;229433.13;956599.94;1408;127030.13;90056.56;401472.47
1077441.29;63071.57;CORUCHE;7560.18;338432.97;T1_1409;3912359.29;14556.15;1421426.82;T1;453817.2;37979.77;2820364.88;1409;191132.72;306940.62;900861.69
89239.86;0;CORVO;1566.57;59638.65;T1_4901;387625.54;4428.77;140435.75;T1;50079.64;0;244254.38;4901;32086.3;10150;111284.86
1442589.46;167802.53;COVILHÃ;9116.18;1055894.14;T1_0503;6824625.58;252959.69;1542011.81;T1;396369.11;235441.24;3841410.43;0503;1118591.95;603849.47;1864623.2
419500.23;0;CRATO;3027.02;63512.86;T1_1206;1450027.03;23301.13;486126.74;T1;122347.57;2293.59;1095885.92;1206;162960.07;166957.82;191181.04
257561.71;0;CUBA;9170.03;6109.02;T1_0207;1143741.24;10431.78;557415.93;T1;26869.27;4206.92;964302.85;0207;133083.15;138893.43;46355.24
1506074.9;73130.42;ELVAS;345.43;278067.95;T1_1207;4093464.78;267144.43;1326368.1;T1;48200.91;38543.98;3432963.02;1207;222213.07;333375.59;438288.69
789150.92;14946.42;ENTRONCAMENTO;284747.19;427555.25;T1_1410;3111721.04;56209.45;1016298.54;T1;188628.62;53415.58;1899546.15;1410;242881.83;37887.24;969293.06
1237639.38;24900;ESPINHO;65930;26902.23;T1_0107;5198550.5;32853.49;2428266.81;T1;107262.58;279724.54;4275047.22;0107;418783.93;576287.54;504719.35
802348.97;0;ESPOSENDE;0;27841.27;T1_0306;2636814.8;24288.64;959689.01;T1;96116.83;49917.08;2160862.24;0306;302077.38;374535.62;173875.18
987798.34;393146.68;ESTARREJA;362867.7;226467.23;T1_0108;4779534.44;35514.06;1166593.62;T1;116117.35;920821.06;2477642.33;0108;282472.09;287736.31;2019420.02
724183.45;5440;ESTREMOZ;171838.82;671514.44;T1_0704;3325664.57;53380.28;1087250.34;T1;159607.25;81514.87;2086950.59;0704;148798.6;222136.52;1089915.38
1414847.02;1601.05;ÉVORA;853.6;24469.63;T1_0705;9168089.02;242358.13;4809717.4;T1;156298.14;29970.36;7067882.49;0705;1887013.75;600959.94;213192.78
1431411.39;0;FAFE;110564.52;275183.66;T1_0307;6275671;85334.5;1840734.07;T1;101619.28;6000;4611259.65;0307;1171043.89;1253779.69;493367.46
444833.27;0;FARO;58680.44;77049.06;T1_0805;5168248.11;170463.56;3475980.26;T1;146160.36;12850.8;4444653.15;0805;428854.3;353376.06;294740.66
1850415.55;416314.92;FELGUEIRAS;149657.24;297574.92;T1_1303;8669793.45;14640.79;2660174.91;T1;330017.6;2291136.36;5047823.59;1303;137268.82;522592.34;3484701.04
521282.9;40000;FERREIRA DO ALENTEJO;99436.68;1992;T1_0208;2621380.28;34088.62;1071600.83;T1;46138.34;71403;2032358.77;0208;330051.49;405386.42;258970.02
540858.68;50000;FERREIRA DO ZÊZERE;2021.44;297285.14;T1_1411;1874137.58;13024.16;528397.89;T1;94635.23;87134.86;1223809.14;1411;119251.77;141528.41;531076.67
586622.4;0;FIGUEIRA DA FOZ;0;10210.47;T1_0605;4275189.34;98123.44;2239378.14;T1;153475.54;30974.76;3372639.69;0605;707888.88;448515.71;194660.77
376692.67;606;FIGUEIRA DE CASTELO RODRIGO;41093.89;197470.58;T1_0904;1895996.16;12372.84;483437.79;T1;126355.66;4500;1300151.12;0904;225818.91;427647.82;370026.13
317693.93;0;FIGUEIRÓ DOS VINHOS;12028.22;51416.83;T1_1008;1860058.56;37219.72;736791.79;T1;49889.73;22934.22;1154501.62;1008;569287.94;62796.18;136269
286486.99;0;FORNOS DE ALGODRES;27987.86;7569.52;T1_0905;1266863.48;133276.34;429459.75;T1;64575.58;11638.73;900284.91;0905;254806.88;51061.83;111771.69
465462.66;64899.8;FREIXO DE ESPADA À CINTA;2378.53;88522;T1_0404;2129451.25;87430.19;668110.44;T1;110684.32;302970.53;1313336.95;0404;246659.12;92333.66;569455.18
353793.01;0;FRONTEIRA;2715;155354.86;T1_1208;1578992.53;13765.46;385214.45;T1;480375.04;25295.04;829611.09;1208;85641.5;76838.17;663739.94
1882112.27;361718.55;FUNCHAL;1021310.43;616057.78;T1_3103;14951812.43;292130.43;7218011.97;T1;601834.24;388067.75;10533599.52;3103;1429224.16;1141344.85;2988988.75
885231.64;719.9;FUNDÃO;159352.48;829569.73;T1_0504;5416631.14;118731.56;1302194.62;T1;341431.15;206532.11;2477801.51;0504;1401224.26;171643.69;1537605.37
208034.23;7544.82;GAVIÃO;2158.32;32548.34;T1_1209;1124074.32;13008.49;526674.77;T1;92984;18833.08;874883.14;1209;95122.62;127165.65;154068.56
324788.73;0;GÓIS;17951.04;406903.36;T1_0606;1727436.89;17750.66;620497.88;T1;33630.45;75854.17;1070315.44;0606;122782.43;107278.17;534339.02
352796.8;200349;GOLEGÃ;42333.04;41261.22;T1_1412;1694909.66;11422.89;554739.28;T1;106524.53;260766.75;1003432.71;1412;40242.41;84473.74;651234.54
3564008.27;339652.93;GONDOMAR;128272.75;629069.75;T1_1304;15034324.3;83979.41;5376395.01;T1;1905757.59;446075.91;10340964.55;1304;1244530.82;1316581.86;3448828.93
304635.67;27679.2;GOUVEIA;113853.7;111770.88;T1_0906;2352278.53;43091.2;682397.14;T1;256654.46;8978.72;1468124.46;0906;365217.11;438000.45;518936.96
1146400.27;36448.42;GRÂNDOLA;20238.76;427335.31;T1_1505;4487688.63;31292.34;2012421.85;T1;260434.19;47021.44;3543795.1;1505;152415.41;353680.64;791478.12
1074286.74;238980.42;GUARDA;7653.89;107193.02;T1_0907;7279471.79;302251.71;2283079.44;T1;220862.04;371881.87;4310646.35;0907;2022254.2;651028.46;946571.24
3862458.55;665297.8;GUIMARÃES;0;162916.44;T1_0308;15121241.04;367845.78;5477469.65;T1;957863.63;109181.94;11408197.17;0308;1817784.06;1700423.19;1895259.81
230219.51;0;HORTA;0;9120;T1_4701;1370969.15;21545.79;738710.41;T1;26469.33;0;1119131.94;4701;216247.88;128656.23;35589.33
1547938.23;33073.48;IDANHA-A-NOVA;4893.6;184621.99;T1_0505;3747551.75;19178.63;1044088.56;T1;230890.87;168781.9;2855814.48;0505;269475.43;244609.06;622261.84
2041311.76;128743.1;ÍLHAVO;35829.19;155737.61;T1_0110;5876901.95;112360.02;1640496.82;T1;131648.77;752437.37;4089025.78;0110;583480.13;294857.18;1204396.04
997397.34;0;LAGOA (ALGARVE);69401.94;270895.88;T1_0806;4056392.15;32475.06;1747645.72;T1;182561.85;92768.01;3159422.84;0806;281341.63;381904.72;615627.68
310417.13;11684.1;LAGOA (SÃO MIGUEL);73140.67;387567.17;T1_4201;2280197.48;26492.36;579951.61;T1;158198.95;12345.45;1287596.06;4201;349665.08;370734.96;642936.34
1597480.1;26888.79;LAGOS;3369.42;27017.09;T1_0807;7082879.49;78476.58;2964955.05;T1;236773.82;674095.49;5597237.98;0807;517496.9;956326.25;968144.61
226663.84;40.8;LAJES DAS FLORES;2850.26;16498.91;T1_4801;1254760.44;0;228582.62;T1;58792.88;628197.99;464193.37;4801;84186.23;8946.91;706380.84
231653.01;0;LAJES DO PICO;19820;19924.92;T1_4601;891634.03;12163.06;322356.3;T1;14276.14;78450.74;602462.2;4601;156700.03;36289.83;132471.8
959409.57;86287;LAMEGO;86502.78;127355.13;T1_1805;4398430.97;64575.9;1036841.63;T1;103365.41;358672.53;2496449.53;1805;1139798.59;435622.43;762182.85
3269597.48;23530.91;LEIRIA;90580.58;208264.36;T1_1009;13618885.96;303911.76;2996692.79;T1;394198.01;578147.69;9567476.05;1009;2756688.36;2997274.02;1294721.55
18338600.3;2880680.01;LISBOA;1226708.48;617952.01;T1_1106;107292843.45;913294.42;55341702.16;T1;3219041.63;1681775.65;81594242.28;1106;16072443.39;7000645.4;9626157.78
5458324.45;36873.2;LOULÉ;1152331.15;148864.88;T1_0808;17900096.88;94876.98;6464518.79;T1;963355.2;458632.64;13758874.99;0808;1381164.82;1741154.77;2760057.07
3518406.7;4930.54;LOURES;741746.98;0;T1_1107;19889801.1;121168.77;8899223.85;T1;337077.54;446740.33;16232540.19;1107;2126765.52;3693740.87;1530495.39
1723064.25;0;LOURINHÃ;194255.14;270854.86;T1_1108;4832500.88;99693.38;1301595.25;T1;95225.61;277634.74;3577939.14;1108;416591.39;453586.26;837970.35
675699.3;8612.17;LOUSÃ;109518.81;350048.58;T1_0607;2774336.45;29956.63;971916.84;T1;222272.73;129414.65;1819797.52;0607;134671.99;142224.75;819866.94
1463236.51;41431.4;LOUSADA;331342.45;38482.56;T1_1305;6254758.49;27134.08;2412020.84;T1;44147.78;940671.11;4404451.16;1305;454232.03;502059.73;1396075.3
763746.71;0;MAÇÃO;13051.32;274917.96;T1_1413;2137591.12;9203.8;714375.94;T1;79386.68;35972.52;1656945.05;1413;77317.59;169618.6;403328.48
996192.51;77835.19;MACEDO DE CAVALEIROS;241603.47;218874.37;T1_0405;5571084.47;69013.9;1200017.1;T1;276830.04;872182.08;2717154.75;0405;1166604.57;451931.24;1687325.15
685545.76;31237.64;MACHICO;132598.28;194059.21;T1_3104;2471880.01;75270.22;956964.41;T1;25931.39;7579.09;1830323.53;3104;250150.87;112543.14;391405.61
153959.78;0;MADALENA;65995.13;443295.74;T1_4602;1640369.09;11206.25;416016.74;T1;34723.78;106644.43;870868.06;4602;118841.95;289685.29;650659.08
4098849.7;79188.4;MAFRA;46303.26;23879.99;T1_1109;9989262.04;33843.57;3114989.89;T1;543567.4;930033.05;8108274.79;1109;258015.15;860591.63;1622972.1
2937853.57;23662;MAIA;104985.96;34749.09;T1_1306;10549695.8;35156.67;4381667.84;T1;301605.89;484663.88;8889167.81;1306;710861.17;1534489.73;949666.82
979868.6;1615.89;MANGUALDE;79432.18;172481.63;T1_1806;2971010.09;52781.44;1198036.58;T1;25139.09;27324.66;2371108.32;1806;293908.32;140421.7;305993.45
407872.69;0;MANTEIGAS;0;8250;T1_0908;1119971.72;8477.29;331448.67;T1;23484.57;180113.97;794339.94;0908;113783.24;46541.29;211848.54
1711678.9;266.28;MARCO DE CANAVESES;108038.87;22234.06;T1_1307;5445553.27;151021.61;1683141.07;T1;33007.39;123731.41;4498248.75;1307;660026.51;952407.17;287278.01
862266.02;17924.59;MARINHA GRANDE;247849.78;283456.83;T1_1010;3374342.54;20872.01;1319234.23;T1;81108.86;15901.73;2468016.55;1010;260084.2;265644.29;646241.79
305075.09;1705.75;MARVÃO;30972.23;33913.9;T1_1210;1107155.77;5651.08;443379.02;T1;70632.04;135982.04;813584.63;1210;20365.18;59479.44;273205.96
3242944.45;90216;MATOSINHOS;575161.6;423003.97;T1_1308;17212046.69;104856.26;7359716.27;T1;230331;1494640.87;12083464.17;1308;2315229.08;1375947.19;2813353.44
665264.44;7410.25;MEALHADA;155415.14;61375.44;T1_0111;2562999.18;7857.15;1180292.78;T1;16474.66;103250.07;2006500.42;0111;212573.2;153086.05;343925.56
332428.56;0;MEDA;69248.67;54127.36;T1_0909;1806710.88;7265.52;705855.01;T1;183574.59;228245.83;1259014.43;0909;12500;213465.34;535196.45
565508.55;2186.19;MELGAÇO;240118.26;337276.79;T1_1603;3073329.1;45296.09;981684.19;T1;174879.56;148773.98;1839520.49;1603;330573.83;247031.66;903234.78
551727.85;291032.69;MÉRTOLA;105751.77;623690.24;T1_0209;3737922.02;38997.82;1189069.2;T1;116551.82;87719.61;2195973.33;0209;317202.56;416178.46;1224746.13
256110.83;17499.98;MESÃO FRIO;20681.82;19821.63;T1_1704;1379553.08;24912.34;455627.22;T1;128781.87;248252.48;802314.05;1704;142201.25;65663.66;435037.78
746921.71;21424.09;MIRA;19882.29;66087.03;T1_0608;2226485.64;33811.11;874432.81;T1;6040.28;138752.21;1733776.87;0608;240522.87;78611.24;252185.9
323417.79;0;MIRANDA DO CORVO;220762.74;124849.15;T1_0609;1930244.37;24461.54;659581.13;T1;40232.19;321642.42;1060263;0609;162494.87;52802.54;707486.5
476745.48;85169;MIRANDA DO DOURO;25391.11;131493.17;T1_0406;1876136.82;14296.02;793388.53;T1;12595.84;39738.99;1385420.88;0406;196327.83;100990.85;294388.11
1192420.49;0;MIRANDELA;176278.92;132715.15;T1_0407;4393829.83;83377.28;1668465.41;T1;108970.36;27993.29;3461928.57;0407;485943.54;517665.39;445957.72
840682.24;20587.5;MOGADOURO;62828.22;303124.83;T1_0408;2635754.59;37520.73;673279.21;T1;203919.87;10476.74;1684632.95;0408;350184.48;133150.77;600937.16
281615.04;37830.5;MOIMENTA DA BEIRA;75066.75;137185.98;T1_1807;2213958.07;36423.96;626099.57;T1;39493.46;111603.54;1114642.23;1807;698135.61;170503.66;401180.23
978353.9;122.18;MOITA;303731.45;149411.15;T1_1506;6304977.17;40139.9;3054937.82;T1;416992.76;170422.41;4820925.55;1506;443371.67;747493.93;1040679.95
779208.79;75571.93;MONÇÃO;92728.7;331104.08;T1_1604;3758935.82;35617.47;1018205.21;T1;73964.77;357094.68;2180209.47;1604;648262.19;347178;930464.16
319995.64;17530.17;MONCHIQUE;74842.62;81920.05;T1_0809;2019586.7;24318.59;783648.86;T1;95530.43;125725.72;1147914.99;0809;476122.72;19951.9;395548.99
