codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;despesatotal
0614;4699641.32;1921622.12;1889586.79;171171.81;717260.6;5130.99;227844.85;34537.62;422518.62;161853.95;704297.95;6255825.3
1014;13179157.16;6017589.24;5494138.63;115991.64;1551437.65;62382.54;356337.68;13377.88;180546.87;504156.5;947819.62;15243778.25
1708;9780708.6;4405676.24;4018287.51;384733.75;972011.1;22622.15;2763664.62;246724.26;839542.68;810183.7;1415561.51;15879007.52
0910;7299518.31;3151436.61;3309048.3;156281.21;682752.19;0;717538.37;101033.85;533553.23;196261.1;1387989.31;10235894.17
1015;19458176.55;7157915.2;8496997.65;79516;3723747.7;152846.66;2864805.94;9098477.04;3564825.07;3911389.32;2743376.12;41793896.7
4203;23706415.72;11843870.82;7694983.58;311053.14;3856508.18;159046.11;3289448.89;752725.22;348560.46;2275842.71;3483484.25;34015523.36
3105;3791392.53;1524455.67;1822518.47;10218.11;434200.28;16812.76;70580.16;52120.37;344825.87;69911.57;573605.79;4919249.05
1606;7903407.7;4038596.57;2769084.56;112950.18;982776.39;189287.5;956472.58;95479.29;473691.09;658834.7;2079400.05;12356572.91
1607;18546630.1;7775535.4;7269518.08;6477.93;3495098.69;119260.47;1070389.98;265014.2;240416.33;2086814.16;1520155.18;23848680.42
1213;11170347.85;4731167.18;3942844.85;3216.25;2493119.57;284163.73;149110.99;1259790.39;1114140.28;2272443.86;584112.28;16834109.38
1214;10884258.65;6107774.38;4201909.23;281544.17;293030.87;239949;1123881.56;107623.37;342255.98;686277.76;3729255.4;17113501.72
0709;7385607.88;3561274.48;2732243.9;39244.49;1052845.01;10853.75;433950.41;95461.41;107087.8;107629.35;338573.63;8479164.23
0811;33858760.15;14009673.3;6451206.3;4399457.19;8998423.36;281287.4;1118065.52;5251.83;811279.96;1437519.98;7355625.34;44867790.18
1312;120928827.2;56303553.2;46679683.3;2722486.21;15223104.49;2846411.87;2749148.89;610607.55;4495652.53;2430719.58;20593487.52;154654855.14
1016;11555650.75;4610720.29;6036860.3;34459.42;873610.74;271119.57;362019.16;589678.91;1267646.79;658665.57;870026.7;15574807.45
3106;3066998.92;1255543.2;1334882.03;50940.98;425632.71;0;2788.92;53394.14;195735.03;150425.84;330981.7;3800324.55
3201;3287860.55;2122847.69;893387.33;55067.84;216557.69;5164.75;0;1767.42;0;11948.48;392401.45;3699142.65
0309;9361230.58;3994259.27;3830473.67;201634.15;1334863.49;76000;509298.18;98896.29;721517.82;696383.12;2108884.78;13572210.77
1313;27961839.9;12147203.01;13382694.4;254142.52;2177799.97;659184.16;4619969.09;279702.57;1681679.84;1050052.61;3765349.11;40017777.28
4204;3441459.97;2753578.85;480870.11;48754.33;158256.68;54.19;134166.16;174296.57;16388.27;1246912.56;1754302.55;6767580.27
4302;6150692.03;3431653.52;1331562.21;299073.01;1088403.29;349608.17;133950.99;1699.15;255106.31;432451.93;3680815.17;11004323.75
0508;6675671.21;2671248.78;3101385.11;18183.02;884854.3;15657.41;225925.71;347795.51;157918.75;1102197.36;502080.12;9027246.07
0710;7162329.71;4030275.11;2318308.97;2244.97;811500.66;25422.65;84375.43;62205.05;458572.34;427246.68;106657.77;8326809.63
0711;10038929.71;4488718.32;3899144.28;253134.3;1397932.81;2504.2;126697.58;173173.84;1605344.6;674970.49;972666.98;13594287.4
1813;7817510.97;4304553.47;2701896.77;153195.9;657864.83;0;322841.78;131195.01;186843.45;425192.59;849915.76;9733499.56
3107;4446623.76;1591993.61;1004122.26;1176059.61;674448.28;0;0;0;2033444.91;401501.34;1448091.69;8329661.7
1709;8722640.11;3454321.05;2932552.42;120495.24;2215271.4;131046.96;478950.75;1078409.64;1086934.22;932558.7;840346.11;13270886.49
4205;8324363.88;4885592.83;2809837.58;188109.6;440823.87;81794.73;539288.31;746360.21;1484077.14;2506708.31;2830016.82;16512609.4
1414;12031094.9;5496430.37;4929818.98;192767.29;1412078.26;11437.4;1179183.14;300694.41;1798872.6;427518.66;3299535.11;19048336.22
1710;5137881.01;2746707.85;2060619.42;20696;309857.74;23388.3;32540.98;181218.21;681034.27;440568.99;719172.59;7215804.35
0911;10399712.11;3619839.88;4397731.65;38814.84;2343325.74;27325.44;347884.39;328858.12;846319.73;593345.95;668819.43;13212265.17
1415;8413835.12;3804343.35;3298353.6;47907.64;1263230.53;275000;2111149.67;47111.05;701617.85;536929.6;521421.87;12607065.16
1814;5799542.15;2470269.77;2753510.93;321835.07;253926.38;2113.66;22102.89;55716.95;224388.33;115659.62;1089792.62;7309316.22
3108;23204803.84;6514846.65;13400328.5;2952563.53;337065.16;0;198332.6;1053197.35;4841434.36;514351.16;2422539.74;32234659.05
4401;2570688.58;1160977.04;792821.95;43649.02;573240.57;149970.14;112224.17;69446.89;1061172.41;258304.05;261264.89;4483071.13
4802;1690562.01;1010373.21;522448.49;6904.77;150835.54;141261.28;1985968.87;10620;41600.2;44898.68;273737.32;4188648.36
0109;37232663.94;13831434.41;17205445.1;1433499.17;4762285.26;717256.37;5826325.07;3515587.61;1313617.08;2639073.24;6178252.24;57422775.55
1711;4839103.06;2022436.12;2345282.7;33748.3;437635.94;94981;512329.58;21614.04;189275.04;163761.13;583557.79;6404621.64
3109;4224198.21;1431385.05;1559761.92;577450.57;655600.67;0;0;0;817551.08;0;1353686.83;6395436.12
1416;34995507.23;13938808.69;12162417.79;2860197.7;6034083.05;127512.59;1908963;68742.5;1809643.77;1391459.69;6924315.86;47226144.64
1509;19594694.43;9730390.17;8006645.95;155877.64;1701780.67;0;162153.97;236087.75;628496.68;544520.11;2081559.08;23247512.02
1314;21878976.73;7960776.45;9461373.23;266850.52;4189976.53;5069.5;3689216.82;868742.08;1968020.15;1970450.12;3311787.25;33692262.65
0812;7947741.25;3865344.8;3427984.7;16522.94;637888.81;360774.22;83435.92;48045.81;1034586.28;505401.72;422144.95;10402130.15
0116;10456804.48;4619676.03;4450419;115514.5;1271194.95;140629.83;724832.44;64484.38;342252.64;2811922.93;1522921.93;16063848.63
1815;6093526.28;1690134.88;3765089.75;52250.22;586051.43;45000;20536.12;19226.1;553758.72;2249537.26;1526752.09;10508336.57
1816;10823003.13;6319476.81;3128630.28;285865.37;1089030.67;194913.42;1497844.33;110069.86;914126.19;857837.37;2138916.53;16536710.83
4603;2662740.2;1156061.5;868722.77;15312.03;622643.9;55.49;588.98;253902.72;53587.02;139383.43;948722.19;4058980.03
3110;3274602.28;1287078.47;1436052.19;48311.35;503160.27;2400;19812.22;226689.97;570338.98;598621.71;622200.02;5314665.18
1417;4750965.43;2762363.12;1517522.2;52090.61;418989.5;183.89;29925.72;16401.53;25032.26;256590.7;666609.06;5745708.59
1817;6014122.77;2966610.16;2459377.55;11212.41;576922.65;0;252983.23;836012.23;638445.27;1024279.08;826172.06;9592014.64
0912;16463651.06;5091082.68;7668278.33;2751125.58;953164.47;51457.44;104146.62;167661.04;246003.96;909396.2;3092947.17;21035263.49
1510;71400107.06;32811186.22;33322493.74;3517889.39;1748537.71;135715.71;2379733.28;1084531.66;1398960.07;7155507.93;25062538.91;108617094.62
1818;5196207.06;1727674.24;3112621.31;15643.14;340268.37;0;101370.81;104770.16;634633.97;829024.94;401924.56;7267931.5
0213;10189616.39;5766849.73;3284445.91;168234.16;970086.59;78988.01;655562.26;156918.52;203592.89;783257.97;848680.15;12916616.19
0509;9581019.82;3768608.9;4568470.32;108292.76;1135647.84;306;103900.32;1127161.08;605414.83;297808.24;1122853.61;12838463.9
1511;31117329.92;17414284.9;10639481.48;817913.51;2245650.03;74966.94;689131.48;3814793.03;366225.3;2086311.57;4816158.11;42964916.35
1512;53589296.88;24222935.86;21944676.18;1895453.78;5526231.06;148615.43;1824998.98;1370151.91;1334974.68;2470296.14;4874985.74;65613319.76
0117;4957220.01;2018710.28;1754540.97;70968.43;1113000.33;66367.21;107920.6;81374.05;639869.3;417465.49;1045165.67;7315382.33
0813;23789487.42;11058613.68;10394889.82;567502.04;1768481.88;18391.15;19113.21;1394117.02;404828.39;837994.38;3110051.78;29573983.35
1513;12882703.46;7818280.72;3419306.83;201429.31;1443686.6;10059.22;202718.3;27986.18;1139550.47;405230.42;2653461.28;17321709.33
1111;105342726.58;45871473.7;33719887.57;1553596.75;24197768.56;268810.36;2490734.17;0;1052537.83;347843.35;13408584.11;122911236.4
1112;6265848.1;2867820.85;2784877.25;92487.9;520662.1;0;64803.27;3234.62;173470.18;212204.2;535830.13;7255390.5
0615;9018701.3;4257423.84;3590452.97;123934.59;1046889.9;44083.13;137820.82;299486.33;1137316.69;509297.51;1536481.18;12683186.96
1215;4690249.45;2425904.58;1427621.76;64113.42;772609.69;1595.94;3302197.15;41399.36;89546.99;683332.79;547168.3;9355489.98
0616;7595033.69;3373033.29;3042654.8;212652.16;966693.44;3489.97;31352.82;397378.77;385288.52;788778.4;1017528.44;10218850.61
1819;4907690.36;2143316.58;2315845.59;168505.21;280022.98;1800;260091.39;1105630.26;297356.03;229631.26;1134196.14;7936395.44
1820;6653951.78;4059843.67;1955647.92;272427.37;366032.82;8226.57;165656.25;48882.68;131062.65;452441.32;1361487.63;8821708.88
0814;16899709.7;8722556.75;4919586.15;158843.48;3098723.32;18221.82;182664.64;324794.92;297671.43;844431.07;4120668.01;22688161.59
0310;7093326.58;3976097.91;2254288.05;26135;836805.62;0;366340.65;235880.91;767531.31;285224.66;509013.43;9257317.54
1418;16375638.98;8990663.4;5261952.4;191304.79;1931718.39;101073.27;501975.65;66433.55;611657.88;2892183.7;2799687.93;23348650.96
1821;12956081.03;4665399.56;5085733.85;68886.36;3136061.26;111261.25;729297.48;1340127.41;3092118.9;1131362.51;2222253.6;21582502.18
0409;7213516.6;2923999.88;2968819.59;546578.91;774118.22;21048.4;256461.91;279235.37;478490.4;635900.87;2931875.09;11816528.64
1419;18111928.41;7847634.98;7390384.66;927590.34;1946318.43;55.03;1266193.8;98612.96;695609.84;884547.41;3384860.88;24441808.33
1113;32484095.01;11593070.59;12188167.11;435136.1;8267721.21;626716.81;393958.23;3333.71;79290.26;2409119.85;5467557.87;41464071.74
0913;6996569.08;2719057.92;2150295.28;447862.65;1679353.23;0;328715.99;261985.98;809195.17;623311.59;1233445.43;10253223.24
1318;23142022.18;5946648.26;5218707.75;2883517.42;9093148.75;218003.64;1179790.51;1026415.55;1261537.75;1508311.89;2714093.33;31049724.85
0118;8219507.8;3375088.07;3308621.51;335281.2;1200517.02;185000;1307905.47;45506.06;343824.68;702066.4;2138472.69;12942283.1
0119;9135936.89;4025192.48;3388409.55;201203.23;1521131.63;405789.26;1061726.59;58180.79;1114216.34;566344.33;2469981.66;14812175.86
1608;10523313.72;5142254.35;3979781.27;111445.35;1289832.75;38906.65;2351015.1;8972.48;742549.29;599087.27;611291.64;14875136.15
1315;24508396.35;11335793.3;9719655.48;761753.2;2691194.37;266665.26;532784.58;0;828948.68;298786.33;4270356.15;30705937.35
1712;10120741.57;4190389.73;4424292.18;452431.46;1053628.2;154519.78;378550.69;360484.76;1516154.96;1064070.28;1481885.21;15076407.25
4502;3012136.1;1581875.25;1132908.19;9331.03;288021.63;0;307020.08;402924.8;88356.51;52918.6;575927.68;4439283.77
0712;6504776.83;3738314.43;2019320.41;278339.44;468802.55;2000;57464.09;13322.95;84362.23;391339.45;955330.5;8008596.05
0713;4843589.95;2315954.39;1873869.16;12580.56;641185.84;0;156571.1;84069.22;180452.81;232359.29;475412.12;5972454.49
1609;29603357.29;15793296.69;9588171.89;323316.13;3898572.58;1384002.33;2911139.59;102217.34;1013010.92;3005724.14;10597614.17;48617065.78
0214;5144120.6;3273764.61;1363918.85;38446.27;467990.87;0;897080.94;36646.2;2165.69;349074.04;955480.13;7384567.6
0311;7650999.29;2860121.45;3223250.4;242904.8;1324722.64;39076.74;2425857.08;0;724204.23;387643.96;1962026.96;13189808.26
0510;3796367.72;1995522.99;1422568.08;33329.74;344946.91;1088.62;70237.22;145275.96;42113.81;378160.5;276818.07;4710061.9
0815;9073329.28;3785317.19;3943070.18;322042.91;1022899;551914.61;1436607.49;193782.81;56208.19;580512.25;278470.59;12170825.22
1316;33248690.61;15614975.78;12066646.79;2232814.21;3334253.83;305138.68;2394488.83;88451.72;1478827.75;279499.07;4926334.81;42721431.47
4101;3520475.33;1782400.93;1345621.03;5944.26;386509.11;46250;20019.13;49978.69;979314.77;396336.44;573219.43;5585593.79
0410;6276552.1;2727219.19;2349374.85;18378.39;1181579.67;4194.39;315062.15;122595.45;285021.01;153827.8;453065.26;7610318.16
1114;41875875.22;16306625.41;18433819.68;262574.43;6872855.7;180070.72;2206597.64;720307.02;1482216.81;9150551.59;3501111.66;59116730.66
4206;5900933.91;2433199.49;1559461.44;1087295.68;820977.3;196500;368611.99;263381.94;480854.26;507073.43;1335318.87;9052674.4
1420;5578622.23;2964764.44;2150349.99;80439.8;383068;4110;811609.31;10751.56;51586.16;534011.19;947247.2;7937937.65
1610;7536070.71;3708671.48;3125250.13;72572.19;629576.91;66542.62;437391.53;558365.86;431234.78;722847.59;1402329.64;11154782.73
0312;45319359.3;18039739.09;23005147.29;472774.87;3801698.05;328431.96;2661956.13;1559205.53;6532780.73;623212.34;11659989.01;68684935
0914;8144730.6;2824622.03;3641793.31;80268.68;1598046.58;0;428728.48;43981.08;930942.06;249781.07;568367.69;10366530.98
1317;82842120.25;34354473.74;33891438.07;4394450.05;10201758.39;2098160.09;6588736.06;8641.65;4454836.75;3385498.74;31483602.06;130861595.6
1822;4313896.19;2274145.57;1649388.66;73852.24;316509.72;40390.32;309565.77;166051.14;506608.51;180004.01;654225.83;6170741.77
0617;5109419.62;2298024.45;1695492.29;858963.34;256939.54;138650.25;97945.36;12543.5;61796.16;55607.13;1229999.99;6705962.01
1713;11646689.84;4599417.8;4780958.52;93118.64;2173194.88;423736.86;2194786.68;963648.25;914910.73;5283664.4;707127.74;22134564.5
1714;17673700.58;7106534.88;6672377.42;146396.92;3748391.36;658417.98;679843.41;0;1149379.78;1717832.81;3517640.09;25396814.65
0816;48523302.6;7626750.07;22545788.73;3478128.98;14872634.82;1974614.33;4535606.44;1929189.34;4954655.15;3225178.07;12326005.01;77468550.94
0511;4787139.21;2482743.19;1646685.77;6633.73;651076.52;84250;277182.13;143339.65;415245.53;634606.06;356460.88;6698223.46
0313;19007060.05;7470339.3;8625720.08;588520.56;2322480.11;52750;3054600.97;375159.8;330713.28;617823.04;3215030.86;26653138
0714;5571151.64;2865072.16;1946797.85;190208.71;569072.92;0;192249.4;55527.83;135963.41;336743.07;832751.53;7124386.88
0411;5977068.26;2493172.75;2896926.76;35536.67;551432.08;15000;22601.67;2632.2;163769.01;1657706.34;509164.54;8347942.02
0412;8344904.19;3400651.63;3335739.54;38491.86;1570021.16;54630.98;137663.33;340960.95;477842.45;583723;1250209.85;11189934.75
1823;31840114.34;12022679.17;12381933.24;251696.63;7183805.3;613828.38;1713010.7;18582.32;446785.28;1206707.18;6613147.81;42452176.01
0314;10363187.99;4415154.45;2781924.53;436196.09;2729912.92;50000;7120958;200694.51;3413384.7;747889.46;1451851.27;23347965.93
1824;5380440.05;2458339.12;1934636.31;89345.97;898118.65;1568.24;231023.31;3195.19;242026.99;1278368.79;1564365.05;8700987.62
