IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
243275.88;274008.64;109999.7;GÓIS;414720.91;25209.81;2265427;T2_0606;36235.52;T2;0606;525424.08;0;4031418.41;551837.78
235356.64;14152;150774.83;GOLEGÃ;519320.79;36402.43;1551594.75;T2_1412;68503.26;T2;1412;345628.21;28283.63;2944654.49;513958.74
8528913.58;5711213.08;1558164.15;GONDOMAR;13769259.04;1230263.98;9177510;T2_1304;2046124.9;T2;1304;6276717.76;405792.43;46677132.42;11742432.54
667938.35;291174.15;57996.84;GOUVEIA;1034193;105019.25;3445656;T2_0906;176665.68;T2;0906;701118.99;26572.88;5791494.15;319352.01
1369551.25;1475027.66;663725.91;GRÂNDOLA;2755817.31;93713.67;3362323;T2_1505;628826.48;T2;1505;1010353.04;0;9510915.73;907394.72
2565083.1;2970726.35;179967.93;GUARDA;3716439.75;378513.15;6809298;T2_0907;488118.44;T2;0907;3055682.64;104757.13;18017994.08;1465847.34
8404990.14;6694369.27;1885814.71;GUIMARÃES;14149182.35;1244628.27;12309342;T2_0308;2602097.31;T2;0308;4403002.01;11651.92;46108063.65;8552168.02
491142.7;687985.78;136024.99;HORTA;971790.38;122129.06;2564234;T2_4701;222493.63;T2;4701;686203.22;0;4916241.12;6027.74
310632.92;824376.04;46603.74;IDANHA-A-NOVA;637372.39;50710.81;5906334;T2_0505;229424.92;T2;0505;814141.92;0;8401637.75;219413.4
2557979.25;1757951.01;364728.06;ÍLHAVO;4099431.51;384197.87;2843562;T2_0110;773787.6;T2;0110;2144931.59;18738.73;12238612.96;1392736.85
4084141.77;48527.71;675975.19;LAGOA (ALGARVE);7039803.09;285163.31;2026834;T2_0806;1994522.82;T2;0806;2532804.5;0;12026737.27;378767.97
422595.64;498508.25;138998.55;LAGOA (SÃO MIGUEL);929000.96;76144.76;2239146;T2_4201;272457.51;T2;4201;807325.17;18804.5;7173360.05;2699379.67
5392086;48247;1432792.06;LAGOS;10071228.99;335561.92;1732884;T2_0807;2910789.01;T2;0807;4474337.72;0;19333802.22;3007104.51
194.23;0;9056.71;LAJES DAS FLORES;19650.22;4097.36;1331371;T2_4801;6301.92;T2;4801;43370.13;0;1454902.07;60510.72
110446.88;44858.61;5762.16;LAJES DO PICO;170609.86;26840.66;1947168;T2_4601;27560.16;T2;4601;180766.37;0;2488953.36;145550.52
1281506.28;4697620.33;558612.27;LAMEGO;2231271.81;200434.8;4096146;T2_1805;190718.46;T2;1805;2005967.25;0;14342428.08;1311422.69
7481767.09;2452913.11;1416079.83;LEIRIA;13298110.51;1281632.74;8419890;T2_1009;3045011.55;T2;1009;2755157.37;73619.3;28949072.05;2023001.06
55412897.07;0;38842487.87;LISBOA;152885365.7;7294515.83;30993794;T2_1106;51335464.93;T2;1106;33827124.48;0;234386169.84;16679885.66
13558318.16;3561643.98;2038869.78;LOULÉ;25824374.49;895056.13;4397568;T2_0808;9332130.42;T2;0808;4659129.52;0;45860608.65;7417892.66
14462672.59;6903.95;2346101.45;LOURES;24541017.75;1857403.85;10372974;T2_1107;5848567.61;T2;1107;2971479.53;26272.25;48671146.59;10778771.36
1746482.24;2257006.79;252799.55;LOURINHÃ;3110074.14;226263.96;2246501;T2_1108;665609.59;T2;1108;2036245.23;218918.8;12347445.95;2697618.79
931438.96;412104.6;273822.87;LOUSÃ;1826744.73;136363.98;2286228;T2_0607;485118.92;T2;0607;1218869.91;0;6680626.79;936679.55
1476677.31;1964408.81;508287.84;LOUSADA;3196538.99;327295.47;4777950;T2_1305;884278.37;T2;1305;2060623.31;0;15488485.05;3488963.94
275891.47;294310.93;25978.57;MAÇÃO;344700.16;42830.12;3193344;T2_1413;0;T2;1413;751900.78;0;4893832.31;309576.44
690454.08;1213773.92;384045.22;MACEDO DE CAVALEIROS;1270270.3;96465.66;4553613;T2_0405;99305.34;T2;0405;1010340.42;0;9583692.71;1535695.07
685516.06;333309.46;232041.71;MACHICO;1359902.43;151195.04;2905362;T2_3104;291149.62;T2;3104;1010885.85;0;7783024.22;2173564.48
148132.94;459657.35;20647.92;MADALENA;329583.93;40398.87;2059920;T2_4602;120404.2;T2;4602;267793.42;0;3121410.83;4456.13
5662899.99;536380.18;2243243.71;MAFRA;11230454.5;720871.95;3626112;T2_1109;2436906.28;T2;1109;5048975.3;166532.57;24667778.64;4225856.66
10089172.32;1791165.39;2574389.83;MAIA;16598848.98;1226063.91;6162594.9;T2_1306;2709222.92;T2;1306;3003213.89;0;28999624.11;1443800.95
740476.24;777968.62;416927.21;MANGUALDE;1515444.98;163370.9;3215916;T2_1806;186621.4;T2;1806;1473034.24;8049.23;8158313.15;1175949.31
96110.63;136291.82;22713.52;MANTEIGAS;190962.47;23410.8;1847876;T2_0908;48727.52;T2;0908;335156.79;0;2609450.14;99163.06
2611326.83;226603.53;318156.69;MARCO DE CANAVESES;3861602.73;340054.91;7276113;T2_1307;585764.47;T2;1307;1184426.77;6299.83;14015595.94;1466849.91
2175394.77;6361.32;256962.49;MARINHA GRANDE;3548279.3;371888.53;2920476;T2_1010;725695.96;T2;1010;2599719.79;18337.55;9477134.17;402297.76
106153.43;634346.37;23251.74;MARVÃO;217075.57;22404.84;1755414;T2_1210;64807.73;T2;1210;293525.99;457.83;3010914.05;110552.12
12393985.84;10780713.84;4544236.89;MATOSINHOS;24126523.29;1622983.58;8343336;T2_1308;5565316.98;T2;1308;4331240.96;0;61387978.54;13806164.45
569458.59;8909.54;169338.79;MEALHADA;1049438.67;175014.81;2707350;T2_0111;135626.48;T2;0111;1745013.79;0;6824860.49;1314148.49
213287.7;126650.75;86069.11;MEDA;377115.34;31537.33;2607786;T2_0909;46221.2;T2;0909;246884.24;0;4483179.2;1124742.87
375567.44;2197194.23;67787.16;MELGAÇO;581819.39;66613.62;3174644.39;T2_1603;71851.17;T2;1603;955227.74;0;7503953.67;595067.92
231062.84;586071.97;69456.7;MÉRTOLA;450317.87;41676.27;5299492.5;T2_0209;108122.06;T2;0209;511449.45;0;7620169.44;772837.65
111229;518544.26;40508.86;MESÃO FRIO;282973.72;25593.64;1427124;T2_1704;105642.22;T2;1704;352678.4;0;2858095.67;276775.29
732527.35;96864.16;377023.22;MIRA;1347192.62;115282.3;2182422;T2_0608;122359.75;T2;0608;632581.59;0;4808173.4;549113.03
380865.52;215936.53;166494.43;MIRANDA DO CORVO;841716.78;101320.06;2157355;T2_0609;172927.26;T2;0609;936155.3;20109.51;4713606.38;562442.77
194974.29;1202671.15;23385.66;MIRANDA DO DOURO;325977.04;50825.03;3367860;T2_0406;56792.06;T2;0406;490413.3;0;5546760.36;159838.87
704581.06;275431.43;159100.41;MIRANDELA;1338317.03;159886.85;4921100;T2_0407;314748.71;T2;0407;1618239.87;0;9157701.58;1004613.25
209829.43;556906.16;89217.58;MOGADOURO;518599.11;51194.38;4516800;T2_0408;168357.72;T2;0408;457367.31;0;6625760.47;576087.89
430664.46;103173.85;68528.84;MOIMENTA DA BEIRA;654295;72089.4;2903676;T2_1807;83012.3;T2;1807;511415.58;0;4692018.76;519458.33
3390783.36;280006.73;795783.35;MOITA;5717931.29;466803.83;5239977.29;T2_1506;1017614.85;T2;1506;3373495.41;46945.9;16365077.49;1753666.77
627376.09;2301341.81;193374.03;MONÇÃO;1166204.36;165285.95;3973374;T2_1604;180168.29;T2;1604;990201.23;0;10279664.68;1848543.28
252566.09;17201.2;7837.38;MONCHIQUE;442178.28;31745.35;3204960;T2_0809;150029.46;T2;0809;379922.08;0;4372242.61;327981.05
184593.93;1001187.02;56979.15;MONDIM DE BASTO;350021.31;46914.46;2529443;T2_1705;61533.77;T2;1705;131193.16;0;4649171.15;637326.66
70861.22;98374.39;20026.68;MONFORTE;137909.47;15994.09;2084742;T2_1211;31027.48;T2;1211;146762.31;0;2858768.04;390979.87
553820.02;1129762.19;61233.24;MONTALEGRE;777190.16;73772.02;5110644;T2_1706;88189.37;T2;1706;1537935.25;175.51;9639147.71;1083616.11
679708.58;124909.72;118597.02;MONTEMOR-O-NOVO;1167696.77;129069.5;5294208;T2_0706;190703.15;T2;0706;1206151.59;49618.52;8016850.23;223884.15
965839.77;24820.24;339065.39;MONTEMOR-O-VELHO;1730851.75;190572.23;3500544;T2_0610;234687.34;T2;0610;774657.29;687.02;9313067.43;3282194.15
3070432.91;0;1397526.65;MONTIJO;6424816.04;428864.82;3029004;T2_1507;1507449.61;T2;1507;1375852.83;20542.05;12644764.46;1815091.59
173008.03;7840;25976.1;MORA;332774.7;33423.83;2304864;T2_0707;72746.78;T2;0707;411348.91;27619.96;3159916.56;103088.95
408207.78;1792367.82;118241.61;MORTÁGUA;692082.02;70663.31;2684010;T2_1808;78372.28;T2;1808;823612.86;16597.04;6362114.4;370041.7
448315.49;124720.96;38891.39;MOURA;1004924.49;97013.34;4886510;T2_0210;361634.16;T2;0210;886878.08;59070.11;7203292.8;300259.27
98495.55;0;5574.44;MOURÃO;164803.49;16745.96;1594272;T2_0708;39306.46;T2;0708;181104.28;4681.08;2275365.46;335185.69
175656.31;609919.42;65126.81;MURÇA;323278.99;29086.81;2076664.33;T2_1707;53409.06;T2;1707;267480.56;0;8408499.57;5131156.27
634153.37;54563.36;90951.18;MURTOSA;924433.78;95015.26;1860900;T2_0112;104313.97;T2;0112;414676.25;0;3295240.88;40667.49
1431442.88;213400.24;310920.76;NAZARÉ;2559464.71;96227.3;1254641;T2_1011;720873.77;T2;1011;1623559.17;0;6852428.38;1201363.26
615968.96;464977.71;449518.32;NELAS;1295989.16;107728.3;2434248;T2_1809;122773.58;T2;1809;521630.69;0;4939267.96;222422.4
267501.5;626881.88;36250.13;NISA;753685.93;41505.96;3377569;T2_1212;365746.2;T2;1212;476727.05;42682.14;6174981.77;940117.91
75735.08;75388.4;7893.15;NORDESTE;131747.05;19823.23;2163640;T2_4202;28295.59;T2;4202;18912.99;0;2448956.61;59268.17
1344746.7;539850.51;696100.03;ÓBIDOS;2683811.95;113995.22;1176216;T2_1012;528970;T2;1012;1078711.97;0;6302753.85;824163.42
1484274.07;1332871.79;263860.49;ODEMIRA;2660028.82;186449.82;7136940;T2_0211;696927.4;T2;0211;2069025.75;28517.04;13958068.69;759202.33
9589458.83;785384.53;3995838.14;ODIVELAS;17875424.16;1132560.17;7716084;T2_1116;2950854.46;T2;1116;1616091.84;206712.56;33192067.1;5199082.57
15773828.96;37343.06;4360169.59;OEIRAS;33041798.6;4333640.56;8413908;T2_1110;6632882.3;T2;1110;3772566.04;1941277.19;51922536.89;6656921.19
143282.22;701598.37;13947.74;OLEIROS;212182.78;21889.62;3139128;T2_0506;33063.2;T2;0506;722992.33;0;5800805.35;1024903.87
2604347.43;364785.36;486754.05;OLHÃO;4830405.3;441806.73;3446568;T2_0810;1297497.09;T2;0810;2965313.53;0;14039008.17;2431935.98
3069047.11;661098.43;410050.31;OLIVEIRA DE AZEMÉIS;4985243.31;575728.95;6385608;T2_0113;912948.34;T2;0113;2916711.52;17468.6;16223900.43;1275239.17
366927.03;202778.71;102997.76;OLIVEIRA DE FRADES;875142.02;73563.82;2282058;T2_1810;175979.84;T2;1810;472961.9;155673.57;4586051.78;753111.15
1230084.33;3357188.82;141848.95;OLIVEIRA DO BAIRRO;2026132.72;200520.74;3349746;T2_0114;423714;T2;0114;1389000.37;29964.7;11484549.33;1362481.42
1022215.06;1631141.65;534163.84;OLIVEIRA DO HOSPITAL;1985094.25;147919.28;3539382;T2_0611;280796.07;T2;0611;888112.55;0;8504699.01;460968.56
2458978.05;3928254.55;806203.11;OURÉM;4159127.74;377668.72;5724654;T2_1421;477785.6;T2;1421;1068089.8;38492.26;19160674.05;4280547.96
217003.78;273513.71;27066.26;OURIQUE;397154.82;37619.48;3147828;T2_0212;115465.3;T2;0212;192851.58;0;4989691.47;978343.36
3457298.28;456422.32;308896.5;OVAR;5378631.66;441769.57;4246992;T2_0115;1023331.95;T2;0115;5845540.46;147335.36;16924313.73;996727.29
2005534.12;2598683;579360.28;PAÇOS DE FERREIRA;3784965.34;388540.61;4407012;T2_1309;725308.71;T2;1309;1977133.59;86221.62;15347817.48;2580023.55
4964824.35;94723.89;1083471.9;PALMELA;8189935.51;608352.97;3953088;T2_1508;1533286.29;T2;1508;3850675.47;0;18468451.8;2380028.93
166824.67;2194015.63;26411.29;PAMPILHOSA DA SERRA;276205.81;18489.69;2895925;T2_0612;64480.16;T2;0612;222843.85;0;7343316.33;1754326.04
3312411.7;3952061.74;477794.38;PAREDES;5532743.38;562404.32;7409796.9;T2_1310;1095407.57;T2;1310;1717537.36;84725.41;34679737.24;16067597.86
250742.75;825708.44;62952.14;PAREDES DE COURA;433495.21;65256.93;3205931;T2_1605;40253.27;T2;1605;480996.93;14290.12;6251160.77;1305029.19
191254.46;798456.47;33590.13;PEDRÓGÃO GRANDE;294973.43;25662.32;2088765;T2_1013;44466.52;T2;1013;253683.4;0;3919592.66;483714.36
459926.35;7184.46;102573.95;PENACOVA;737508.43;105172.74;3066564;T2_0613;69835.39;T2;0613;728990.75;0;4782481.18;242233.54
2330822.41;1346404.95;555472.97;PENAFIEL;4098112.71;487381.04;8165070;T2_1311;652229.67;T2;1311;1158302.01;72206.62;18768292.77;4000403.1
142022.97;391418.25;48685.39;PENALVA DO CASTELO;269175.61;53254.13;2591202;T2_1811;25213.12;T2;1811;399003.24;0;3773279.29;122480.19
182771.14;648559.32;143726.26;PENAMACOR;516118.35;29708.5;3263988;T2_0507;159912.45;T2;0507;227196.85;0;5301421.37;645558.85
67772.94;704295.12;5214.03;PENEDONO;124245.44;18498.27;2035776;T2_1812;32760.2;T2;1812;407640.12;0;3360433.4;88476.72
230171.7;791336.53;20409.95;PENELA;305944.59;34482.02;1975002;T2_0614;20880.92;T2;0614;537981.07;0;3855705.4;245441.21
2106454.8;1022589.83;209866.07;PENICHE;3008115.21;233931.66;2376532;T2_1014;457862.68;T2;1014;1522578.58;0;8876262.18;946446.56
536582.56;1413347.91;294948.76;PESO DA RÉGUA;1119360.66;107309.27;3113760;T2_1708;172499.55;T2;1708;695998.02;8020.52;8437563.67;2095097.08
316013.72;667882.88;178292.63;PINHEL;648098.04;65049.45;3764502;T2_0910;88742.24;T2;0910;333615.32;0;5845457.56;431359.32
2623054.07;1832461.62;358108;POMBAL;4468563.63;485235.21;6686532;T2_1015;986229.22;T2;1015;2842511.28;15937.13;17599078.24;1769009.71
3050843.52;454819.61;626875.42;PONTA DELGADA;6759150.36;518776.68;6218727;T2_4203;2442573.8;T2;4203;1512194.57;120080.94;15384535.31;439643.77
262236.74;1013845.88;126502.81;PONTA DO SOL;525261.21;60176.61;1820184;T2_3105;76345.05;T2;3105;363005.56;0;3755497.24;33200.59
471134.52;363431.02;142154.49;PONTE DA BARCA;765721.45;81410.17;2962500;T2_1606;70974.82;T2;1606;495205.02;47.45;6019887.36;1433029.87
1485244.84;6597760.83;489950.04;PONTE DE LIMA;2771729.57;323346.57;6000858;T2_1607;473188.12;T2;1607;2004558.44;0;19686003.95;2311097.11
803013.02;467140.63;64684.11;PONTE DE SOR;1170275.78;113763.36;4150992;T2_1213;188815.29;T2;1213;1169323.65;0;7760611.91;802879.85
1294893.74;1093522.9;401314.98;PORTALEGRE;2297798.04;204282.05;3905376;T2_1214;245558.98;T2;1214;1281727.95;151748.29;9903844.86;1325419.97
176359.9;597070.75;17199.16;PORTEL;259403.44;33447.31;3114427.66;T2_0709;32397.07;T2;0709;362717.72;0;4704921.94;371302.37
8382012.63;419323.05;857848.12;PORTIMÃO;13885522.96;583319.09;2586924;T2_0811;4062343.12;T2;0811;2252113.16;0;22860283.63;3716400.46
22232430.52;1419646.18;11078261.15;PORTO;49737052.09;2371594.73;13265616;T2_1312;13502229.76;T2;1312;21642769.91;552535.93;95947760.67;9882676.49
967932.53;756484.68;193715.71;PORTO DE MÓS;1630978.62;196991.83;3450000;T2_1016;254478.26;T2;1016;1604072.79;17860.29;9015145.13;1573609.04
56163.91;0;26763.14;PORTO MONIZ;109278.59;12915.66;1874249;T2_3106;13435.88;T2;3106;85053.12;0;2548828.74;480248.03
647842.51;0;48698.73;PORTO SANTO;1050410.89;65552.35;884226;T2_3201;288317.3;T2;3201;243567.05;0;2775937.85;597733.91
807479.03;1329486.29;295717.24;PÓVOA DE LANHOSO;1484495.55;149627.77;3622836;T2_0309;231671.51;T2;0309;458829.32;0;7512896.81;617249.65
4385303.86;238339.46;1696864.67;PÓVOA DE VARZIM;8299681.92;495578.01;4372194;T2_1313;1721935.38;T2;1313;7242614.17;0;22679382.21;2526552.66
127031.97;916749.6;37857.67;POVOAÇÃO;245559.83;27245.97;1897986;T2_4204;46428.71;T2;4204;275309.97;6995.51;3775944.75;440339.35
394734.16;681622.78;126056.04;PRAIA DA VITÓRIA;1093840.7;148226.39;3227286;T2_4302;424824.11;T2;4302;185423.82;0;6379591.56;1191418.26
260253.9;409619.52;32376.16;PROENÇA-A-NOVA;397769.81;43905.68;3156132;T2_0508;61234.07;T2;0508;817977.17;0;7103128.37;2321629.87
231240.66;902906.7;37622.23;REDONDO;403918.32;37738.49;2373480;T2_0710;97316.94;T2;0710;578986.66;0;4397482.23;138190.55
481113.71;1096676.87;130937.21;REGUENGOS DE MONSARAZ;928613.4;75829.18;2701362;T2_0711;218502.77;T2;0711;789856.89;22230.53;6853954.48;1337445.32
381372.75;694417.11;157663.48;RESENDE;674732.06;64120.7;2981064;T2_1813;54441.05;T2;1813;782306.9;17134.08;6422322.24;1289802.17
329353.21;0;74575.52;RIBEIRA BRAVA;592217.43;81949.63;2259474;T2_3107;106339.07;T2;3107;499798.67;0;5627419.4;2275929.3
168087.05;690821.74;193182.73;RIBEIRA DE PENA;449598.68;37424.06;2548794;T2_1709;50904.84;T2;1709;1810971.13;0;6208269.38;708083.83
496507.48;1096564.11;107931.75;RIBEIRA GRANDE;1297658.77;137034.63;4425140;T2_4205;534556.09;T2;4205;1507112.97;21628.82;10078981.44;1752505.59
1132567.01;524421.71;293430.82;RIO MAIOR;1892806.41;172970.88;3100068;T2_1414;290494.46;T2;1414;2168736.22;3343.24;9080585.52;1394553.18
246965.72;646096.45;67407.74;SABROSA;608509.83;50172.55;2471220;T2_1710;243963.82;T2;1710;353729.65;0;4556522.7;476966.77
364575.07;1229694.95;152648.5;SABUGAL;631160.01;67585.6;5235168;T2_0911;46350.84;T2;0911;672119.09;0;8073799.66;305657.61
661222.47;661203.16;233948.35;SALVATERRA DE MAGOS;1308993.59;166373.91;2786058;T2_1415;247448.86;T2;1415;575944.38;0;5613911.54;281712.41
555205.06;379195.15;167091.42;SANTA COMBA DÃO;988205.18;89238.95;1946898;T2_1814;143882.9;T2;1814;377863.83;32786.85;4474239.52;782077.36
1697298.76;20236.45;459445.37;SANTA CRUZ;2871220.2;371192.45;2559504;T2_3108;343283.62;T2;3108;1448184.64;0;7198425.67;299280.38
126245.43;908454.98;29885.49;SANTA CRUZ DA GRACIOSA;204464.44;24948.49;1402566;T2_4401;23385.03;T2;4401;162366.55;0;3407081.95;729229.98
37466.44;136778.7;4514.62;SANTA CRUZ DAS FLORES;109169.69;14597.14;1248740;T2_4802;52591.49;T2;4802;6046.76;0;1592514.91;91779.76
7265591.08;2850204.42;1046811.67;SANTA MARIA DA FEIRA;11675499.5;1169221.57;9172958.45;T2_0109;2193875.18;T2;0109;1661304.5;0;31908140.2;6548173.33
171143.25;744867.66;72461.85;SANTA MARTA DE PENAGUIÃO;371639.26;46790.77;2131524;T2_1711;81243.39;T2;1711;583430.17;0;4529588.47;698127.38
258519.6;235002;37015.57;SANTANA;395074.12;50833.69;2731242;T2_3109;48705.26;T2;3109;211999.07;0;3884225.67;310908.48
3433400.74;905096.87;400005.97;SANTARÉM;6111285.73;521796.53;6463672;T2_1416;1370248.9;T2;1416;1572207.55;385833.59;19849516.86;4797254.71
1590768.31;1668743.66;253153.68;SANTIAGO DO CACÉM;2844815.63;256860.68;5867658;T2_1509;709264.64;T2;1509;2168065.16;34768.32;13175051.75;625769.3
2603420.2;4560607.65;568820.47;SANTO TIRSO;5044060.67;540202.57;6852678;T2_1314;1235459.79;T2;1314;1172466.45;96157.64;28344873.97;10715061.2
731344.01;741162.42;202286.09;SÃO BRÁS DE ALPORTEL;1344115.95;119408.38;1881726;T2_0812;291077.47;T2;0812;842374.59;0;5419549.41;610170.45
1552558.9;2238295.37;77483.61;SÃO JOÃO DA MADEIRA;2341043.92;181461.65;2153298;T2_0116;443455.32;T2;0116;1780392.56;86084.44;10869103.48;2356073.63
255435.08;1342912.35;33870.96;SÃO JOÃO DA PESQUEIRA;397053.62;41924.74;2992830;T2_1815;65822.84;T2;1815;480863.16;0;5480598.81;266939.68
529040.29;341396.57;63529.7;SÃO PEDRO DO SUL;880442.85;127522.93;4002060;T2_1816;160078.53;T2;1816;1734756.49;271.4;8237548.13;1278892.22
93206.96;1216886.81;7850.2;SÃO ROQUE DO PICO;171960.8;25292.83;1546926;T2_4603;45610.81;T2;4603;169831.67;0;3545756.58;440151.3
142527.51;0;30988.08;SÃO VICENTE;249009.39;34105.99;2123910;T2_3110;41387.81;T2;3110;115695.6;0;3018422.03;529807.04
161781.77;143717.58;12932.18;SARDOAL;266537.9;31139.42;1782684;T2_1417;60684.53;T2;1417;263158.54;0;2973587.36;517489.34
411209.55;604017.96;88277.22;SÁTÃO;693180.04;91771.54;2833998;T2_1817;101921.73;T2;1817;424919.75;0;4846778.42;290662.67
1082741.3;84535.34;632723.4;SEIA;2661956.98;190824.47;4976098;T2_0912;325038.5;T2;0912;1212647.92;430629.31;9880321.64;945083.4
12466916.7;488322.23;5578979.44;SEIXAL;22522480.08;1316352.11;7302264;T2_1510;2983427.27;T2;1510;4301315.78;176804.56;35007401.94;393019.85
216276.44;867101.66;236533.35;SERNANCELHE;520666.2;36653.09;2564022;T2_1818;31203.32;T2;1818;449105.88;0;4672257.79;271362.05
379108.81;936635.99;110880.04;SERPA;1123878.35;97609.23;5124828;T2_0213;510377.68;T2;0213;1268345.68;25902.59;11425558.4;2971870.38
378648.6;14027.02;37405.23;SERTÃ;687618.85;84390.56;3683261;T2_0509;149196.03;T2;0509;1155050.45;37978.43;6049577.89;509620.57
4766365.73;232653.35;1199808.71;SESIMBRA;8543000.04;480746.04;2584128;T2_1511;2038978.52;T2;1511;3990773.15;57101.04;18098643.66;2748089.12
8576272.51;659503.4;1523473.81;SETÚBAL;14021596.47;1148927.12;6074676;T2_1512;2725528.13;T2;1512;4613741.3;47394.9;27410321.77;2040804.6
461554.36;204451.79;55341.95;SEVER DO VOUGA;779876;92416.78;2550945;T2_0117;170385.46;T2;0117;189095.75;177.45;4008603.09;284234.55
3505794.77;902459.91;728117.34;SILVES;5961466.24;326781.98;4175706;T2_0813;1400772.15;T2;0813;3116663.42;0;16839379.56;2683083.99
1064459.24;10969.26;472170.65;SINES;2067095.76;130402.51;1941438;T2_1513;400063.36;T2;1513;2100446.7;0;8720247.56;2600297.84
26385006.97;108152.39;6900728.59;SINTRA;42808640.82;3731370.18;16167446;T2_1111;5766984.39;T2;1111;2796332.26;24550.69;83084891.76;21204320.29
441465.27;205684.76;253187.37;SOBRAL DE MONTE AGRAÇO;921909.02;81681.88;1574898;T2_1112;138088.47;T2;1112;742320.46;7486.03;3954187.6;509375.36
711756.97;558520.72;97155.2;SOURE;1209233.39;144997.43;3590118;T2_0615;240834.25;T2;0615;1076009.46;14489.54;6850538.5;416656.93
214814.19;293877.16;37158.45;SOUSEL;311646.07;32118.68;1982904;T2_1215;27509.63;T2;1215;383840.97;45.12;3272068.7;299800.5
381946.54;1442585.63;128197.91;TÁBUA;709299.89;82990.26;2804664;T2_0616;116165.18;T2;0616;360159.39;0;6246638.54;929929.63
208465.44;116525.99;23284.66;TABUAÇO;322832.82;34051.32;2543074;T2_1819;57031.4;T2;1819;210188.92;0;3735314.85;542693.12
255790.37;1179751.3;91000.44;TAROUCA;438885.19;55672.1;2399298;T2_1820;36422.28;T2;1820;504714.85;0;5384999.09;862349.75
3417462.61;208709;550436.32;TAVIRA;5553679.59;272058.88;3418608;T2_0814;1242224.16;T2;0814;1307443.14;71497.62;12514653.45;2026213.72
179885.54;1001291.93;37337.28;TERRAS DE BOURO;372677.85;47946.61;2849904;T2_0310;107508.42;T2;0310;414395.73;0;5321562.52;683293.01
1800232.1;2178353.76;275817.42;TOMAR;3140998.68;327757.01;4711332;T2_1418;672551.91;T2;1418;1426649.22;64640.24;14552877.13;3095543.47
1421161.92;319899.41;196826.88;TONDELA;2198442.03;204922.36;5080098;T2_1821;375530.87;T2;1821;188567.2;0;9329672.34;1542665.7
314180.03;878979.15;48876.72;TORRE DE MONCORVO;454769.83;49008.98;3678186;T2_0409;42704.1;T2;0409;661003.49;0;16590254.99;10917316.52
1813969.68;1527790.27;464207.1;TORRES NOVAS;3493789.46;304624.74;4208834;T2_1419;668219.67;T2;1419;2821990.33;242768.27;14132414.88;2080010.82
4650236.63;169679.16;603479.79;TORRES VEDRAS;7572111.72;682005.42;5585148;T2_1113;1617218.99;T2;1113;3344797.48;19170.89;26393259.08;9721522.72
309108.5;683799.05;100410.33;TRANCOSO;512986.19;56421.4;3391964.1;T2_0913;47045.96;T2;0913;218751.91;0;5207828.46;400327.21
1692970.59;220370;349192.4;TROFA;2856561.55;346207.48;3255222;T2_1318;413846.84;T2;1318;450553.85;54344.24;8483524.16;1700816.76
1141993.07;693711.22;144708.93;VAGOS;1974425.76;219055.59;2945538;T2_0118;468668.17;T2;0118;561133;0;6968013.72;793205.74
1045539.57;1306235.26;662348.19;VALE DE CAMBRA;2134103.35;196552.38;3431881.8;T2_0119;229412.65;T2;0119;1159162.35;250.56;8448683.76;417301
665291.2;1580575.24;391132.91;VALENÇA;1381593.71;134828.23;2742511;T2_1608;139522.77;T2;1608;955634.03;50818.6;7960196.45;1299882.47
4708025.64;2126156.53;790238.15;VALONGO;8261567.76;696502.79;4933794;T2_1315;1964342.17;T2;1315;2503115.25;102459.01;18918774.03;1094140.49
537695.26;1207843.86;104126.87;VALPAÇOS;852225.61;101593.91;4838982;T2_1712;108809.57;T2;1712;973810.63;0;8557376.85;684514.75
117141.3;299328.02;15204.55;VELAS;272305.94;43924.95;1980958;T2_4502;96035.14;T2;4502;251599.55;0;2849911.89;45720.38
560544.29;343376.13;200666.28;VENDAS NOVAS;860020.17;98809.6;1859730;T2_0712;0;T2;0712;1284768.95;0;4449601.32;101706.07
167141.01;7088.14;46942.73;VIANA DO ALENTEJO;401770.08;44101.43;2144652;T2_0713;138823.26;T2;0713;341695.57;4761.65;3067045.05;171839.26
5323971.12;539389.49;664742.98;VIANA DO CASTELO;8711689.96;778436.85;7650990;T2_1609;1833242.83;T2;1609;1723110.6;111296.18;26851311.63;8226131.58
192720.11;312551.59;35183.65;VIDIGUEIRA;454931.76;35662.36;2005502;T2_0214;191365.64;T2;0214;299832.27;0;3549206.59;476388.97
327963.94;571781.58;63069.63;VIEIRA DO MINHO;594313.53;98736.27;3217584;T2_0311;104543.69;T2;0311;377172.56;0;5248333.37;487481.7
110511.3;951275.18;46716.71;VILA DE REI;192547.42;17822.16;1919994;T2_0510;17497.25;T2;0510;151145.29;0;3744937.17;529975.28
882518.14;489009.7;52326.51;VILA DO BISPO;1732028.39;51183.81;1635582;T2_0815;745999.93;T2;0815;765472.34;0;4986707.01;364614.58
4826443.74;1430597.49;1450445.77;VILA DO CONDE;13104964.69;636490.88;4832088;T2_1316;5559086.11;T2;1316;2933490.85;632498.19;30505901.32;8204760.29
