IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
124979.52;47165.47;107005.17;ABRANTES;753771.35;167153.8;2772438;T1_1401;348217.43;T1;1401;532168.35;6415.43;4290524.57;184981.4
149737.1;4474238.55;111607.68;ÁGUEDA;761586.63;240189.1;2425773;T1_0101;260052.75;T1;0101;615383.24;0;9198073.4;921091.98
3083.46;0;15180.56;AGUIAR DA BEIRA;43688.7;17225.75;1206708;T1_0901;8198.93;T1;0901;233598.5;0;1493671.2;9676
7062.42;216742.68;6186.81;ALANDROAL;60291.04;19236.69;1357305;T1_0701;26230.53;T1;0701;299205.92;1574.59;2481888.56;548343.92
76420.81;739370.43;45917.07;ALBERGARIA-A-VELHA;367474.54;120967.89;1427562;T1_0102;124168.77;T1;0102;1997540.1;0;4570095.99;38148.92
549433.05;466748.32;530362.77;ALBUFEIRA;2164814.87;201954.04;1304712;T1_0801;847201.19;T1;0801;4534735.7;35863.82;9377193.79;906182.9
27093.81;239797.69;66614.96;ALCÁCER DO SAL;580396.43;54671.01;2278713;T1_1501;378481.98;T1;1501;384087.01;53534.67;3608440.54;125446.41
28439.92;9864.2;47278.83;ALCANENA;287175.47;65317.81;1166271;T1_1402;56892.34;T1;1402;473852.75;89246.57;2256892.49;319729.07
126825.48;95800.54;211123.42;ALCOBAÇA;1183404.48;297287.43;2726529;T1_1001;538116.44;T1;1001;927414.84;10051.71;4980294.5;47145.64
75841.07;25928.62;145780.91;ALCOCHETE;635121.01;92608.28;665264;T1_1502;288191.43;T1;1502;465577.47;32699.32;1848016.36;56125.26
2833.93;220755.89;5289.02;ALCOUTIM;23080.6;10254.62;1440243;T1_0802;4703.03;T1;0802;59977.51;0;1828615.5;84558.5
131065.98;0;96866.86;ALENQUER;781915.49;198795.31;1556664;T1_1101;349985.12;T1;1101;222472.96;5202.22;3513541.77;952489.32
2697.33;0;52165.53;ALFÂNDEGA DA FÉ;95095.43;10029.62;1332517;T1_0401;26824.95;T1;0401;128962.19;3378;1981628.03;425053.41
10617.95;0;26344.02;ALIJÓ;103808.9;41334.58;1505712;T1_1701;25512.35;T1;1701;377056.7;0;2009937.38;23359.78
29177.38;122810.48;70557.86;ALJEZUR;213504;32080.18;1096965;T1_0803;81688.58;T1;0803;292383.47;0;1745300.63;19637.68
4282.42;183951.94;33129.27;ALJUSTREL;127237.74;40479.45;1366251;T1_0201;48199.45;T1;0201;222114.38;1147.15;1987371.29;87816.23
513820.94;251640.81;353086.33;ALMADA;2809801.99;794989.57;4044468;T1_1503;1059846.41;T1;1503;1854843.54;88058.74;10018349.68;1057595.34
1303.34;23906.27;110108.57;ALMEIDA;152312.35;29477.56;1760181;T1_0902;11422.88;T1;0902;276995.94;0;2238564.74;25169.18
27067.32;253136.84;75341.01;ALMEIRIM;175075.5;69775.67;1335441;T1_1403;0;T1;1403;380157.59;2891.5;2986603.06;842792.13
6284.27;1092418.81;59528.3;ALMODÔVAR;111963.35;32874.58;1965771;T1_0202;13276.2;T1;0202;249626.18;0;3539109.15;119329.81
26089.68;0;28563.32;ALPIARÇA;158946.88;31571.01;798877;T1_1404;69969.27;T1;1404;100711.97;2753.6;1232065.48;173529.63
6568.99;0;4939.57;ALTER DO CHÃO;48677.38;12660.34;992262;T1_1201;24280.77;T1;1201;167115.19;227.71;1284500.69;76446.12
5118.6;261289.42;10541.49;ALVAIÁZERE;81389.02;33751.4;1086354;T1_1002;31977.53;T1;1002;513573.91;0;1995355.33;52748.98
2006.59;0;3544.14;ALVITO;28221.31;9636.56;765123;T1_0203;13034.02;T1;0203;131789.31;0;1004996.39;79862.77
163831.3;618552.99;380724.18;AMADORA;1179205.38;206483.82;4051614;T1_1115;263564.33;T1;1115;2144811.01;164601.75;9833665.27;1839481.89
81409.89;128312.38;302142.5;AMARANTE;955966.19;239563.94;3440460;T1_1301;332849.86;T1;1301;1285108.44;0;6385847.04;576000.03
14767.63;31611.25;73897.29;AMARES;281082.94;86947.86;1331361;T1_0301;105470.16;T1;0301;293899.77;0;2755062.5;817107.54
15147.29;2392312.61;39438.62;ANADIA;314846.51;145297.95;2007576;T1_0103;110124.59;T1;0103;904357.63;4838.06;6314640.39;695547.64
18457.94;1394933.15;117743.44;ANGRA DO HEROÍSMO;273356.97;137155.59;2491535;T1_4301;0;T1;4301;190746.65;0;4505641.43;155069.66
29404.45;44734.68;97984.19;ANSIÃO;208425.1;56696.93;1224528;T1_1003;24339.53;T1;1003;228349.95;0;5832923.98;4126886.25
19062.02;1399331.7;104256.44;ARCOS DE VALDEVEZ;291928.78;100172.12;2590998;T1_1601;68438.2;T1;1601;627840.42;0;5253237.24;343138.34
16995.41;169853.98;92597.22;ARGANIL;180704.8;49447.76;1502742;T1_0601;21664.41;T1;0601;330928.39;0;2198000.61;13771.44
6683.1;0;61893.45;ARMAMAR;128926.82;27085.23;1035104;T1_1801;31238;T1;1801;176437.45;2027.04;2602177.63;1261709.36
18798.88;601030.49;35075.05;AROUCA;218417.2;88426.66;2015241;T1_0104;71069.8;T1;0104;671280.02;5046.81;3999550.79;493582.08
2798.41;0;8651.28;ARRAIOLOS;56407.16;26399.57;1493364;T1_0702;15806.26;T1;0702;140856.44;2751.64;1772892.28;82264.68
2081.34;72872.94;3223.86;ARRONCHES;158632.59;7608.39;629444;T1_1202;145719;T1;1202;115844.6;0;1095596.13;118802
38184.71;208387.35;49921.56;ARRUDA DOS VINHOS;187026.07;71814.56;844254;T1_1102;24291.9;T1;1102;548852.82;2813.34;3835005.81;2046485.57
93071.26;502897.43;1312587.16;AVEIRO;3163627.81;459769.61;2094522;T1_0105;1298199.78;T1;0105;1847539.37;0;7689520.61;80934
3559.24;0;10243.75;AVIS;115640.61;17217.31;1298964;T1_1203;84596.8;T1;1203;126857.94;23.51;1963968.84;422506.29
241595.37;105091.21;198231.91;AZAMBUJA;904249.59;153014.17;1227009;T1_1103;287244.95;T1;1103;546513.73;24163.19;3136151.38;353287.85
11543.82;786528.31;144799.9;BAIÃO;264955.73;70378.78;1834071;T1_1302;38233.23;T1;1302;259781.89;0;3802982.92;657645.99
268445.57;848165.46;590171.98;BARCELOS;1856384.79;578357.03;5790642;T1_0302;419410.21;T1;0302;1083886.99;0;12739338.59;3160259.35
388.83;0;4389.63;BARRANCOS;12493.14;6125.06;766746;T1_0204;1589.62;T1;0204;24232.96;0;855962.85;52490.75
74881.39;138417.14;1229767.17;BARREIRO;2001101.68;328172.6;2355252;T1_1504;352324.01;T1;1504;1992625.58;15956.51;7155248.07;667851.67
16869.13;196895.21;184756.27;BATALHA;355503.75;93863.39;964411;T1_1004;54127.05;T1;1004;188484.92;5887.91;1779816.57;74521.69
52110.43;487040.71;155892.03;BEJA;711286.3;176813.05;2611289;T1_0205;322699.33;T1;0205;950038.98;3771.46;4951638.04;191983.05
3273.14;20848.97;14425.16;BELMONTE;56915.17;26582.01;935910;T1_0501;12634.86;T1;0501;139878.66;0;1166465.5;12912.7
97426.81;19373.78;60018.48;BENAVENTE;754273.41;149953.5;1058202;T1_1405;445315.09;T1;1405;543903.65;1559.53;2628815.48;253062.64
24812.75;250512.71;103377.98;BOMBARRAL;319551.22;64651.72;886110;T1_1005;126376.43;T1;1005;444044.92;332.34;2478691.3;578472.45
6229.02;664375.63;29951.51;BORBA;68300.59;27685.15;877344;T1_0703;3513.48;T1;0703;234104;921.43;2112713.61;268589.39
2284.66;146755.64;44523.38;BOTICAS;65588.8;15714.27;1352481;T1_1702;3066.49;T1;1702;332439.56;0;2000514.26;103249.26
324900.62;3548522.69;972084.79;BRAGA;4529090.44;923215.09;5036649;T1_0303;2140007.93;T1;0303;4587697.71;168882.01;24263032.73;6561072.89
36248.94;1400586.55;393232.6;BRAGANÇA;858627.3;167041.09;3382959;T1_0402;262104.67;T1;0402;2389707.74;0;8279644.4;247763.81
17539.9;531915.32;123306.87;CABECEIRAS DE BASTO;301562.96;68445.99;1637117;T1_0304;88873.91;T1;0304;201580.25;3396.29;3027691.13;355515.6
24283.78;27454.69;33209.75;CADAVAL;214454.92;62003.45;1124957;T1_1104;94957.94;T1;1104;494896.77;0;1917130.71;55367.33
90653.11;199321.95;160347.86;CALDAS DA RAINHA;1046740.09;271391.48;1576029;T1_1006;521300.53;T1;1006;365991.18;3047.11;3562334.42;374252.2
13343.5;104116.88;20946.45;CALHETA (MADEIRA);157210.57;52085.9;1527384;T1_3101;70834.72;T1;3101;162978.5;0;4916382.04;2964692.09
2764.73;0;4967.13;CALHETA (SÃO JORGE);29544.83;16848.81;753710;T1_4501;4758.61;T1;4501;85025.19;205.55;879254.79;10974.77
55744.34;0;65837.82;CÂMARA DE LOBOS;282831.36;112058.2;1818504;T1_3102;49191;T1;3102;114930.31;0;6355201.16;4138935.49
58838.09;539699.59;77169.19;CAMINHA;423911.02;98032.16;1513845;T1_1602;189254.31;T1;1602;1056568.45;617.27;3652812.95;118788.89
5084.68;0;108122.43;CAMPO MAIOR;198628.17;24847.24;1053741;T1_1204;60573.82;T1;1204;221384.48;0;1607939.03;134185.38
42710.21;305581.05;108727.87;CANTANHEDE;458440.95;171274.98;2197866;T1_0602;128417.55;T1;0602;269427.74;7310.34;3325738.11;94422.37
2480.74;23509.22;11283.01;CARRAZEDA DE ANSIÃES;86744.5;22732.55;1441569;T1_0403;50248.2;T1;0403;91941.95;0;2266769.03;623004.36
9744.85;0;71333.05;CARREGAL DO SAL;153838.49;40961.2;956481;T1_1802;31799.39;T1;1802;54797.94;0;1278436.21;113318.78
50199.28;53767.52;40054.75;CARTAXO;303910.15;114049.61;1176426;T1_1406;73039.32;T1;1406;99266.69;26567.19;1927657.2;294286.84
1618435.23;9263.18;3486793.02;CASCAIS;11500295.38;1362015.68;3445035;T1_1105;5033051.45;T1;1105;2678472.63;0;26439288.16;8806221.97
12592.4;0;41517.38;CASTANHEIRA DE PÊRA;68098.25;0;727059;T1_1007;13086.09;T1;1007;81972.88;902.38;886478.17;9348.04
92223.76;2674526.29;138718.24;CASTELO BRANCO;610709.45;139810.02;3926598;T1_0502;239957.43;T1;0502;517538.55;0;8663724.41;934352.12
6299.53;0;49871.9;CASTELO DE PAIVA;156997.96;60068.1;1350759;T1_0106;40758.43;T1;0106;263002.41;0;1922154.83;151395.46
1950.22;0;16116.22;CASTELO DE VIDE;31198.66;8847.71;945897;T1_1205;4284.51;T1;1205;155030.01;0;1164692.6;32566.93
9076.74;199958.06;37893.04;CASTRO DAIRE;145818.07;66942.57;1899099;T1_1803;31905.72;T1;1803;370476.56;0;3111671.88;496320.19
21902.76;615158.83;47751.97;CASTRO MARIM;172248.49;28760.03;852954;T1_0804;73833.73;T1;0804;659457.6;0;2344287.45;44468.53
7038.94;149346.13;22010.29;CASTRO VERDE;90180.64;33253.93;1358733;T1_0206;12637.18;T1;0206;305352.88;15240.3;2007340.23;103727.58
25407.57;54058.99;136218.63;CELORICO DA BEIRA;205515.5;23823.45;1334556;T1_0903;20065.85;T1;0903;115716.73;0;1812239.19;102391.97
14901.07;752628.13;72304.22;CELORICO DE BASTO;305715.49;69370.43;1807827;T1_0305;149139.77;T1;0305;420752.99;0;3319854.4;32930.79
13231.06;248067.35;15659;CHAMUSCA;73563.87;35128.59;1684488;T1_1407;8902.59;T1;1407;40012.58;642.63;5275000.44;3228868.64
44731.3;335789.98;137300.79;CHAVES;704184.9;206057.09;3230169;T1_1703;316095.72;T1;1703;1810649.78;0;12560405.38;6479611.72
0;387391.54;62452.99;CINFÃES;128816.58;52035.95;1894626;T1_1804;14327.64;T1;1804;53177.13;0;3411430.91;947419.66
290467.87;1030886.4;547558.84;COIMBRA;4717854.27;757789.16;4181487;T1_0603;3114518.7;T1;0603;754979.34;7519.7;13510236.37;2825029.36
16631.42;130925.33;106159.19;CONDEIXA-A-NOVA;273015.19;75106.2;1012026;T1_0604;75118.38;T1;0604;810771.83;0;2357933.39;131195.04
8856.88;189182.42;9903.05;CONSTÂNCIA;55482.8;17385.64;763369;T1_1408;17843;T1;1408;203103.65;1494.23;1400725.86;189587.99
11292.26;470651.25;39784.61;CORUCHE;226525.73;56613.73;2482055;T1_1409;36478.49;T1;1409;457934.25;82356.64;3870115.49;232949.26
0;243392.82;135.97;CORVO;2304.31;2168.34;362208;T1_4901;0;T1;4901;2527.46;0;630432.59;20000
93749.61;375166.03;258988.48;COVILHÃ;903462.06;210330.45;3011376;T1_0503;326897.49;T1;0503;682198.59;13496.03;7429841.24;2457638.56
1584.87;441755.2;3994.22;CRATO;51463.89;9042.54;1114051;T1_1206;36842.26;T1;1206;87115.23;0;1780086.34;85701.02
4887.7;1123.1;32379.38;CUBA;66894.04;17823.82;762615;T1_0207;11803.14;T1;0207;178523.23;0;1161968.52;152813.15
42614.67;113293.79;27239.54;ELVAS;240038.03;91938.55;1939380;T1_1207;78245.27;T1;1207;747635.24;0;3871500.95;831153.89
106935.68;194215.71;128451.25;ENTRONCAMENTO;485660.15;98618.72;795855.5;T1_1410;151654.5;T1;1410;693819.11;0;4780375.23;2610824.76
60425.17;1725961.16;802026.73;ESPINHO;1117779.82;141660.96;1363245.5;T1_0107;112407.57;T1;0107;994504.97;1259.39;6610349.8;1408858.35
46816.56;1144968.14;190459.58;ESPOSENDE;608468.52;185510.31;1551357;T1_0306;185682.07;T1;0306;207714.81;0;3655938.61;143430.14
19519.19;666160.25;145182.94;ESTARREJA;369603.34;133149.03;1640984;T1_0108;65407.92;T1;0108;374735.57;6344.26;3250838.41;199355.25
7662.81;576835.68;61509.15;ESTREMOZ;367016.31;56334.5;1692420;T1_0704;241509.85;T1;0704;437993.71;0;5196280.78;2122015.08
72279.63;20371.47;496344.79;ÉVORA;1081849.68;275963.83;3302649;T1_0705;237261.43;T1;0705;671288.81;0;7129711.46;2053552.5
48425.83;19602.78;128219.32;FAFE;599965.92;232230.6;2990619;T1_0307;185181.01;T1;0307;615061.11;5909.16;5011163.08;785914.27
112428.21;118767.64;338418.5;FARO;1284871.58;520014.21;1582019;T1_0805;314010.66;T1;0805;350029.44;0;3888187.63;552499.97
73209.89;1188787.6;259068.11;FELGUEIRAS;907609.7;273364.01;2631912;T1_1303;274278.54;T1;1303;1355436.77;27689.15;6902571.51;818825.44
3736.46;51474.3;59646.53;FERREIRA DO ALENTEJO;288588.09;30209.21;1544100;T1_0208;190281.44;T1;0208;231827.45;4714.45;2682012.39;566022.55
6375.18;21581.61;67957.11;FERREIRA DO ZÊZERE;156819.24;39975.84;1147123;T1_1411;42511.11;T1;1411;356091.99;0;1758574.93;76959.09
107121.79;1836493.64;268832.63;FIGUEIRA DA FOZ;1167759.56;338920.81;2331066;T1_0605;452884.33;T1;0605;1294219.85;0;6993849.56;364310.51
3973.32;12557.05;10048.52;FIGUEIRA DE CASTELO RODRIGO;57343.82;19873.76;1599669;T1_0904;23291.98;T1;0904;177846.13;156.24;1963912.35;116496.35
5880.47;5854.9;43820.44;FIGUEIRÓ DOS VINHOS;93453.86;28813.5;1095500.37;T1_1008;14939.45;T1;1008;149301.16;0;1380613.93;36503.64
5789.66;0;23468.57;FORNOS DE ALGODRES;71118.91;20203.17;1015614.9;T1_0905;20704.19;T1;0905;116400.22;953.32;1893142.28;690008.25
1351.66;298176.71;8795.65;FREIXO DE ESPADA À CINTA;31247.21;12142.98;1128548;T1_0404;8203.78;T1;0404;118430.34;753.14;2174831.94;598429.68
7694.01;838047.15;5612.82;FRONTEIRA;33531.87;13984.51;826254;T1_1208;6193.59;T1;1208;110355.32;46.94;1836660.56;28472.22
372085.38;7777.5;1270535.45;FUNCHAL;3680116.11;585281.93;3708156;T1_3103;1452213.35;T1;3103;4609814.64;0;16817324.01;4811459.76
50028.12;1809273.33;105633.61;FUNDÃO;386564.27;113600.3;2686104;T1_0504;117302.24;T1;0504;757802.32;0;28008176.71;22368432.79
2860.23;147760.31;17684.75;GAVIÃO;34275.6;8096.47;954033;T1_1209;5634.15;T1;1209;157558.4;0;1416890;123262.69
6517.08;29213.72;58957.65;GÓIS;99820.21;17894.81;1086621;T1_0606;16450.67;T1;0606;137834.28;0;1549427.82;195938.61
9903.01;370827.19;62016.8;GOLEGÃ;119089.46;20471.58;737001;T1_1412;26698.07;T1;1412;153927.87;0;1730048.51;349202.99
393684.32;9762444.39;331806.05;GONDOMAR;1901020.95;699911.87;4359609;T1_1304;435779.31;T1;1304;2228252.87;39839.4;21209412.31;2958085.1
4515.85;425627.09;26351.78;GOUVEIA;124162.78;55670.99;1636677;T1_0906;37624.16;T1;0906;249797.43;0;2522814.27;86549.97
90564.04;31418;195231.84;GRÂNDOLA;1309995.96;64532.85;1599720;T1_1505;956060.61;T1;1505;384721.15;3606.62;4661520.97;1335665.86
68371.37;333741.52;88270.31;GUARDA;553516;204871.1;3234450;T1_0907;192003.22;T1;0907;626999.4;0;6024400.69;1275693.77
292262.41;2779636.4;654156.82;GUIMARÃES;2538347.35;728592.78;5847255;T1_0308;839089.94;T1;0308;1141858.02;24245.4;14588254.81;2281158.04
13412.53;298297.67;46594.97;HORTA;159747.56;86708.44;1259601;T1_4701;13031.62;T1;4701;327354.11;0;2046624.83;1624.49
4973.98;19797.37;25706.31;IDANHA-A-NOVA;245972.29;19013.58;2805453;T1_0505;196278.42;T1;0505;475048.05;0;3684402.14;138131.43
89190.43;52390.44;142737.49;ÍLHAVO;1006799.92;238463.98;1376308;T1_0110;536408.02;T1;0110;1061596.9;0;3858535.81;361440.55
168588.49;9795.15;125441.81;LAGOA (ALGARVE);1448357.75;181965.87;903948;T1_0806;972361.58;T1;0806;1453236.3;0;3916260.36;100923.16
14219.08;441152.12;25378.49;LAGOA (SÃO MIGUEL);369569.86;50891.31;1125753;T1_4201;277748.19;T1;4201;421755.34;1332.79;2758270.72;400040.4
170395.15;606224.24;432333.59;LAGOS;2663976.48;191290.35;859026;T1_0807;1867807.96;T1;0807;2089721.15;2149.43;13844698.67;7625750.8
0;406052.83;972.26;LAJES DAS FLORES;972.26;0;623398;T1_4801;0;T1;4801;74497.32;0;1123753.98;18833.57
4772.63;475379.77;2482.2;LAJES DO PICO;29610.24;19410.75;941415;T1_4601;2944.66;T1;4601;112218.8;0;1956741.38;398117.57
51317.25;788701.78;199496.67;LAMEGO;489739.95;116677.77;1945698;T1_1805;92432.64;T1;1805;1361676.17;29815.62;4755720.49;169904.59
235816.48;231884.14;633759.92;LEIRIA;2708226.66;744625.02;4199010;T1_1009;1075588.2;T1;1009;974737.07;18437.04;10671754.47;2557896.6
2209070.33;340;8623419.74;LISBOA;31406898.59;4030455.27;14709193;T1_1106;16543953.25;T1;1106;24571463.81;0;74171734.93;3483839.53
642406.14;1516975.36;1240499.35;LOULÉ;4300794.68;558890.77;2301993;T1_0808;1847084.39;T1;0808;1515934.22;11914.03;23178067.12;13542369.86
511852.15;6660.53;723103.24;LOURES;3459597.24;988841.67;4821925;T1_1107;1138561.58;T1;1107;746113.3;97238.6;20612229.8;11577933.73
106189.7;77682.65;75459.36;LOURINHÃ;526842.73;129248.83;1163091;T1_1108;215944.84;T1;1108;977114.05;0;3523400.24;778669.81
18987.07;66810.74;140694.89;LOUSÃ;283302.97;80507.46;1085976;T1_0607;25183.64;T1;0607;487561.14;17929.91;3043656.48;1120005.63
62859.5;242500.22;309856.63;LOUSADA;728199.09;187271.28;2269626;T1_1305;168211.68;T1;1305;1037871.38;0;5299519.76;1021323.07
10234.1;0;9828.05;MAÇÃO;67255.34;24883.82;1516818;T1_1413;22309.37;T1;1413;274878.48;0;1943912.24;84960.42
16148.19;16945.97;218316.53;MACEDO DE CAVALEIROS;332953.74;57130.48;2389476;T1_0405;36297.86;T1;0405;564877.42;5060.68;4505242.43;1200989.3
117386.55;356848.93;32988.77;MACHICO;705296.43;94781.69;1454187;T1_3104;460139.42;T1;3104;57768.53;0;2622029.02;47928.13
4308.44;69097.26;5858.75;MADALENA;47806.76;29502.78;1002966;T1_4602;8136.79;T1;4602;138585.63;0;1259147.44;691.79
247509.64;753215.56;1046775.79;MAFRA;2195872.59;413630.41;1722540;T1_1109;430697.86;T1;1109;1749656.41;57258.89;9881586.81;3460302.25
279868.3;0;1081538.13;MAIA;3125775.14;693198.57;2927499;T1_1306;851070.33;T1;1306;1301106.33;220099.81;8248076.38;893695.91
29376.87;2884.35;237122.28;MANGUALDE;466502.76;93520.5;2232884.2;T1_1806;106483.11;T1;1806;851397.57;0;3680023.95;126355.07
743.26;194204.42;4864.85;MANTEIGAS;20307.96;12518.37;878953.49;T1_0908;2181.48;T1;0908;100235.11;0;1233233.49;39532.51
53629.21;495842.8;160047.59;MARCO DE CANAVESES;673747.06;235425.24;3148221;T1_1307;213872.68;T1;1307;483303.6;10772.34;4853188.53;52074.07
64901.28;119012.23;92134.66;MARINHA GRANDE;518043.99;216354.06;1438488;T1_1010;144653.99;T1;1010;829379.24;0;3546185.7;641262.24
3388.32;117526.58;2411.85;MARVÃO;19551.32;13228.51;816373;T1_1210;0;T1;1210;73101.34;522.64;1041744.73;15192.49
341869.23;2990949.91;3149425.72;MATOSINHOS;5371803.22;904955.69;3963429;T1_1308;925159.58;T1;1308;2516269.78;50393;22357881.69;7515429.78
34646.98;0;418064.75;MEALHADA;622307.32;97653.43;1282410;T1_0111;68537.08;T1;0111;855919.92;3405.08;3154199.8;393562.56
3141.27;64845.61;25312.52;MEDA;73729.45;20194.1;1238676;T1_0909;25081.56;T1;0909;140332.07;0;1754685.38;237102.25
4211.6;1563437.9;43310.14;MELGAÇO;129655.59;41469.6;1525098;T1_1603;40664.25;T1;1603;695116.05;0;5105604.23;1192296.69
6206.07;120270.11;39656.92;MÉRTOLA;82076.68;24579.71;2517207;T1_0209;11633.98;T1;0209;248353.05;0;3036129.25;68222.41
2188.13;159238.77;24541.5;MESÃO FRIO;72528.93;16437.02;748818;T1_1704;29362.28;T1;1704;101175.77;0;1264877.42;183115.95
13016.65;6820.38;161484.36;MIRA;374252.1;60723.79;1012885;T1_0608;139027.3;T1;0608;350007.4;0;1939021.88;195057
62735.62;192916.95;108293.22;MIRANDA DO CORVO;286338.89;64280.24;1024464;T1_0609;51029.81;T1;0609;400050.72;0;2473322.82;569552.26
2106.1;138184.95;26677.06;MIRANDA DO DOURO;78404.86;30715.16;1617318;T1_0406;18906;T1;0406;348655.53;0.54;2203403.49;20840.15
19813.69;310815.86;75502.79;MIRANDELA;280899.68;96275.3;2504144;T1_0407;89307.9;T1;0407;1024434.52;0;12160272.52;8039978.46
2117.88;903442.94;58511.39;MOGADOURO;107546.9;31074.09;2145441;T1_0408;15843.54;T1;0408;475636.02;0;3703607.9;71541.04
39496.28;0;32210.88;MOIMENTA DA BEIRA;168120.76;44067.57;1379244;T1_1807;52346.03;T1;1807;211119.82;0;2537167.48;778682.9
186814.28;41506.8;924731.08;MOITA;1560268.09;264332.32;2549433;T1_1506;180256.63;T1;1506;1642297.24;4133.78;6483878.67;690373.54
14967.27;212041.91;34924.42;MONÇÃO;289236.03;100213.59;1887348;T1_1604;139130.75;T1;1604;544723.22;0;3447991.06;514641.9
7301.45;56204.52;28054.76;MONCHIQUE;237351.47;20459.71;1543224;T1_0809;181535.55;T1;0809;187393.87;0;2491210.53;467036.67
7659.54;179854.92;22337.76;MONDIM DE BASTO;132583.02;36475.14;3023784.76;T1_1705;66110.58;T1;1705;145543;0;3601159.04;119393.34
2388.56;4100.84;11612.99;MONFORTE;25624.9;7740.33;990234;T1_1211;3883.02;T1;1211;49311.45;0;1119946.01;50674.82
18232.84;434084.12;77985.69;MONTALEGRE;169661.08;46440.69;2427516;T1_1706;26347.97;T1;1706;505499;653.89;3915892.26;379132.06
13902.61;438201.05;19574.45;MONTEMOR-O-NOVO;330185.71;73012.75;2326914;T1_0706;223091.45;T1;0706;353937.71;604.45;3527010.5;77772.03
26054.55;512608.81;276230.31;MONTEMOR-O-VELHO;478008.86;110358.55;1664307;T1_0610;62341.78;T1;0610;409773.3;3023.67;3649973.01;585275.04
148217.83;23293.33;474531.27;MONTIJO;1402085.87;247817.46;1438872;T1_1507;531519.31;T1;1507;644412.65;0;4964558.37;1455894.52
5976.73;0;10947.82;MORA;42193.33;18925.38;1094793;T1_0707;6136.43;T1;0707;159853.97;206.97;1319711.7;22871.4
9584.03;0;41683.73;MORTÁGUA;114704.33;44892.54;1272216;T1_1808;18127.38;T1;1808;175536.99;416.65;1643331.35;80874.03
10745.06;277977.74;14102.63;MOURA;80467.49;54781.12;2274075;T1_0210;0;T1;0210;161375.18;838.68;2902538.24;108642.83
1590.9;0;2173.12;MOURÃO;133424.04;10137.86;1237106.7;T1_0708;119522.16;T1;0708;70477.25;0;1592575.4;151567.41
2338.52;0;22345.37;MURÇA;56902.08;15832.64;1091362.29;T1_1707;16385.55;T1;1707;115197.72;0;1385299.72;121837.63
8816.19;238362.08;21237.94;MURTOSA;186134.98;61698.93;883938;T1_0112;94381.92;T1;0112;119184.2;0;1449857.61;22238.35
46470.55;0;88263.73;NAZARÉ;434039.6;137229.28;782325;T1_1011;162076.04;T1;1011;554538.32;0;2639769.18;868866.26
49097.75;135896.47;226172.28;NELAS;369028.16;61691.13;1123878;T1_1809;32067;T1;1809;259401.57;0;1982010.62;93806.42
2834.57;64225.98;12608.25;NISA;45334.94;22594.62;1605522;T1_1212;7297.5;T1;1212;285131.11;0;2243952.62;243738.59
1088.04;177709.34;5257.85;NORDESTE;54506.39;12231.32;1042837;T1_4202;35543.66;T1;4202;2841.63;385.52;1277894.36;0
96903.25;10895.25;729984.73;ÓBIDOS;1188397.46;64717.62;536470;T1_1012;296791.86;T1;1012;689828.86;0;5790468.34;3364876.77
33528.15;981890.64;96439.87;ODEMIRA;388322.82;109790.49;3366795;T1_0211;145260.79;T1;0211;1072474.32;3303.52;5993647.45;184164.67
318316.78;609926.9;1016863.78;ODIVELAS;3121600.38;622588.82;3636589;T1_1116;1100389.22;T1;1116;1842436.21;63441.78;11076911.46;1866358.97
707625.36;97701.61;929506.18;OEIRAS;5867757.21;2291677.13;4414338;T1_1110;1678809.79;T1;1110;2792334.34;260138.75;13467171.39;295040.23
1958.37;0;5487.76;OLEIROS;22678.7;12231.05;1488525;T1_0506;3001.52;T1;0506;295693.46;0;1832138.48;25241.32
133535.72;128809.09;71245.6;OLHÃO;1046282.96;295363.3;1637196;T1_0810;546138.34;T1;0810;394321.2;0;3937671.35;731062.1
73505.56;739757.9;196487.42;OLIVEIRA DE AZEMÉIS;808312.87;337437.3;3033276;T1_0113;200882.59;T1;0113;1411526.98;0;7947974.4;1955100.65
14450.14;0;44107.64;OLIVEIRA DE FRADES;157219.35;45718.87;1083978;T1_1810;52942.7;T1;1810;159702.06;0;2260435.39;859535.98
40703.72;672578.48;38774.71;OLIVEIRA DO BAIRRO;289770.22;114480.65;1591137;T1_0114;92576.4;T1;0114;498753.05;3234.74;3471769.11;419530.36
19253.35;651712.16;228726.65;OLIVEIRA DO HOSPITAL;470184.63;86767.36;1681227;T1_0611;135437.27;T1;0611;472013.06;0;3320334.96;45198.11
64429.02;1207838.25;454017.28;OURÉM;1008999.53;230837.17;2739838.32;T1_1421;242083.12;T1;1421;315032.65;17632.94;6749771.85;1478063.1
3363.44;231043.68;2711.6;OURIQUE;43903.3;23322.42;1495191;T1_0212;14505.84;T1;0212;141897.8;0;2453467.01;541431.23
99103.32;407270.14;361469.44;OVAR;1124929.49;247731.27;2017440;T1_0115;391328.98;T1;0115;933475.67;25296.48;4605549.31;122434.01
