IMI;FINANCIAMENTO_UNIAO_EUROPEIA;TAXAS_MULTAS_OUTROS_IMPOSTOS;DSC_AUTARQUIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
4263.48;0;19021.6;AVIS;47714.83;13687.18;1364548;T1_1203;7408.11;T1;1203;153478.53;3334.46;2454111.88;888370.52
52711.65;0;81191.21;AZAMBUJA;570200.94;136734.65;1368454;T1_1103;269952.37;T1;1103;1456712.89;29611.06;3750938.5;355570.67
13496.07;125855.81;84963.78;BAIÃO;195866.28;51294.89;2011575;T1_1302;46111.54;T1;1302;348732.8;0;3606705.39;924675.5
261190.5;355265.64;898084.55;BARCELOS;2457179.44;413632.14;6350904;T1_0302;860926.31;T1;0302;2086120.32;23345.94;15519931.7;4270462.3
63.73;212535.06;3440.76;BARRANCOS;14170.04;3797.35;840975;T1_0204;6868.2;T1;0204;12182.23;0;1159700.52;79838.19
129259.14;0;1692152.84;BARREIRO;3759305.86;249323.98;2582988;T1_1504;1650241.26;T1;1504;1801591.41;38328.64;8685547.33;541662.06
23163.76;81899.01;138110.26;BATALHA;533911.3;65850.93;969406;T1_1004;306786.35;T1;1004;181394.56;0;1925603.28;158992.41
47424.91;771880.37;55632.98;BEJA;587900.68;126415.13;2829411;T1_0205;331029.41;T1;0205;783839.64;27398.25;5289326.49;316294.8
6343.55;0;14117.69;BELMONTE;60928.18;20042.96;1015314;T1_0501;20423.98;T1;0501;163050.34;0;1465733.73;226441.21
97618.14;111304.37;55211.81;BENAVENTE;816201.33;110869.95;1213509;T1_1405;522357.99;T1;1405;630803.9;30143.44;3350553.47;578734.87
22399.58;4476.66;64132.42;BOMBARRAL;178304.77;48703.34;935347;T1_1005;43069.43;T1;1005;354535.79;0;1548795.49;76131.27
6030.43;23670.83;15581.72;BORBA;62036.11;18933.15;955719;T1_0703;21490.81;T1;0703;300372.08;0;1857247.33;515449.31
0;25380.35;39661.03;BOTICAS;75466.27;9256.92;1491777;T1_1702;26548.32;T1;1702;250228.75;0;2026158.6;183306.23
278057.67;2343779.92;1710349.7;BRAGA;5442587.35;654157.27;5554165;T1_0303;2653905.77;T1;0303;348561.95;146116.94;21720802;8031707.78
59339.46;930177.52;256378.1;BRAGANÇA;660885.89;120005.83;3645586;T1_0402;225162.5;T1;0402;2788380.21;0;8273265.79;248236.17
30515.89;1584551.63;91050.16;CABECEIRAS DE BASTO;324073.91;46764.48;1795554;T1_0304;145887.61;T1;0304;189790.37;9855.77;5057294.17;1163324.26
21867.02;117691.77;41579.86;CADAVAL;221215.34;42589.73;1241367;T1_1104;115178.73;T1;1104;359167.26;0;2016757.1;77315.73
72337.39;948479.6;407244.9;CALDAS DA RAINHA;1426006.77;194853.26;1791093;T1_1006;675001.45;T1;1006;352848.66;76569.77;7230272.35;2711844.32
21768.33;0;28331.77;CALHETA (MADEIRA);159344.64;34433.65;1628400;T1_3101;74810.89;T1;3101;148383.68;0;1936128.32;0
3384.59;0;4796.29;CALHETA (SÃO JORGE);36846.71;6859.44;1013342;T1_4501;21806.39;T1;4501;105569.1;0;1242228.66;86470.85
85044.45;190.66;384295.76;CÂMARA DE LOBOS;645386.13;73881.75;1887088;T1_3102;102164.17;T1;3102;766553.8;0;4583166.03;1283947.44
35548.59;105398.79;63388.99;CAMINHA;411437.41;74505.7;1534830;T1_1602;237994.13;T1;1602;445386.13;0;2650658.27;153605.94
12559.64;64759.77;37645.02;CAMPO MAIOR;216063.15;31176.21;1143213;T1_1204;134682.28;T1;1204;301260.03;0;1918239.42;192943.47
16375.16;87210.13;106060.8;CANTANHEDE;490960.17;123891.74;2410569;T1_0602;244632.47;T1;0602;206393.41;0;3384138.2;189005.49
8818.16;0;11853.75;CARRAZEDA DE ANSIÃES;93026.72;14702.95;1581126;T1_0403;57651.86;T1;0403;114239.72;0;2106409.06;318016.62
8377.55;111214.95;66627.14;CARREGAL DO SAL;150751.46;29578.01;1049055;T1_1802;46168.76;T1;1802;110564.15;0;1548137.09;126551.53
37386.99;0;105948.92;CARTAXO;508304.69;85560.4;1186449;T1_1406;241913.31;T1;1406;970257.79;37495.07;3841035.69;1176024.21
1935626.05;0;2444191.08;CASCAIS;16003971.62;999798.45;5035463;T1_1105;9307179.56;T1;1105;4222015.95;1317176.48;34291522.31;9030071.74
6608.26;132890.67;25881.55;CASTANHEIRA DE PÊRA;48755.07;7999.89;797442;T1_1007;8265.37;T1;1007;50881.64;0;1045069.75;15100.37
52719.47;0;292999.51;CASTELO BRANCO;772724.38;123814.29;4234787;T1_0502;303191.11;T1;0502;1229432;0;7449100.92;1212157.54
11949.63;183480.18;32559.19;CASTELO DE PAIVA;112372.61;40669.28;1481475;T1_0106;27194.51;T1;0106;246859.75;0;2130620.74;106433.2
4567.03;0;13408.69;CASTELO DE VIDE;40080.39;9882.39;1028313;T1_1205;12222.28;T1;1205;124840.97;0;1274144.77;80910.41
17340.08;972.46;65996.48;CASTRO DAIRE;179567.28;42614.76;2082915;T1_1803;53615.96;T1;1803;455527.68;0;3207257.24;488274.82
24722.81;9624.74;2021248.36;CASTRO MARIM;2104871.2;8322.37;991476;T1_0804;50577.66;T1;0804;395432.04;0;3565579.11;64175.13
5389.89;0;18303.95;CASTRO VERDE;152843.41;22795.31;1490265;T1_0206;100683.6;T1;0206;187287.41;5670.66;1939245.61;108849.79
10255.31;275883.63;48924.33;CELORICO DA BEIRA;133372.71;33924.84;1463748;T1_0903;40268.23;T1;0903;176253.31;0;6478216.54;4428958.89
22532.63;0;68716.41;CELORICO DE BASTO;186862.18;47382.97;1904036;T1_0305;48230.17;T1;0305;433803.63;0;3778836.5;1254134.69
18961.87;0;12550.86;CHAMUSCA;425910.6;26079.42;1847556;T1_1407;361731.86;T1;1407;244595.47;6586.59;3408761.99;890699.92
95009.88;1279557.13;85521.14;CHAVES;566572.69;139416.5;3542796;T1_1703;246150.58;T1;1703;1673278.09;474.59;9360355.95;2298152.04
14536.82;831648.5;62172.41;CINFÃES;134431.16;31031.3;2080515;T1_1804;26690.63;T1;1804;81171.8;0;3872238.77;744472.31
385133.69;181099.85;1427283.68;COIMBRA;4401008.57;553427.71;4655037;T1_0603;1959049.94;T1;0603;579373.05;76113.55;18533737.17;8717218.7
23690.3;379300.14;106280.15;CONDEIXA-A-NOVA;300192.39;54417.3;1128208;T1_0604;115804.64;T1;0604;789281.92;0;3096461.41;499478.96
3914.43;136641.51;9228.38;CONSTÂNCIA;153101.14;12990.6;854175;T1_1408;17855.55;T1;1408;265937.16;109112.18;1699868.08;290013.27
15837.26;11666.69;43752.95;CORUCHE;156620.03;40477.89;2732223;T1_1409;30503.13;T1;1409;452802.48;26048.8;3589852.72;236540.52
290.1;66585.8;431.31;CORVO;1734.59;1013.18;394473;T1_4901;0;T1;4901;1810.71;0;468198.29;3594.19
89316.35;106721.8;290660.67;COVILHÃ;937076.74;154043.02;3302793;T1_0503;330849.3;T1;0503;629433.71;72207.4;5315784.23;339758.98
4066.59;0;9844.85;CRATO;22867.75;2633.92;1249576;T1_1206;4654.91;T1;1206;44983.79;1667.48;1415004.28;97576.74
8158.85;34305;21433.65;CUBA;74434.47;11227.76;836439;T1_0207;33585.32;T1;0207;105701.46;28.89;1210620.82;159740.89
63374.49;87573.9;75393.98;ELVAS;555438.94;68974.43;2202333;T1_1207;317792.08;T1;1207;911853.87;29903.96;4629980.6;872780.89
33834.54;0;176456.55;ENTRONCAMENTO;510629.82;75414.26;872283;T1_1410;195442.74;T1;1410;614970.93;29481.73;2893609.76;895726.01
66912.25;25018.18;684201.18;ESPINHO;1248769.24;103676.36;1498659;T1_0107;333158.37;T1;0107;944633.37;60821.08;5371206.46;1654126.67
43673.49;0;279379.17;ESPOSENDE;907414.81;127786.85;1701423;T1_0306;456575.3;T1;0306;418898.25;0;3323238.37;295502.31
46095.31;1477.35;213960.83;ESTARREJA;473110.76;98919.2;1840590;T1_0108;114098.75;T1;0108;1281663.01;36.67;3859221.74;262380.62
22322.29;329705.27;79882.73;ESTREMOZ;239956.17;43795.69;1856247;T1_0704;93955.46;T1;0704;499256.33;0;3696258.78;771094.01
47245.43;700546.82;502686.6;ÉVORA;1531156.86;223405.82;3622236;T1_0705;694670.25;T1;0705;867672.67;63148.76;8525125.92;1803513.57
111710.4;537.11;253726.46;FAFE;973453.13;158220.76;3284789;T1_0307;419124.13;T1;0307;1273244.75;30671.38;6450757.94;918733.95
138821.76;12881.36;239328.93;FARO;1567961.06;367058.62;1840845;T1_0805;822751.75;T1;0805;591586.65;0;5190899.39;1177625.32
109496.64;1613597.88;258702.67;FELGUEIRAS;1125119.66;174112.24;2886504;T1_1303;582808.11;T1;1303;1382336;0;10192956.72;3185399.18
10343.29;0;64788.57;FERREIRA DO ALENTEJO;337526.51;20117.2;1693581;T1_0208;190760.1;T1;0208;313576.85;51517.35;2662094.4;317410.04
26548.41;0;37381.86;FERREIRA DO ZÊZERE;346632.82;36752.17;1262613;T1_1411;245950.38;T1;1411;356533.33;0;2043324.44;77545.29
133056.7;3940.06;398931.92;FIGUEIRA DA FOZ;1530494.72;240091.89;2556594;T1_0605;713114.76;T1;0605;114127.1;45299.45;4700450.63;495294.75
1255.97;2567.73;7218.61;FIGUEIRA DE CASTELO RODRIGO;20126.43;4240.79;1756806;T1_0904;7411.06;T1;0904;150703.48;0;1955838.36;25634.72
15229.7;25600;13743.21;FIGUEIRÓ DOS VINHOS;67181.15;19389.47;1174824;T1_1008;18818.77;T1;1008;75674.04;0;1891430.47;548151.28
1312.37;1528.43;44021.01;FORNOS DE ALGODRES;65537.02;13974.8;1080357;T1_0905;-21.09;T1;0905;143331.94;6249.93;1313413.21;22658.82
2407.43;835938.25;7658.45;FREIXO DE ESPADA À CINTA;34254.37;7044;1260975;T1_0404;17144.49;T1;0404;98890.24;0;2886274.68;656216.82
3121.25;189294.83;6270.07;FRONTEIRA;52396.93;6099.15;809451;T1_1208;34747.5;T1;1208;138670.43;2158.96;1426698.48;236885.29
484291.98;0;1207331.9;FUNCHAL;3546484.64;425435.98;2695647;T1_3103;1429424.78;T1;3103;4516325.61;0;15987627.2;5229169.95
35336.12;176481.59;160507.33;FUNDÃO;444255.39;88983.76;2772822;T1_0504;143061.62;T1;0504;1400203.65;16366.56;6635370.64;1841608.01
3717.18;273174.5;36605.68;GAVIÃO;212586.05;8718.15;1049253;T1_1209;163545.04;T1;1209;170758.42;0;1871481.58;165709.61
6198.73;58146.46;67837.07;GÓIS;83274.53;7696.65;1198314;T1_0606;1542.08;T1;0606;276451.88;0;2200661.07;584474.2
6184.92;38264.63;77800.3;GOLEGÃ;133125.39;16461.32;799851;T1_1412;26572.83;T1;1412;121831.19;6106.02;1685366.04;592293.83
223389.58;0;1497064.53;GONDOMAR;3604234.22;505636.02;4781256;T1_1304;1280368.69;T1;1304;2204525.88;97775.4;14829395.49;4239379.39
15492.95;52537.11;38765.01;GOUVEIA;153191.47;43309.09;1795095;T1_0906;41588.88;T1;0906;178124.87;14035.54;2408164.82;229216.37
52819.72;23569.18;180822.06;GRÂNDOLA;946226.6;32129.82;1749021;T1_1505;670176;T1;1505;400009.18;10279;3345738.86;226912.9
100886.82;1306988.73;133535.43;GUARDA;675110.1;151942.63;3547476;T1_0907;251300.3;T1;0907;849641.03;37444.92;7214242.37;835026.51
398327.2;581346.71;805629.57;GUIMARÃES;3387017.01;521555.3;6412863;T1_0308;1349775.05;T1;0308;1954908.21;311729.89;14690899.79;2354764.86
11090.57;12279.52;76011.87;HORTA;139020.36;14936.04;1389715;T1_4701;36981.88;T1;4701;331441.91;0;1876601.85;4145.06
14143.43;31514.23;19749.27;IDANHA-A-NOVA;123150.03;20915.12;3077055;T1_0505;68342.21;T1;0505;452655.92;0;3746937;62561.82
87717.61;319062.67;133962.97;ÍLHAVO;776362.35;179707.99;1481436;T1_0110;306089.48;T1;0110;1556299.22;68884.3;4784075.39;650915.15
119122.86;5673.2;247011.66;LAGOA (ALGARVE);1482731.49;140722.59;1087269;T1_0806;975874.38;T1;0806;1134392.05;0;4139346.37;429280.63
15182.09;888139.14;36732.91;LAGOA (SÃO MIGUEL);244527.07;34428.64;1147110;T1_4201;153492.59;T1;4201;415737.33;4690.84;2719771.47;24257.93
146918.14;303208.62;139989.03;LAGOS;2041852.45;152363.2;974226;T1_0807;1602582.08;T1;0807;2714492.52;0;7708131.7;1674352.11
0;0;1076.14;LAJES DAS FLORES;1076.14;0;743479;T1_4801;0;T1;4801;63126.07;0;1078706.02;271024.81
4198.19;28406.12;4441.51;LAJES DO PICO;34465.71;11371.04;1014759;T1_4601;14454.97;T1;4601;91756.19;0;1171408.4;2021.38
51418.75;0;103069.81;LAMEGO;447916.59;89305.62;2133990;T1_1805;159470.38;T1;1805;1045051.94;44652.03;4194184.78;567226.25
212872.61;81453.39;813528.57;LEIRIA;2576532.47;337809.09;4605210;T1_1009;1049945.7;T1;1009;989501.49;162376.5;9323775.09;1071077.74
1761757.57;106140.44;11023498.36;LISBOA;53935633.34;3052055.1;16427184;T1_1106;32110847.96;T1;1106;24531307.48;5987474.35;99854655.34;4854390.08
842013.52;199348.35;1158297.53;LOULÉ;9793153.68;398703.99;2499339;T1_0808;7394138.64;T1;0808;2826836.68;0;18706824.61;3388146.9
660556.97;0;1544391.28;LOURES;9083372.76;724645.74;5404068;T1_1107;3565878.58;T1;1107;1417930.09;2587900.19;20565550.37;4660179.52
116767.72;0;131425.76;LOURINHÃ;697037.84;93411.58;1212108;T1_1108;355432.78;T1;1108;1613269.84;0;4892858.27;1370442.59
26172.12;0;110168.66;LOUSÃ;281438.99;56213.94;1191069;T1_0607;79083.08;T1;0607;415493.42;9801.19;2842962.47;954961.06
55857.82;646915.6;291953.48;LOUSADA;674275.68;137070.74;2489190;T1_1305;189393.64;T1;1305;1141303.31;0;6379664.13;1427979.54
12844.63;69325.4;8383.05;MAÇÃO;61091.5;17662.72;1631564;T1_1413;22201.1;T1;1413;389824.58;0;2204987.23;53181.75
30631.05;547340.04;194543.3;MACEDO DE CAVALEIROS;392859.11;40567.96;2518965;T1_0405;127116.8;T1;0405;546294.91;0;5564629.28;1559170.22
45964;66831.41;98059.53;MACHICO;274125.49;66113.23;1514580;T1_3104;63988.73;T1;3104;519991.71;0;2506340.89;130812.28
12283.96;252762.19;10055.19;MADALENA;98425.32;19170.42;1075155;T1_4602;56915.75;T1;4602;130078.55;0;1556452.82;31.76
216562.47;54387.54;1241106.68;MAFRA;3488878.11;301110.73;1889118;T1_1109;1659180.98;T1;1109;1660319.38;70917.25;8391694.14;1298991.11
289472.58;799040.38;1049857;MAIA;3315825.1;513818.74;3210564;T1_1306;1408562.19;T1;1306;2310192.57;54114.59;10674807.98;1039185.93
11804.98;19109.17;204554.69;MANGUALDE;371221.19;68653.66;1839936;T1_1806;73547.24;T1;1806;724174.37;12660.62;3185603.1;231162.37
4938.7;169751.21;6608.07;MANTEIGAS;20525.57;6591.53;967740;T1_0908;2387.27;T1;0908;179686.05;0;1356663.52;18960.69
50550.3;9238.34;244872.2;MARCO DE CANAVESES;686998.15;175441.15;3334602;T1_1307;179052.68;T1;1307;423006.48;37081.82;4923095;469250.03
64299.44;13505.62;80463.13;MARINHA GRANDE;895034.82;156938.04;1481531;T1_1010;593334.21;T1;1010;983098.32;0;3529779.65;156609.89
3658.3;0;3495.88;MARVÃO;29919.27;9280.01;914529;T1_1210;12822.94;T1;1210;111697.37;662.14;1111971.35;55825.71
231913.43;2247438.77;2346016.04;MATOSINHOS;5012605.52;457925.39;4346673;T1_1308;1976750.66;T1;1308;1138598.73;0;17659996.12;4914680.1
32671.84;21559.8;155944.21;MEALHADA;359712.14;73852.41;1435200;T1_0111;97243.68;T1;0111;791140.15;0;3345320.34;737708.25
3564.03;0;35598.18;MEDA;81144.95;13348.9;1358592;T1_0909;28633.84;T1;0909;98119.16;0;1823235.07;285378.96
16203.46;2953.71;45535.57;MELGAÇO;104991.78;25449.57;1544798;T1_1603;17803.18;T1;1603;673097.98;0;3105819.88;779978.41
6857.78;932352.44;13949.58;MÉRTOLA;81972.62;19066.99;2760903;T1_0209;42098.27;T1;0209;213663.41;0;4287754.44;298862.97
5372.96;262781.89;14342.37;MESÃO FRIO;172036.56;10463.25;821301;T1_1704;141857.98;T1;1704;133066.74;0;1637720.4;248534.21
27015.49;12583.49;147551.27;MIRA;327995.73;46858.83;1136991;T1_0608;106570.14;T1;0608;377118.73;0;2037840.55;183151.6
33752.65;235440.28;48675.75;MIRANDA DO CORVO;163741.22;34613.53;1123614;T1_0609;15441.48;T1;0609;384521;31257.81;2177388.64;270072.14
4181.48;106879.9;30015.6;MIRANDA DO DOURO;94020.44;19684.44;1773888;T1_0406;40138.92;T1;0406;212880.51;0;2253832.83;66163.98
28458.89;3920.09;154200.63;MIRANDELA;354948.14;65025.79;2762151;T1_0407;107262.83;T1;0407;654558.92;0;4218661.18;443083.03
3604.61;18664.61;38506.85;MOGADOURO;101609.42;21336.09;2353137;T1_0408;38161.87;T1;0408;213946.05;0;2900027.39;212670.31
23055.38;0;35548.36;MOIMENTA DA BEIRA;171967.54;29573.14;1512744;T1_1807;83790.66;T1;1807;216356.28;0;2275952.08;374884.26
335206.84;754.85;459113.05;MOITA;2148718.44;197724.76;2796063;T1_1506;1105771.24;T1;1506;1502560.65;50902.55;6500612.55;52515.61
27859.61;554520.69;49576.18;MONÇÃO;321620.11;67779.83;2070033;T1_1604;176404.49;T1;1604;634279.2;0;4527696.22;947243.22
15531.14;8209.46;7026.6;MONCHIQUE;81681.25;15333.17;1692624;T1_0809;43790.34;T1;0809;217398.5;0;2123988.85;124075.64
5370.98;337018.6;90649.26;MONDIM DE BASTO;135707.92;19761.55;1468149;T1_1705;19926.13;T1;1705;77537.44;0;2136836.58;118423.62
864.97;369.23;7767.83;MONFORTE;17680.31;5289.21;1086099;T1_1211;3758.3;T1;1211;92611.67;0;1245718.58;48958.37
19229.68;2420.51;45832.9;MONTALEGRE;132117.2;28291.95;2662521;T1_1706;38762.67;T1;1706;358183.04;0;3576801.43;421559.68
22398.54;614516.09;33757.17;MONTEMOR-O-NOVO;230944.62;54189.99;2758149;T1_0706;98836.56;T1;0706;620354.37;21762.36;4315473.14;91509.06
82226.8;468482.57;193540.34;MONTEMOR-O-VELHO;467792.09;77172.01;2000817;T1_0610;114852.94;T1;0610;567364.1;0;5704594.61;2200138.85
249598.92;100293.8;2004255.11;MONTIJO;3811800.22;179454;1578036;T1_1507;1322995.98;T1;1507;656928.92;55496.21;7378474.25;1231415.31
1376.82;200813.32;9758.27;MORA;58985.3;14263.59;1200774;T1_0707;26225.27;T1;0707;224935.67;7361.35;1737116.07;51607.78
1911.95;222259.03;46205.8;MORTÁGUA;235431.27;30203.4;1399515;T1_1808;157110.12;T1;1808;245184.51;0;2270353.37;167963.56
20298.37;10507.99;26237.67;MOURA;212675.88;41790.57;2494203;T1_0210;100910.36;T1;0210;204981.45;23438.91;3001871.95;79503.63
2731.19;0;4756.14;MOURÃO;31097.84;5105.18;920297;T1_0708;14767.76;T1;0708;67625.72;3737.57;1142386.38;123365.82
3141.54;0;30794.52;MURÇA;73378.09;14589.49;1197012;T1_1707;24852.54;T1;1707;108136.56;0;1518518.65;139992
16812.86;0;95885.76;MURTOSA;286852.83;42719.53;969666;T1_0112;131434.68;T1;0112;311617.81;0;2245503.12;677366.48
41389.68;111139.16;168775.87;NAZARÉ;543918.89;52973.81;907215.9;T1_1011;280779.53;T1;1011;306875.66;0;2803390.43;934240.82
21053.57;6889.16;191042.54;NELAS;371896.23;45114.06;1266549;T1_1809;100753.8;T1;1809;263796.29;13932.26;2177940.3;268809.62
2322.43;62420.27;22570.55;NISA;117236.31;17654.74;1776783;T1_1212;74688.59;T1;1212;473742.32;0;3408163.77;977981.87
2385.88;258093.3;7007.39;NORDESTE;33720.78;8664.78;1156864;T1_4202;15662.73;T1;4202;6976.03;0;1460572.11;4918
57828.36;532764.95;1005796.26;ÓBIDOS;1387755.22;31268.27;685857;T1_1012;292862.33;T1;1012;391431.17;0;4613164.77;1615356.43
61887.2;80389.73;113463.42;ODEMIRA;490449.58;76220.56;3693642;T1_0211;221927.75;T1;0211;981818.01;16950.65;5959710.75;713411.43
439386.14;12468.63;1269933.88;ODIVELAS;5091069.62;460870.37;4063552;T1_1116;2770323.28;T1;1116;894741.66;150555.95;13018378.33;2956546.42
423842.11;29400.26;2486326.93;OEIRAS;8672744.52;1571550.66;4406953;T1_1110;4043421.56;T1;1110;1638450.63;147603.26;15327649.44;580101.03
3076.23;0;5101.31;OLEIROS;20641.79;7205.74;1637073;T1_0506;5258.51;T1;0506;258758.28;0;1964921.7;48448.63
133162.79;249978.99;146960.82;OLHÃO;1737253.02;224013.65;1681296;T1_0810;1233115.76;T1;0810;1382663.54;0;6306700.93;1255509.38
81809.45;31411.11;285377.63;OLIVEIRA DE AZEMÉIS;1014346.34;249637.02;3327362;T1_0113;350294.35;T1;0113;1541200.39;47227.89;6915337.25;1001017.41
7672;0;42025.11;OLIVEIRA DE FRADES;137020.26;31058.3;1188894;T1_1810;45653.72;T1;1810;219966.96;10611.13;1847497.95;301616.73
72881.54;77366.12;171032.81;OLIVEIRA DO BAIRRO;685956.21;86100.8;1745136;T1_0114;332669.68;T1;0114;802822.8;23271.38;4809829.62;1498548.49
24880.82;30126.46;276349.56;OLIVEIRA DO HOSPITAL;453959.34;63150.29;1843932;T1_0611;89578.67;T1;0611;271932.44;0;2718635.35;118685.11
