codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
905;3794648.77;1774666.23;1256927.27;657292.72;105762.55;62356.85;0;4016.6;104514.84;218064.52;1396179.87;4255023.31;3041343;40772.6;664827.5;416528.24;82849.99;68902.41;19398.36;77148.5;399418.14;108662.07;5579781.45
404;5284366.95;2645409.11;1795964.62;398890.51;444102.71;124214.36;14335.45;16605;53256.65;614905.25;1244074.11;5642817.45;3641405.01;699923.66;422369.42;300170.07;35879.81;0;17239.7;69079.84;363900.87;515218.49;7351757.77
1208;4059640.17;1689243.23;1873588.82;17168.48;479639.64;0;8354.63;5319.75;28376.89;256578.87;354410.93;3528705.98;2489841;58926.89;302262.69;191844.37;34959.07;40976.72;8289.75;26192.78;448226.73;229448.67;4712681.24
3103;55938429.37;29270676.21;21991454.84;826249.29;3850049.03;515601.4;2327042.19;749403.57;910955.38;1643161.31;8495218.14;50037926.81;10435806;12376.35;23458291.51;12327634.28;4666447.37;2051758.59;244038.78;4168412.49;15485055.53;646397.42;70579811.36
504;15003942.2;5872585.55;6622717.19;1410981.18;1097658.28;17326.94;187298.33;310307.97;2147097.1;3105891.66;6332705.73;18282855.03;8077626;1529570.9;3937687.72;2702414.89;430818.15;420579.22;14455.03;369420.43;3951393.21;786577.2;27104569.93
1209;4408044.92;2042077.06;1725846.13;11367.91;628753.82;0;198004.26;66775.38;130066.84;731644.31;377495.34;4479257.44;2891986.6;74562.44;401031.51;248523.29;38643.93;45459.78;0;68404.51;589963.73;521713.16;5912031.05
606;5798249.15;2718276.52;1985765.24;27168.43;1067038.96;2050;118481.49;248189.28;224344.5;268140.34;493685.81;5169273.79;3301695;124273.43;667037.15;358165.19;58194.37;55447.02;0;195230.57;580908.83;495359.38;7153140.57
1412;4975279.69;2137614.8;2372755.01;33432.33;431477.55;88650;46012.39;101222.38;58332.7;981668.15;513978.88;4730797.2;2267712;185837.43;907357.21;419421.2;97803.72;88642.3;31533.19;269956.8;528033.67;841856.89;6765144.19
1304;50487807.29;22666666.39;21722937.26;308653.4;5789550.24;1235151.17;2297184.45;291898.36;3216636.46;1066867.25;4888515.19;47228158.34;13512582.02;2331154.21;16739895.83;10171812.04;1622144.55;2395080.12;1388497.46;1162361.66;8244432.4;6400093.88;63484060.17
906;7457321.97;3091016.63;3192434.31;66852.45;1107018.58;113116.82;458162.21;13346.08;641436.03;1445275.44;1292320.45;8443579.55;5066775;390937.37;1412146.3;1060134.04;70053.53;197996.94;36888.17;47073.62;1315271.44;258449.44;11420979
1505;15441360.77;8662634.93;5157783.2;242774.5;1378168.14;21032.44;233338.8;101979.92;725742.56;528316.23;1177931.65;13170995.83;4846293;102970.51;5627711.15;2072416.45;2630230.73;212746.53;46952.24;665365.2;1723644.8;870376.37;18229702.37
907;23887788.62;9549429.31;10727501.93;1964076.84;1646780.54;8173.15;394647.57;227798.41;2609133.58;674846.73;8598270.74;30178362.31;9984951;1367986.81;6433280.02;4927319.5;420554.48;725017.56;138850.81;221537.67;3543196.58;8848947.9;36400658.8
308;52172623.65;22895237.72;18501631.02;1627294.42;9148460.49;981635.92;507940.78;0;2772708.46;4771444.64;17360709.4;59454694.18;18405468;3128161.54;23308134.65;13043384.02;2832035.08;2652656.62;2724288.21;2055770.72;7856000.55;6756929.44;78567062.85
4701;6436389.92;3159191.99;2545710.63;53614.25;677873.05;189306.96;0;681006.69;909980.76;311097.47;1378534.54;8116679.61;4108379;1172358.65;1697471.95;951308.52;136790.62;235050.67;175599.96;198722.18;1083973.14;54496.87;9906316.34
505;12817406.79;4260066.33;6934545.45;47986.21;1574808.8;0;393636.8;26109.36;794999.83;1853496.55;1302073.32;12688167.65;8395774;765624.26;1193870.88;915560.6;121470.53;101616.99;0;55222.76;1522558.22;810340.29;17187722.65
110;12701677.1;5101435.15;6883373.16;295056.09;421812.7;64161.23;1117543.23;2429107.17;1394576.23;3563850.84;3577450.31;17645138.99;4162230;2364477.93;7625455.12;5210295.37;756595.15;704905.22;579448.61;374210.77;2640297.34;852678.6;24848366.11
806;22644077.96;6603570.14;12752200.42;104104.96;3184202.44;85451.9;935981.02;294170.55;402472.6;1418570.84;5002349.53;22804679.18;2497155.5;87918.07;12490604.52;6493783.64;4985659.87;531303.78;0;479857.23;7323305.06;405696.03;30783074.4
4201;6624920.36;2617664.32;2561889.33;66512.44;1378854.27;114353.7;284076.42;60270.86;205213.31;810272.32;1746138.48;7377742.63;3448827;58702.79;1322912.66;902387.14;119156;158917.3;43220.92;99231.3;1857231.88;690068.3;9845245.45
807;35681948.42;11400980.94;20182393.74;831439.86;3267133.88;915408.54;606261.12;477109.31;1658688.06;1366158.54;3409761.16;33025328.16;2548409;1380436.19;18511882.78;9339580.83;5979977.99;634088.73;265456.51;2292778.72;8547206.06;2037394.13;44115335.15
4801;1995504.52;1113489.46;822068.41;5510.46;54436.19;13575.74;123326.6;100086.94;225280.77;195017.09;350350.97;2199458.27;1972350;0;135393.66;84373.13;25358.58;24640.19;0;1021.76;32713.76;59000.85;3003142.63
4601;3185269.42;1638591.11;1007918.66;111581.18;427178.47;12000;134322.61;210866.81;806184.61;177856.6;1214021.67;4082174.59;2883762;15254.9;382579.74;280662.05;34354.87;56701.8;0;10861.02;577642.09;222935.86;5740521.72
1805;15214656.71;4665815.04;7962073.57;582609.53;2004158.57;18953.54;5144982.02;729686.97;808491.25;751435.63;3892617.97;21622100.45;6157404;5165397.09;3951564.98;2109987.74;768379.35;379593.73;160134.35;533469.81;3786134.09;2561600.29;26560824.09
1009;34342128.16;12273779.84;15120854.03;1113491.25;5834003.04;12781.85;2366772.07;81487.66;6632657.81;1475646.72;9228908.99;47702005.73;13124655;2763868.6;23790751.25;13708706.89;3062281.28;2568340.05;2860578.71;1590844.32;6273752.08;1748978.8;54140383.26
1106;454853667.4;213264686.9;125467340.4;9905388.23;106216251.9;8914649.13;11233399.88;3723466.9;12359798.57;30431311.98;76260380.63;438956578.39;29774808;149071.1;245428652.14;77967118.54;124995035.85;12975152.13;5983682.7;23507662.92;112213135.65;51390911.5;597776674.5
808;63569601.12;26027320.03;31052854.31;204083.88;6285342.9;211417.89;1115036.23;1534453.24;5770884.42;6528649.19;7742131.53;76697950.13;6336171;5902343.53;50529506.46;23893445.01;19255414.47;1723522.07;1208005;4449119.91;9379010.88;4550918.26;86472173.62
1107;86394608.32;38666786.19;33562201.98;583597.99;13582022.16;228577.68;1283904.8;19501.24;950460.91;1415601.56;11721497.66;76542067.59;15252984;70056.39;35286197.04;19817021.98;5801454.68;4033517.59;2386304.72;3247898.07;5026529.81;20906300.35;102014152.2
1108;14622712.18;5778602.16;6304206.86;189181.38;2350721.78;16149.9;3616808.84;118022.29;869708.5;778564.96;3499155.01;17018573.07;3633552;2922696.33;4520258.67;2773229.3;810256.51;484414.36;180677.08;271681.42;4095867.23;1846198.84;23521121.68
607;10241864;3720326.14;5392057.17;72841.14;1056639.55;144442.36;821995.01;839448.83;1015214.47;383902.59;733591.82;9676306.84;3352977;559407.52;2939924.59;1495853.8;320559.37;270911.53;254766;597833.89;2083639.91;740357.82;14180459.08
1305;18671597.21;9681269.73;7025664.96;185959.27;1778703.25;693150;8360392.04;331697.01;1007818.28;611843.98;2368802.66;25258173.14;6996132;7394272.07;4389627.78;2060197.23;507542.18;723081.66;0;1098806.71;3096318.23;3381823.06;32045301.18
1413;7435442.6;3034055.88;3520498.48;23293.44;857594.8;0;304349.08;54823.6;539707.59;248967.89;419268.04;6837472.67;4662675;55488.17;663542.19;485367.81;68951.79;89268.85;0;19953.74;1276049.06;179718.25;9002558.8
405;13031349.43;4655358.64;6921754.48;62128.96;1392107.35;26100.08;3690;191296.26;559057.62;240141.5;1401736.09;11557148.83;7320042;0;2196992.03;1109743.47;158785.12;203265.96;19041.81;706155.67;1663101.28;377013.52;15453370.98
3104;6447865.33;3591973.97;1626295.07;722781.84;506814.45;0;2507.87;30198.35;463580.41;296695.78;1612131.98;7144183.96;4455045;267300.45;1675288.66;1264516.31;0;296793.37;0;113978.98;366414.03;380135.82;8852979.72
4602;4411343.46;2189809.08;1654761.24;22266.47;544506.67;0;254388.34;34917.14;963067.37;322724.59;957802.68;5474777.28;3072330;663947.74;628136.39;408013.27;86429.23;87169.99;0;46523.9;494042.95;616320.2;6944243.58
1109;37963907.35;14055554.96;19750656.08;336054.03;3821642.28;226419.15;2674447.62;637455.09;3789522.05;1978395.7;3664115.56;40766232.03;5249853;291989.35;21359593.08;12887798.2;2455793.34;1500857.12;799738.9;3715405.52;6926328.35;6938468.25;50934262.52
1306;40932490.14;18535976.99;16281315.84;283826.13;5831371.18;2790826.75;2870621.85;197744.55;1499453.15;12117035.7;6727109.61;58076342.6;9041544;5068801.22;27873029.55;14294612.19;3655201.65;2413526.46;5489342.19;2020347.06;4780868.75;11312099.08;67135281.75
1806;10094043.45;4502462.93;4956192.69;252615.36;382772.47;390764.2;1082393.32;288167.38;895180.03;420528.33;2257885.97;11076357.17;5217957;106044.38;3068686.45;1652320.43;203561.86;312007.88;207072.64;693723.64;1865977.38;817691.96;15428962.68
908;6829505.6;1304789.97;4362530.37;435430.6;726754.66;1750;359098.32;90097.16;59009.81;561382.91;546405.52;4131414.25;2698362;174228.86;333986.04;224531.11;27962.61;44750.31;0;36742.01;776631.19;148206.16;8447249.32
1307;17686288.44;6742945.54;7634045.99;450285.29;2859011.62;34015.09;1929444.16;891844.73;655967.8;674632.28;3621577.23;20329892.85;9845226;947040.61;5396355.62;3391606.87;598612.63;895181.55;261312.58;249641.99;1955413.83;2185856.79;25493769.73
1010;15080271.52;5415902.58;7716308.28;13427.3;1934633.36;23381.42;516404.15;322828.75;904221.7;1684117.92;1237646;15956110.85;4463190;64989.43;6527555.18;3047235.27;719118.54;753986.56;1627105.66;380109.15;4637492.43;262883.81;19768871.46
1210;3418207.31;1639609.8;1422839.3;4635.66;351122.55;310167.19;317570.05;286899.72;169011.66;346248.61;260689.59;3607109.96;2562741;59000.28;350640.88;231777.98;58678.4;48278.91;3588.61;8316.98;536549.41;98178.39;5108794.13
1308;69656828.92;29687470.37;27704793.15;736509.99;11528055.41;4576123.59;6119768.93;2271000.03;4896205.97;5765552.66;8549759.03;74010683.79;12180987;4151084.86;39797618.87;19871583.09;4427051.8;2914646.54;4392664.27;8191673.17;8035327.17;9845665.89;101835239.1
111;9269902;4590189.38;3737713.57;0;941999.05;35000;3213037.47;155797.38;583816.31;528632.54;1112829.35;11214079.15;3590289;1738064.37;2535460.46;1500818.19;411112.02;358253.15;26396.64;238880.46;2068674.73;1281590.59;14899015.05
909;5605915.8;2936558.21;2064456.76;189467.45;415433.38;98661.59;3690;147729.75;1790187.2;136417.7;293468.99;5593284.24;3837153.93;0;726397.24;464670.79;59675.03;65959.8;0;136091.62;503340.51;526392.56;8076071.03
1603;8394597.13;4618703.52;2960247.07;306714.28;508932.26;23738.29;274467.98;557466.78;1230564.89;927515.5;1311273.98;8784604.89;4663419.51;635747.1;1137864.18;830840.26;50032.19;157866.61;0;99125.12;1720902.4;626671.7;12719624.55
209;8685646.63;4543413.26;2941632.14;27694.1;1172907.13;122254.49;420816.54;415791.75;899165.13;1423839.88;1526010.13;10537294.97;7743807;666038.62;667824.05;405918.61;69637.62;84657.05;0;107610.77;946250.41;513374.89;13493524.55
1704;3539862.74;1997885.32;1189389.13;160623.88;191964.41;23977.2;8706.27;84036.7;38592.27;384128.29;1124426;4049366.23;2316159;361191.06;386044.18;217629.5;27371.11;52212.96;0;88830.61;581930.37;404041.62;5203729.47
608;7880225.28;3590468.24;3731229.95;14203.81;544323.28;0;153129.35;511388.93;977124.76;510912.37;329750.53;7596955.13;3198879;202915.72;2025687.53;1143189.23;209450.11;200114.4;0;472933.79;1500279.83;669193.05;10362531.22
609;6565478.57;2778655.17;3091038.42;22687.78;673097.2;35305;489817.44;125642.78;245196.94;828319.6;996093.95;6628692.01;3131748;231791.03;1352302.12;644226.17;198447.46;190945.53;70342.49;248340.47;1392945.68;519905.18;9285854.28
406;7345125.97;2889974.02;3580307.49;253237.67;621606.79;113331.2;161590.08;70227.5;369916.57;717822.62;1464280.43;7829260.81;4979196;518611.49;766750.05;539247.36;49889.61;112322.53;0;65290.55;1383379.53;181323.74;10242294.37
407;15046115.78;5916185.32;6633110.12;689996.93;1806823.41;53856.15;3379418.02;108958.38;648099.18;1602110.57;5227130.64;20254762.21;7735013.22;2983341.62;2838535.09;1989510.11;268900.48;322147.62;0;257976.88;3362680.69;3335191.59;26065688.72
408;8874380.92;2639641.6;4976548.7;18083.24;1240107.38;9688.64;371740.34;143039.35;805396.92;4226384.48;1058061.98;9947530.29;6512616;805965.8;905794.92;583366.57;68012.4;118722.87;0;135693.08;1178903.06;544250.51;15488692.63
1807;6610014.92;2933906.89;2781810.31;213108.39;681189.33;417088.59;81609.1;431684.99;2087551.54;2237559.88;998025.74;9207912.65;4418538;1845249.09;1327997.3;898708.5;122551.51;154673.99;51594.98;100468.32;1007254.88;608873.38;12863534.76
1506;24567926.6;13888063.94;7364771.92;86916.68;3228174.06;31802.29;394683.78;746311.22;521787.17;1333834.44;3235667.39;22484100.44;7863243.94;9679.46;8121041.95;5150309.93;927321.86;892451.78;177076.48;973881.9;5954326.42;535808.67;30832012.89
1604;9370725.73;4354904.43;3923342.38;109761.56;982717.36;4402.95;319626.42;184968.62;1170923.74;614005.32;3373449.73;11583397.32;5872041;340333.11;2358958.22;1325185.55;533586.43;355448.36;0;144737.88;1826515.81;1185549.18;15038102.51
809;6271782.05;3495110.46;1696613.62;10882.43;1069175.54;180000;11557.48;728894.95;562993.87;622859.33;1463241.69;7077580.97;4694337;266639.4;951723.59;445823.22;327543.1;79526.39;0;98830.88;517755.06;647125.92;9841329.37
1705;5567702.67;2660651.39;2112107.34;218739.05;576204.89;57193;205799.36;91687.02;555898.57;551909.1;1723896.21;6456549.08;4163621.44;540619.65;638163.39;423042.02;73230.22;90655.13;0;51236.02;443634.83;670509.77;8754085.93
1211;4312136.8;2461612.03;1254697.9;50940.26;544886.61;16000;49033.64;14342.33;198750.42;103663.39;1083154.23;4230945.6;3041928;44509.42;265213.68;177609.94;19741.67;36041.43;0;31820.64;325208.33;554086.17;5777080.81
1706;10431324.18;4250379.19;4674927.67;14101.84;1491915.48;486315.72;1087464.93;898922.88;2836737.56;574385.84;1480884.63;13566470.89;7498008;678473.19;1346992.21;849073.96;90075.31;164841.32;0;243001.62;2850097.33;1192900.16;17796035.74
706;12853179.25;6467177.57;4344756.21;37610.89;2003634.58;54449.68;1222759.04;4596.77;83025.48;572641.74;2160929.91;8449379.15;5234108;105543.2;1496513;885366.96;188943.34;161143.53;165559.8;95499.37;1392832.99;220381.96;16951581.87
610;11219836.37;3998527.01;5460614.43;764504.89;996190.04;12675;657785.21;1198171.52;1730028.9;1856948.89;558460.69;12521909.18;5647608;1396878.45;3744307.69;1925446.58;210897.81;403306.64;126049.45;1078607.21;1433712.09;299402.95;17233906.58
1507;21452318.44;12911328.17;6632909.5;81676.47;1826404.3;10102.06;968192.48;148464.21;373898.4;469733.04;1563552.77;17814966.94;4101210;0;8517278.44;5356702.8;1045556.27;849618.06;479762.46;785638.85;2757437.58;2439040.92;24986261.4
707;4923178.34;2475749.56;1709775.9;13819.64;723833.24;8019.46;122777.04;80547.82;76464.97;2227858.05;404409.97;5524142.77;3364839;731552.79;547504.84;281628.08;116292.5;67131.22;48818.9;33634.14;778712.76;101533.38;7843255.65
1808;5558508.59;2462380.29;1757463.31;29175.39;1309489.6;628501.87;91811.27;64049.94;926329.35;397934.79;974663.41;6389777.3;3905181;84393.13;1186497.19;788632.27;150797.9;156395.09;0;90671.93;863690.33;350015.65;8641799.22
210;10850692.78;5982275.46;3480024.15;174121.54;1214271.63;65000;139018.98;269109.99;447800;1889647.26;2135274.25;10689329.57;6998769;122921.12;1528066.41;703475.29;341312.53;195061.2;219450.71;68766.68;1187689.62;851883.42;15796543.26
708;4744526.42;2882246.47;1393594.94;198303.3;270381.71;0;0;2532.07;2976.93;85363.41;369273.95;4019574.28;2681550.5;0;352946.69;182304.71;113465.26;31331.95;16257.8;9586.97;504374.42;480702.67;5204672.78
1707;4971128.99;2249349.2;2101125.56;200926.96;419727.27;37222.16;24507.51;18024.8;103539.97;92048.45;1378964.35;4888639.47;3370149;0;478279.55;307639.85;21155.02;70978.89;0;78505.79;499789.89;540421.03;6625436.23
112;4113482.89;1750778.47;1760810.99;6923.29;594970.14;250886.92;587242.75;227641.07;597096.84;510031.13;285467.04;5224369.43;2715192;231504.82;1434465.02;1075101.57;74921.32;175104.53;11124.89;98212.71;751837.01;91370.58;6571848.64
1011;10885487.79;3062886.11;4792090.45;1327842.8;1702668.43;9911.47;5581110.36;85063.14;267024.53;3783010.69;3130482.85;21080110.95;2580948;3160639.66;4798507.48;3128918.12;976671.23;262988.27;104937.33;324992.53;1897161.91;8642853.9;23742090.83
1809;7662718.59;3030879.92;3074517.41;462170.75;1095150.51;158847.7;274191.21;1226517.73;442598.9;141183.03;10084720.25;16160316.37;3645828;98194.65;1888580.88;1379910.74;112533.34;221647.63;75310.84;99178.33;1346835.57;9180877.27;19990777.41
1212;6984431.93;3888656.29;2458529.96;62404.47;574841.21;0;1231815.31;5947.36;426118.14;1067604.78;625295.32;8349938.9;4924341;880383;739585.52;508121.38;104749.09;75382.48;0;51332.57;1069966.62;735662.76;10341212.84
4202;3461849.42;1391708.83;787624.19;594742.69;687773.71;63917.92;50511.34;12774.68;167956.5;246322.58;1390072.06;3864792.22;3200428.15;31768.17;471818.6;361151.96;47996.21;44947.14;4323.72;13399.57;51028.93;109748.37;5393404.5
1012;10680355.41;4805189.37;4331175.71;147525.05;1396465.28;465511.63;164591.93;269317.62;317000.78;303432.9;1917324.53;9332800.04;1624986;321978.37;3794621.63;2148433.46;1207902.06;220008.71;0;218277.4;1986927.66;1604286.38;14117534.8
211;19867400.1;8063071.11;8023568.56;63846.27;3716914.16;184939.25;418930.85;1343460.35;1224438.85;2014079.21;2402969.35;19311854.79;10555839;880726.91;3799546.79;2389338.97;569689.7;357236.98;94398.03;388883.11;3567130.93;508611.16;27456217.96
1116;52192931.05;23642978.69;23184552.06;575262.74;4790137.56;161345;733636.52;253468.87;1012773.33;916651.32;7843336.44;47350657.02;11262924;8765.88;24712496.76;13692019.63;4259247.2;2262232.9;1011477.4;3487519.63;6038466.27;5328004.11;63114142.53
1110;79041098.17;34650282.3;33128239.65;1907932.74;9354643.48;2291661.52;8510280.79;1843254.64;3638501.42;4454207.05;6532157.88;79001426.68;13162833;28774.79;52685600.18;21828345.89;7097163.88;9116296.93;12319029.26;2324764.22;11113818.5;2010400.21;106311161.5
506;6316329.51;2126281.98;2983701;33132.58;1173213.95;103730.96;12193.63;66633.07;2360762.97;281035.89;523221.76;7433315.68;4554909;244370;446725.65;323465.8;43467.3;51227.03;0;28565.52;1062787.92;1124523.11;9663907.79
810;18172397.55;8380163.5;5457679.18;352836.91;3981717.96;105423.95;293541.26;7178.58;60386.41;719590.68;2663810.81;16909503.31;5030369.99;368505.26;7616527.39;4559914.25;1918816.83;798107.2;0;339689.11;1054230.77;2839869.9;22022329.24
113;22249284.21;10428841.62;8771742.14;272128.86;2776571.59;795515.33;1408492.98;508086.42;2472476.24;2713870.78;6599708.91;25733369.05;9292203;2289847.28;8761454.96;4870630.18;841443.99;1092407.36;1100264.99;856708.44;2650819.03;2739044.78;36747434.87
1810;5254917.25;2693217.33;2162589.58;69566.82;329543.52;60495.1;3310436.15;1225116.75;1281093.93;387816.77;1959574.28;10092346.06;3367665;1385108.24;1298613.44;718312.4;86630.14;148392.35;223865.96;121412.59;637839.63;3403119.75;13479450.23
114;10030294.45;4372660.83;4362218.52;111957.24;1183457.86;55177.8;5853052.12;47354.66;1084132.28;468701.8;1701151.02;14098365.32;4929867;2106924.73;3563674.34;2095556.79;384081.79;425483.35;536389.77;122162.64;1718565.58;1779333.67;19239864.13
611;11123299.48;3535606.64;5432485.94;24370.46;2130836.44;25432.91;122276.68;358130.86;441580.04;381360.29;1864273.95;10610087.85;5236101;473695.39;2947763.85;1478696.47;294582.97;307074.81;0;867409.6;1535297.77;417229.84;14316354.21
1421;19041096.28;6659614.2;9951802.5;304070.39;2125609.19;181583.97;1422512.21;144008.17;906607.87;1095590.78;5417781.49;21241842.9;8454474;769289.1;7640827.63;4652331.69;620286.65;767825.02;455237.95;1145146.32;1871647.22;2505604.95;28209180.77
212;6719227.65;3817004.01;1974812.3;71636.12;855775.22;14855.63;68818.23;224117.15;440757.54;345137.98;1667381.57;7126245.1;4700457;228312.21;617568.68;382182.77;103414.91;76535.89;29676.38;25758.73;479326.06;1100581.15;9480295.75
115;19948024.17;6904332.09;8911100.77;91944.44;4040646.87;1187062.24;1475556.65;80961.37;3097995.38;710675.29;2824943.82;20177367.53;5642613;1327585.52;8784317.82;5669240.56;781720.78;873566.77;956391.78;503397.93;3691199.01;731652.18;29325218.92
1309;18268396.81;7333741.87;7977264.69;836765.19;2120625.06;44228.75;2797781.12;3882.71;622568.37;338316.59;2161626.34;18541756.6;6476202;1999710.5;5495642.55;2977950.52;813702.39;721688.64;586387.23;395913.77;2053270.66;2516930.89;24236800.69
1508;35049354.1;17265659.84;15066469.18;365636.47;2351588.61;131659.31;620952.15;247473.91;798272.02;858917.02;2481171.95;29561630.17;5684969.93;46076.23;16269597.69;8879289.84;2045530.49;1193774.75;2553909.56;1597093.05;6861432.42;699553.9;40187800.46
612;7720959.63;2380642.57;3707249.35;485.44;1632582.27;112472.6;149039.5;116108.57;1089606.99;1280825.57;281608.18;7609885.91;4220877;415304.73;402268.67;317807.72;17683.89;39913.38;0;26863.68;365494.03;2205941.48;10750621.04
1310;30659989.22;13616174.64;12152058.37;772716.75;4119039.46;89293.23;1922781.79;263442.06;3441446.78;541615.81;8996137.5;34454187.12;10741842;1515946.91;10261219.65;6037675.09;1363163.97;1230581.26;636109.05;993690.28;3248947.54;8686231.02;45914706.39
1605;6896025.19;2891646.81;2919010.35;397268.16;688099.87;0;1710846.29;352120.12;1415541.66;461718.5;1758455.68;8538660.82;4723812;1245481.91;945297.17;628004.38;66161.3;141309.19;45225.99;64596.31;1008836.46;615233.28;12594707.44
1013;3856547.89;1442870.74;1778849.96;17735.41;617091.78;19411;34153.72;10486.44;79515.1;243654.96;360181.72;4063627.07;2773945.1;87106.86;504712.57;346026.16;66419.73;56051.4;0;36215.28;584411.97;113450.57;4603950.83
613;7631974.4;2361815.26;3939083.24;35247.05;1295828.85;0;436432.29;91605.73;1179994.04;701380.8;1177532.47;7933570.92;4613193;101611.22;1319269.37;799150.28;94179.13;220178.36;0;205761.6;1626515.88;272981.45;11218919.73
1311;22083871.1;10561095.14;8767600.35;199724.57;2555451.04;235430;3970851.35;1261796.74;2654273.82;1173777.05;2408534.15;25597855.76;11453915.02;2594976.4;6652004.11;3625118.4;734124.3;1020318.88;576464.31;695978.22;2943309.5;1953650.73;33788534.21
1811;4591184.48;1920559.14;1641589.22;8897.01;1020139.11;15528.62;159828.29;87192.14;1097339.36;358544.55;804364.06;5477505.88;3752460;208807.2;705298.67;450993.93;59459.9;113346.47;0;81498.37;586850.81;224089.2;7113981.5
507;7624492.48;1894714.69;4787806.81;286315.61;655655.37;8000;384043.53;769364.72;74082.16;1422436.28;669258.12;7402653.18;4741911;223258.48;710429.78;364983.14;57940.77;71841.36;0;215664.51;794724.81;932329.11;10951677.29
1812;3664673.23;1455932.93;1705645.59;0;503094.71;27397.17;1737330.21;84528.37;324616.74;511818.86;317586.93;3966686.38;2952904;249350.35;306059.94;226553.4;22949.04;43779.52;0;12777.98;265002;193370.09;6667951.51
614;4609255.59;1937004.73;1920964.33;72780.03;678506.5;2746.18;701834.75;137906.79;308053.57;450214.87;967905.5;5110468.06;2899125;676873.74;580122.64;426185.59;46770.38;84545.17;0;22621.5;618309.23;336037.45;7177917.25
1014;12383315.6;5979478.39;4580535.03;107065.51;1716236.67;78550.94;771159.17;2019.92;429337.1;1035730.43;1228387.34;12219310.73;3580056;404567.63;4267369.58;2981229.81;564140.67;437391.05;114535.56;170072.49;2901617.27;1065700.25;15928500.5
1708;8672882.09;4357528.75;3140862.87;303098.13;871392.34;27682.93;3786519.19;203865.04;962681.83;1841942.28;2071729.28;12912070.17;4675302.49;3576045.32;1855956.28;1026363.29;260709.2;226564.81;0;342318.98;1413333.36;1391432.72;17567302.64
910;7704816.31;3216232.12;3891837.07;58810.75;537936.37;0;826860.83;229490.97;745492.07;485813.92;1753440.82;8863013.62;5532588;13436.6;1227932.79;562683.79;65865.7;136924.21;0;462459.09;868073.09;1220983.14;11745914.92
1015;20040696.03;7159257.4;9298420.82;57922.21;3525095.6;547675.98;2635315.87;1826488.43;4328746.8;4277752.98;2832230.88;27806641.39;9824238.01;3075108.56;8043849.22;4881054.86;1224246.61;1016407.64;510358.54;411781.57;5907637.22;955808.38;36488906.97
4203;24992042.33;11674676.85;9253244.36;182575.73;3881545.39;354123.01;394056.97;76351.7;1123634.92;1710915.01;3822173.52;25717801.14;10713582;2046938.48;9692161.45;5019657.06;1237731.66;1022947.64;1700072.58;711752.51;3068717.87;196401.34;32473297.46
3105;3978104.68;1504900.3;1978427.5;4254.15;490522.73;3296;228279.76;33882.63;784840.23;257305.18;788593.44;4381667.08;2724462;171161.51;918388.9;555478.66;49313.02;116928.62;0;196668.6;529612.81;38041.86;6074301.92
1606;8526346.86;4071236.72;3236452.99;99643.96;1119013.19;0;513478.08;178105.73;518897.41;1041802.43;1781019.26;9550780.82;4400802;603637.13;1352399.21;945318.17;137271.41;92855.85;0;176953.78;1166642.39;2027300.09;12559649.77
1607;20161129.35;7608574.9;8963117.82;4788.02;3584648.61;586778.16;768492.95;621398.39;1144232.3;1485024.13;2109331.43;19997074.08;8694904.05;1722478.14;4120566.22;2513933.52;414819.68;654114.03;0;537698.99;3221597.62;2237528.05;26876386.71
1213;11521201.97;4621576.64;4230221.35;25628.41;2643775.57;114530.42;54120.34;128545.38;257236.84;5129269.78;344118.61;13091208.23;6078024;72700.11;1468018.58;1029336.94;157677.52;225230.5;0;55773.62;1914963.77;3557501.77;17549023.34
1214;11693606.36;5676556.48;5020554.42;191335.96;805159.5;270779.59;499603.28;91519.36;521967.67;494363.15;3962136.32;12980937.14;5884548.5;432533.66;3660448.63;2245212.52;682707.27;373611.33;16560.12;342357.39;2621954.04;381452.31;17533975.73
709;7224451.88;3596699.66;2646734.84;36759.51;944257.87;33250;697598.38;128079.87;107846.11;200134.69;358658.51;6347605.92;4559996.97;103543.45;533202.86;302406.93;122148.7;78012.11;15991.5;14643.62;665191.2;485671.44;8750019.44
811;40517495.51;14627443.59;13157354.83;4070019.06;8662678.03;324475.24;3403699.67;17735.47;664279.13;1218703.98;5644555.57;38217038.5;3592206;191683.42;23256703.49;16586855.67;3919398.35;1093109.19;596622.43;1060717.85;2781466.31;8394979.28;51790944.57
1312;123538450.2;58505841.43;49670453.85;2081999.13;13280155.76;6142930.25;4224487.69;1305652.34;3583484.93;3865532.02;23173230.19;117128241.54;18798471;2830877.33;72437504.83;29860103.33;20313020.09;4456099.37;7609954.06;10198327.98;18475581.52;4585806.86;165833767.6
1016;11423705.62;4697982.71;5864719.56;22433.33;838570.02;17773.8;676240.95;1005427.28;1347912.62;761406.75;1042966.01;12125116.59;5059890;118138.94;3331471.67;2038047.42;282338.65;416550.62;333534.95;261000.03;2623997.33;991618.65;16275433.03
