codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
102;5189415.84;2491395.74;2188543.29;40427.85;469048.96;0;268889.35;67825.93;842998.89;224173.69;1374648.84;8759399.48;3201594;591549.85;1788567.03;1095068.91;388727.98;202303.19;34058;68408.95;2860236.83;317451.77;7967952.54
801;23731486.92;11473608.53;9473182.24;195581.48;2589114.67;11541.14;1756621.81;874607.5;1374350.83;523952.16;503197.59;28613083.15;2472911;445891.85;15969657.48;9624758.63;4976534.13;503602.5;0;864762.22;5224569.65;4500053.17;28775757.95
1501;6332341.34;3220065.59;1915090.14;9429.93;1187755.68;1897.46;1403705.3;139645.26;524869.45;283052.18;313086.85;9031682.95;5279029;389537.91;2461234.3;611050.22;263954.87;89009.31;45481.17;1451738.73;698081.21;203800.53;8998597.84
1402;3065011.57;1670882.82;822268.76;109021.66;462838.33;35513.62;65822.34;17557.95;98375.89;170728.82;869434.86;4674644.48;2660003;40706.28;1099421.57;710589.89;149981.56;111536.55;22914.26;104399.31;582547.8;291965.83;4322445.05
1001;10028404.56;3746255.64;4304280.85;275719.52;1702148.55;325921.86;152881.32;17701.18;823092.54;1184591.67;2755379.31;16020160.28;6227628;80240.05;5712585.1;3362512.22;1290690.86;473657.51;36637.28;549087.23;1145264.26;2854442.87;15287972.44
1502;5638759.26;3561526.9;1539363.17;19280.15;518589.04;0;641221.57;66786.33;114027.69;308233.8;308875.09;6641916.61;1584922;10482.04;3356955.57;1421584.21;1380866.03;144720.79;76840.5;332944.04;953536.95;736020.05;7077903.74
802;2595439.59;1368025.66;854185.87;14086.32;359141.74;12084.23;28537.69;40041.8;132038.73;176920.52;486619.15;4597780.98;3322434;550990.38;212787.6;170316.93;16817.32;15923.53;0;9729.82;231954.74;279614.26;3471681.71
1101;8068419;4515009.99;2095812.83;112697.66;1344898.52;0;1282923.23;0;575657.61;90236.59;515791.97;11522649.91;3628088;396479.7;4632279.96;2476117.09;1286897;345839.4;43550.44;479876.03;560118.07;2305684.18;10533028.4
401;2696127.83;1357857.32;669966.3;95891.89;572412.32;15475;71434.2;21038.79;79949.85;127895.99;846658.93;4091571.27;3012761;0;250936.18;169245.45;26196.44;17214.6;0;38279.69;147917.78;679956.31;3858580.59
1701;3431736.05;1868105.53;1158949.54;164611.51;240069.47;40903;683166.33;200412.77;498802.92;196923.94;213454.52;5323376.29;3578994;500112.86;498409.96;300256.33;72230.35;65061.93;6409.57;54451.78;537622.27;208237.2;5265399.53
803;3315580.79;1662288.8;1088112.85;44671.97;520507.17;44255;85574.83;1568.38;199316.43;56981.79;904663.35;4840305.05;2526630;0;1213109.61;720786.41;362545.96;45287.44;0;84489.8;802507.06;298058.38;4607940.57
201;3564738.16;1648082.82;1309791.79;49773.31;557090.24;14256.56;11335.95;227814.76;690420.54;183431.95;408791.9;4847623.6;3107610;539776.63;589073.93;316203.25;103265.41;67308.06;37660.41;64636.8;463406.07;147756.97;5100789.82
1503;28744391.48;14249487.26;9465210.97;133914.74;4895778.51;90005.8;224945.98;465556.69;2087258.81;1215996.72;2288912.29;42896147.65;9264943;0;20244836.9;13280023.5;3726105.31;1336170.13;295570.23;1606967.73;6866963.84;6519403.91;35117067.77
902;4364194.61;1372154.76;1906673.16;52916.07;1032450.62;11552.42;288460.86;137957.57;801149.16;778604.55;843196.4;8316161.64;4055532;356166.04;422898.7;258493.06;56885.93;47432.7;0;60087.01;515547.86;2966017.04;7225115.57
1403;5956602.35;2761347.85;2488209.89;65898.68;641145.93;61727.37;1862306.05;88017.27;954277.33;238371.83;356350.3;8943716.06;2986311;905939.84;1680904.74;948123.41;390351.84;161024.14;20372.86;161032.49;883291.63;2487268.85;9517652.5
202;3842094.81;2046557.98;1324452.43;42690.42;428393.98;1670;3254.4;128363.18;537926.14;377515.11;525888.62;5861275.81;4527767;32148.73;485669.6;181866.38;66370.65;51293.13;9110.38;177029.06;448735.33;366955.15;5416712.26
1404;2378057.38;1498194.63;763764.51;52496.17;63602.07;0;382075.95;21880.37;38235.2;110556.44;386271.68;3410060.66;1801499.5;37605.21;534849.26;305885.12;135258.74;53063.99;3849.55;36791.86;368867.37;667239.32;3317077.02
1201;2331893.07;1305398.29;838292.99;19204;168997.79;35663.82;10418.16;7002.2;252905.86;162993.97;137990.23;2887173.06;2280159;2812.7;255393.26;169245.29;8294.47;18801.32;7260.32;51791.86;224693.53;124114.57;2938867.31
1002;2035699.59;913899.46;905817.45;23471.65;192511.03;333103.65;238667.31;262099.55;593039.85;609557.5;254743.32;4024647.89;2502180;93009.93;444578.22;267647.88;92142.86;44472.53;0;40314.95;390165.38;594714.36;4326910.77
203;1626199.43;1006286.07;397975.51;14133.16;207804.69;0;8142.29;8868.19;59577.82;665864.74;168863.05;2388669.63;1762320;219874.3;118040.78;70896.25;21873.18;13019.8;0;12251.55;175305.55;113129;2537515.52
1115;31348350.36;14094250.08;11400659.22;42508.43;5810932.63;1318086.83;2154071.11;2287102.49;245484.96;757377.82;909857.71;34245359.07;8685812;6050.38;14830312.19;10071860.62;1499521.08;1136024.98;799398.13;1323507.38;6132479.4;4590705.1;39020331.28
1301;10185412.35;4683662.53;4239389.53;65030.64;1197329.65;0;377771.8;2109788.61;1279661.87;1160876.8;1294019.59;17266784.51;7740636;763287.57;3309467.4;1744754.56;486371.27;365306.32;0;713035.25;2587835.53;2865558.01;16407531.02
301;3974228.4;2066638.93;1342963.57;154983.19;409642.71;8000;862612.98;201766.45;603646.56;123303.61;1395005.8;7142760.4;3066408;998336.24;935692.89;501437.53;185433.97;137100.88;0;111720.51;742244.2;1400079.07;7168563.8
103;4044432.87;2051979.68;1538257.27;58528.32;395667.6;171091.25;742204.26;75173.47;527713.69;190788.27;664837.94;9838793.82;4623816;2513394.88;1442353.52;701508.58;311960.88;230399.04;50569.33;147915.69;786393.73;472835.69;6416241.75
4301;4906960.64;2063835.28;900244.89;84296.87;1858583.6;83936.87;606802.78;103833.76;989342.21;202488.95;1759687.55;9823659.36;5501072;741737.21;1812949.36;779915.62;552221.43;223581.63;0;257230.68;618236.28;1149664.51;8653052.76
1003;2433982.72;1244258.76;949383.38;111055.89;129284.69;142750;851183.98;24464.21;500679.26;272626.88;610226.54;4738026.76;2820420;369420.27;834665.69;370978.95;66382.93;85567.63;0;311736.18;538954.46;174566.34;4835913.59
1601;5280843.22;2558247.03;1776393.53;309754.2;636448.46;791377.2;968367.63;542400.63;746409.55;280499.85;2078973.47;11409630.37;5905413;255644.52;1459206.33;860873.09;199108.73;116156.66;0;283067.85;1633515.03;2155851.49;10688871.55
601;3375946.8;1944930.82;948865.11;21996.91;460153.96;0;439742.06;32036.93;690413.34;103467.42;345268.76;5262516.04;3461220;54747.79;856681.82;570266.56;92088.58;76649.97;0;117676.71;564122.3;325744.13;4986875.31
1801;2892534.3;1625266.34;1053641.7;119717.32;93908.94;37770;260256.29;62022.47;770542.25;116990.22;413096.78;4699750.3;2547542;102986.64;474782.08;280519.17;61694.7;36882.69;5140.79;90544.73;515805.69;1058633.89;4553212.31
104;4919510.63;1743046.32;2826725.34;23407.71;326331.26;65473.5;1223270.48;214325.23;570833.82;255823.03;763240.82;8487106.08;4596198;839062.97;1086632.29;616149.47;240134.42;143675.55;13795.11;72877.74;1163556.16;801656.66;8012477.51
702;3141739.23;1505797.31;1262573.24;51058.14;322310.54;15000;607446.09;443167.49;0;194931;542128.54;4915776.66;3439656;430588.34;367472.44;220848.44;73850.83;44885.81;7678.89;20208.47;397071.76;280988.12;4944412.35
1202;1601528.3;944619.92;462466.48;13544.37;180897.53;0;294643.4;9460.26;18235.19;710132.86;135469.72;3203491.71;2153491;27341.92;132234.72;90733.7;18895.16;18304.36;0;4301.5;284809.91;605614.16;2769469.73
1102;4300249.72;1929505.25;1832250.8;48191.14;490302.53;20000;154757.34;31988.75;202895.32;313081.67;709540.06;5718778.35;1944534;58128.58;1477210.3;623921.2;535360.49;108631.79;13789.39;195507.43;947877.18;1291028.29;5732512.86
105;14651310.73;5833645.59;1549664.67;3404737.29;3863263.18;1249572.86;151393.31;137328.31;988758.75;652197.16;2245051.25;19619068.5;4862958;27089.3;9032132.2;4771523.47;2247129.3;596462.79;0;1417016.64;4548645.99;1148243.01;20075612.37
1203;3264384.4;1938045.11;816039.89;33553.46;476745.94;0;143623.31;187477.07;249841.37;245322.77;771004.25;4900722.86;2896517;430070.8;303462.86;158754.85;77820.49;28160.71;3344.95;35381.86;322023.95;948648.25;4861653.17
1103;6006834.88;3247712.31;1815887.11;221683.33;721552.13;12900;19320;3968.04;228116.65;168925.71;2221379.48;8310798.41;2822150;0;2394505.01;1173307.62;447122.61;314239.16;29611.06;430224.56;2135789.79;958353.61;8661444.76
1302;4847465.06;2587738.58;1940176.87;34187.95;285361.66;437625;104272.5;239822.61;559881.72;1074616.86;639639.52;8081901.17;4223705;589734.19;771576.37;356255.49;91379.06;116652.45;0;207289.37;667773.85;1829111.76;7903323.27
302;20000839.28;6632938.4;7264290.02;113502.67;5990108.19;760597.26;1005550.64;228097.23;3857412.71;1600356.82;3019589.51;31645686.14;13336902;359670.54;7965053.09;3807276.96;1684129.13;931514.67;23345.94;1518786.39;3888756.52;6095303.99;30472443.45
204;1715327.81;1045464.63;323377.24;22432.4;324053.54;5605.92;4875.51;0;13103.38;128853.9;500482.01;2197364.35;1766052;213787.43;56887.99;31080.75;9082.21;9428.27;0;7296.76;55096.38;105540.55;2368248.53
1504;14635977.61;8022541.28;4089144.78;169360.62;2354930.93;56926;741859.5;458983.67;574767.41;674369.3;2812409.74;19720763.06;5424203;27181.02;9829054.99;4294965.62;2278471.76;551955.47;39684.24;2663977.9;3627722.95;812601.1;19955293.23
1004;3110822.97;1012332.42;1507802.75;6353.73;584334.07;78647.5;80564.43;297544.79;393400.94;478782.2;209692.97;4541803.68;2126139;199654.2;1616693.53;723924.9;492578.2;148852.85;0;251337.58;344820.95;254496;4649455.8
205;6925560.98;4229276.36;2297110.08;84577.33;314597.21;21866.74;3516154.86;35082.55;80562.22;303378.1;2077552.29;13303017.93;5892805;1962569.04;2547262.67;1421064.76;685776.47;306107.72;30152.5;104161.22;1576472.1;1323909.12;12960157.74
501;1778368.34;598847.05;912953.9;19121.78;247445.61;0;101694.9;861.37;572891.52;579133.18;183005.12;3608635.17;2134680;505151.96;392361.88;288355.96;36811.91;35733.36;0;31460.65;323085.59;253355.74;3215954.43
1405;7350600.57;3566819.43;2719274.53;32213.52;1032293.09;113220;38250.31;344754.46;580997.79;116622.92;715347.34;8051983.67;2437191;120726.78;3587550.36;1962863.01;1182796.3;246520.2;30143.44;165227.41;1102718.1;803797.43;9259793.39
1005;3285996.75;1972195.29;976021.37;49400.16;288379.93;0;10616.5;24926.5;67084.16;57365.26;456019.6;4090929.81;2021742;73667.62;978139.63;589518.36;97624.02;109731.78;0;181265.47;797103.84;220276.72;3902008.77
703;2785682.34;1747829.52;827247.52;106820.86;103784.44;610.91;69479.6;38797.97;55788.61;194282.36;563784.45;3830347.31;2008422;40800.39;416303.21;230910.02;55194.03;44595.87;0;85603.29;608273.2;756548.51;3708426.24
1702;2648991.83;1372732.12;958663.52;30591.12;287005.07;65950.3;30016.11;33108.03;468859.74;201811.21;712560.35;4593606.41;3132744;311248.58;226859.89;90535.96;37294.34;33157.3;0;65872.29;663584.37;259169.57;4161297.57
303;22275929.39;13282146.85;4126263.64;597203.21;4270315.69;0;1606553.67;543890.32;1106815.84;4161532.54;16221388.5;47920390.44;11863015;3436300.55;19477657.74;10463677.4;4770534.65;1458508.25;201168.7;2583768.74;1361520.91;11781896.24;45916110.26
402;10270112.79;3354452.01;6007380.26;137726.13;770554.39;365835.04;138050.03;124899.95;2386303.69;2486000.76;2181712.61;18576030.94;7723100;1832298.12;3461165.91;1894590.81;483096.47;268218.99;0;815259.64;5031284.1;528182.81;17952914.87
304;3836264.48;2311118.81;886669.02;54475.85;584000.8;7219.61;1951529.98;202460.49;1201747.44;322658.14;1000654.6;9820788.41;3770634;2791634.2;969014.15;461305.69;184441.31;102094.22;17001.02;204171.91;404660;1884846.06;8522534.74
1104;3496143.13;1950798.63;1195405.98;28318.07;321620.45;499.9;177868.58;156309.46;299497.79;245636.52;186803.05;4753166.11;2606874;152441.97;1010644.95;603179.7;226519.69;101449.02;0;79496.54;743496.55;239708.64;4562758.43
1006;8366757.9;2594175.49;3967323.65;44854.24;1760404.52;0;3668137.48;18903.71;2425336.13;309553.88;1013213.35;15994897.5;3776886;1937524.99;6004183.19;3224439.1;1548496.86;430307.8;76569.77;724369.66;969343.82;3306959.5;15801902.45
3101;2860012.29;1072229.89;887018.32;55785.67;844978.41;149303.55;16579.11;71549.98;199813.41;131013.63;419483.37;4460341.38;3517968;0;644875.58;356961.77;166156.12;74803.33;0;46954.36;272377.8;25120;3847755.34
4501;1652858.05;941641.93;447133.67;208373.47;55708.98;0;0;29700.77;112657.56;100049.31;182080.69;2354806.68;1963229;0;140103.98;86160.42;26496.92;16505.56;0;10941.08;160663.38;90810.32;2077346.38
3102;3939765;2161105.24;1425132.32;74588.66;278938.78;127751.22;108379.59;429843.35;3716851.33;164014.42;926849.62;10276082.1;4188312;1443946.88;1875012.92;919585.44;214356.52;173132.78;0;567938.18;1423709.87;1345100.43;9413454.53
1602;4500277.19;2275184.91;1921179.16;37891.24;266021.88;1732.5;48586.88;767954.65;748928.05;447495.41;438361.17;7799683.45;3240894;114575.35;2010975.25;1257361.56;478504.46;151335.6;0;123773.63;1047878.93;1385359.92;6953335.85
1204;3268661.04;2135545.71;782823.22;11565.03;338727.08;57288.5;32964.71;28601.77;147365.72;119637.27;65363.45;3849440.74;2402160;64759.77;554184.51;200817.08;192535.86;69520.04;0;91311.53;415971.59;412364.87;3719882.46
602;6182870.37;3062628.8;1904645.61;74189.33;1141406.63;375000;1790175.3;57920.51;6584822.03;994164.08;2840968.25;19710016.48;5062200;876602.19;2920012.91;1894249.84;471604.74;283156.98;0;271001.35;668601.55;10182599.83;18825920.54
403;2879985.27;1525987.2;788697.92;97223.87;468076.28;22311.24;631074.48;105;118081.06;95402.98;682138.44;5025197.6;3320364;54857.7;390471.74;223997.92;110855.05;30766.59;0;24852.18;244086.62;1015417.54;4429098.47
1802;2476894.96;1154514.42;947856.52;30674.01;343850.01;25899.82;1241665.02;38934.31;73786.75;69439.4;467912.34;4820017.78;2203020;711911.12;570601.71;311258.93;66471.91;69562.43;0;123308.44;215015.28;1119469.67;4394532.6
1406;6209555.59;3697128.15;1705574.26;229192.26;577660.92;20138.86;81898.02;31414.41;71703.44;161491.84;2369631.19;10845575.36;2423188;0;1762959.89;971169.95;353134.39;198992.15;73565.36;166098.04;4987217.95;1672209.52;8945833.35
1105;55283621.12;17042557.64;26775851.38;216484.76;11248727.34;439679.45;1275443.94;3899561.39;5359889.96;2649186.22;5896576.37;79792905.44;10572358;301959.23;47873885.72;21894746.06;16709256.4;2147745.88;1318331.56;5803805.82;6105009.26;14939693.23;74803958.45
1007;1234903.84;742842.39;349544.65;62888.39;79628.41;12295;388663.93;8363;222879.15;157437.1;234092.94;2354048.83;1674637;214113.12;222919.71;125208.02;25820.97;18855.71;0;53035.01;181757.39;60621.61;2258634.96
502;7954890.81;3754802.76;2892584.99;30161.4;1277341.66;1707963.01;2693878.46;385223.9;1184274.79;980331.66;1619744.76;18791391.14;8968199;355265.64;5435029.89;3653985.73;883457.87;413517.72;0;484068.57;1745885.93;2287010.68;16526307.39
106;3655784.8;1529519.24;1650180.08;113675.25;362410.23;25000;365376.93;25820.83;205028.08;174223.36;786983.94;4920157.84;3111090;251906.04;494327.56;222736.49;74264.57;97169.44;0;100157.06;511345.82;551488.42;5238217.94
1205;2149701.3;1429696.04;584420.57;8470.45;127114.24;32255.13;137291.57;76799.52;69155.76;170532.27;138518.85;2796204.48;2138566;0;228781.08;143766.95;18443.6;21406.37;0;45164.16;266158.36;162699.04;2774254.4
1803;4359464.92;2072593.09;1908723.49;28879.73;349268.61;3019.15;273920.57;471127.02;1356844.46;156841.32;685971.05;7240907.36;4374126;203670.89;737796.28;414200.15;87900.42;96696.19;0;138999.52;948093.6;977220.59;7307188.49
804;4168503.26;1453363.4;2143302.61;34829.77;537007.48;95105.66;38971.98;1208317.84;484999.07;933744.88;200686.05;6553626.85;1882650;9624.74;3766145.8;1187946.04;458374.93;62313.33;0;2057511.5;733027.24;162179.07;7130328.74
206;3833025.69;2047443.54;1249596.99;25251.27;510733.89;461039.37;312790.69;243524.79;82987.19;273974.88;378001.87;4795421.84;3129564;387577.73;413624.99;185223.87;124882.46;50646.17;6748.01;46124.48;471609.06;393046.06;5585344.48
903;5716699.45;2379310.44;2482692.51;371539.97;483156.53;22661.08;648424.67;107898.9;1393419.38;446663.4;799870.07;9618588.03;3000664.79;295889.2;585159.45;357104.89;61654.5;63152.83;0;103247.23;351659.57;5385215.02;9135636.95
305;4419138.83;2323605.93;1467518.9;182496.25;445517.75;389103.79;965765.45;236001.67;140105.54;146656.25;1236091.07;7675688.36;4163899;0;783499.1;468745.59;81136.82;90731.66;0;142885.03;1110767.47;1617522.79;7532862.6
1407;3438400.71;1748470.9;1044585.38;46353.22;598991.21;85526.26;103679.68;181885.49;470055.38;486695.37;1379217.6;6213512.98;3879870;0;818921.87;306826.82;423950.3;56279.17;6975;24890.58;374426.63;1140294.48;6145460.49
1703;8444187.2;4845801.47;2591113.16;138991.03;868281.54;40775.79;1960117.75;502391.84;2095427.55;752951.98;1724311.03;15782884.11;7439832;1799804.24;2702441.41;1599786.08;618644.6;305035.39;474.59;178500.75;2550849.99;1289956.47;15520163.14
1804;4239613.1;2233363.27;1676228.69;3056.21;326964.93;124622.54;464236.11;306486.49;341287.9;535402.26;727438.19;8009282.47;4321911;954033.71;593570.02;304448.38;72771.8;107509.82;0;108840.02;191336.25;1948431.49;6739086.59
603;30294022.69;14481267.42;9901384.81;530264.47;5381105.99;1222157.48;479851.02;239258.62;2333472.13;593246.69;5215568.02;46102218.11;9775578;364469.58;20661681.71;11835669.31;4491760.25;1225015.05;76113.55;3033123.55;3505795.33;11794693.49;40377576.65
604;3447351.31;1779811.83;1370170.04;27435.97;269933.47;25000;772184.17;191248.64;696086.44;506906.53;455699.99;6288036.92;2349181;405777.21;1324461.55;763683.66;260782.48;122940.53;0;177054.88;1568649.83;639967.33;6094477.08
1408;1979346.81;1031235.06;701068.63;28567.75;218475.37;108427.15;650988.1;64848.77;26146.73;165774.83;390415.72;3801911.38;1776875;263283.32;366197.54;175764.1;30237.79;29270.8;109112.18;21812.67;434756.58;960798.94;3385948.11
1409;6194361.25;3227634.57;2231908.87;24398.48;710419.33;190314.7;202988.16;8746.16;401645.59;1603938.64;335588.93;8726758.98;5737668;33032.35;1251267.84;850999.12;138126.61;131084.78;26839.25;104218.08;914478.12;790312.67;8937583.43
4901;475343.24;304448.81;150677.1;8531.49;11685.84;0;0;6116.01;61620.88;135027.03;59666.5;925842.21;834288;66585.8;9881.48;5487.33;2106.8;1596.84;0;690.51;5946.19;9140.74;737773.66
503;8671633.09;3443559.9;3484422.57;468232.01;1275418.61;188988.35;726908.12;111537.63;1872992.39;1335577.7;2017903.5;13747745.8;6935896;131021.99;4312774.55;2603042.58;621117.98;355565.1;72788.54;660260.35;1245184.28;1122868.98;14925540.78
1206;2275063.41;1048701.44;874014.77;41006.71;311340.49;57694.66;96132.04;5404.91;63512.86;393200.65;342844.44;3267159.55;2680526;0;168391.12;119780.59;15817.33;17446.98;1667.48;13678.74;150852.47;267389.96;3233852.97
207;2240055.8;1285888.36;635608.75;19947.71;298610.98;0;7270.75;23770.45;11878.75;105593.79;273831.14;2826214.99;1756512;81542.43;312085.02;138863.55;96374.03;25690.37;28.89;51128.18;265816.97;410258.57;2662400.68
1207;7035559.86;2803181.84;3298445.1;267463.85;666469.07;124479.81;58263.04;22408.4;330143.09;343303.48;237310.87;9851840.75;4454704;1366690.47;1769160.73;1022719.16;441637.94;130032.3;30822.34;143948.99;1097266.38;1164019.17;8151468.55
1410;4448942.54;2310996.25;1784625.07;124440.34;228880.88;61308.84;60919.5;914405.4;758489.48;571183;483342.07;7307088.42;1832982;137751.2;2234562.13;1273029.91;430427.51;167644.73;31365.56;332094.42;1842694.9;1259098.19;7298590.83
107;9570960.15;5216328.74;3010866.84;86859.79;1256904.78;50200;354222.83;170241.92;388843.35;225677.86;1169884.94;12758880.82;3125917;275257.13;4103643.37;1909692.37;531309.21;232819.52;61228.47;1368593.8;2231261.56;3022801.76;11930031.05
306;5706987.24;2191951.29;2226554.43;65652.18;1222829.34;162830.02;147452.19;0;406017.71;304385.08;3508206.83;11674074.28;3572988;163627.85;3534403.64;1778568.72;840950.15;288451.23;0;626433.54;990163.46;3412891.33;10235879.07
108;6195673.63;2527998.43;2966676.43;69453.96;631544.81;635378.37;1888081.94;782873.78;751712.92;445773.21;801988;11930001.79;3865236;1447436.07;2032659.44;1209182.93;211223.31;212699.17;36.67;399517.36;2470317.83;2114352.45;11501481.85
704;4736432.08;2488366.45;1648294.83;65935.67;533835.13;60440;124105.9;206495.22;1045236.71;298583.97;260029.01;7184743.74;3898116;363901.96;1009402.6;470343.13;291610.63;98565.22;0;148883.62;962914.48;950408.7;6731322.89
705;14608167.01;10059454.64;2813141.53;505470.23;1230100.61;79675.05;911247.94;3253.8;136227.55;426168.51;4576086.66;20721887.16;7606692;700546.82;5390495.15;2273418.19;1367415.76;473810.68;71005.08;1204845.44;2611744.24;4412408.95;20740826.52
307;10511715.24;4220475.84;3654483.51;97809.1;2538946.79;30000;272970.91;344629.56;1282997.4;216183.12;2278526.89;14895204.35;6916872;607.05;3495190.19;2004139.24;633903.83;344254.54;32494.25;480398.33;2202995.11;2279540;14937023.12
805;11347180.95;7996059.23;1929883.3;367285.73;1053952.69;0;207299.84;193680.44;96182.79;422148.69;1639606.71;15619742.82;3851256.33;261987.8;7796742.78;4715624.43;1763442.34;764601.05;0;553074.96;1240608.77;2469147.14;13906099.42
1303;11104481.19;5870708.47;4043173.76;60591.53;1130007.43;869602.42;3794983.79;313458.58;457930.43;453832.55;588027.7;18803503.96;6061668;1891948.98;3918828.24;2161582.06;847359.74;383778.62;0;526107.82;2539458.99;4391599.75;17582316.66
208;4374429.03;2329444;1268990.69;60367.08;715627.26;40000;135478.68;185232.93;14760.6;190229.95;629700.41;5679012.09;3556518;0;919451.36;223739.56;482104.86;48444.51;51517.35;113645.08;564035.12;639007.61;5569831.6
1411;2834391.44;1206253.76;1224522.71;22707.63;380907.34;149400;433187.96;8326.01;831011.17;194758.19;229901.88;4794838.45;2651494;428120.69;855702.32;380828.39;346328.94;57811.3;0;70733.69;649207.87;210313.57;4680976.65
605;11109895.31;5187781.77;3645667.01;550250.69;1726195.84;505759.3;678581.41;0;448311.77;235668.72;1660855.78;15574455.8;5368848;292697.56;6844829.44;4358253.74;1203788.94;522176.65;45299.45;715310.66;760284.61;2307796.19;14639072.29
904;2818472.93;1081437.01;865549.55;25926.91;845559.46;6551.84;10500;44496.3;247058.64;199539.15;556873.72;4272122.91;3586534;33046.94;200795.09;125373.5;32074.78;27928.61;0;15418.2;356854.67;94892.21;3883492.58
1008;2428682.75;1649581.39;587411.73;46536.15;145153.48;0;48391.81;18514.19;142190.26;70033.43;761476.22;3647167.61;2469092;38813.23;382951.97;258778.33;55337.63;41017.96;0;27818.05;146328.7;609981.71;3469288.66
905;4693449.54;1089033.65;2659561.63;803398.88;141455.38;9134.53;105233.12;1041535.83;5876144.2;2939920.93;14415660.33;36089933.98;2202759;47901.43;320289.73;180881.87;18076.31;25619.56;6319.08;89392.91;320634.2;33198349.62;29081078.48
404;2840566.72;1469449.21;1043367.69;125881.34;201868.48;72387.77;505242;6167.33;146834.44;296561.93;408841.18;4770601.42;2621971;941643.45;146535.66;86003.71;28289.63;13651.65;0;18590.67;234444.1;826007.21;4276601.37
1208;1792582.51;861760.12;766691.34;24193.76;139937.29;0;25295.04;3941.12;279410.5;609337.48;175047.6;2680632.23;1702404;199342.12;223197.85;121327.41;43165.46;21721.9;2255.23;34727.85;275809.59;279878.67;2885614.25
3103;24722029.52;15594524.23;5900539.19;569054.6;2657911.5;508228.87;1169338.16;2375811.58;1668565.67;1500629.72;3352214.7;37890518.32;8491978;68439.57;13137560.32;6912982.17;2747354.05;948699.95;0;2528524.15;10352626.32;5839914.11;35296818.22
504;6477993.95;2858685.82;2911819.28;242326.92;465161.93;27869.16;473006.12;465588.45;1891478.36;795418.67;3073213.21;14458461.46;5833338;795893.72;2673249.95;1657687.53;501680.17;194834.63;16366.56;302681.06;2732154.23;2423825.56;13204567.92
1209;2063492.56;1141138.76;641368.39;20510.37;260475.04;14864.76;34760.86;10412.34;62989.92;216717.02;151285.22;3492211.14;2205198;284174.4;404756.85;154616.81;177438.86;19009.44;0;53691.74;326180.8;271901.09;2554522.68
606;2287896.23;1388327.58;644658.65;26492.04;228417.96;0;465057.4;31135.46;646410.73;124766.05;337280.83;4291336.01;2489770;103808.12;434362.8;243720.79;32385.1;25055.96;0;133200.95;454800.08;808595.01;3892546.7
1412;2174359.66;1203935.5;756477.38;16868.19;197078.59;200349;344077.14;66289.91;62174.6;192360.94;233675.46;3402877.3;1584965;255206.79;485030.19;230690.06;40468.69;32629.67;6106.02;175135.75;263091.25;814584.07;3273286.71
1304;23397210.34;11932649.41;8912543.41;218698.2;2333319.32;1257933.45;1772291.88;205550.07;1920611.26;3576019.75;3039073.51;36857149.64;10040634;11129.23;13582442.88;8160605.95;2184447.16;1153041.45;106378.95;1977969.37;4808595.94;8414347.59;35168690.26
906;3236435.73;1502793.32;715977.94;81097.24;936567.23;60828.52;72111.21;332507.74;348269.27;548504.81;705495.48;5783417.47;3769704;241836.64;918488.21;653009.34;97708.95;95523.34;14317.09;57929.49;359543.05;493845.57;5304152.76
1505;7670034.4;4340602.9;2453997.78;71631.63;803802.09;90224.14;100524.51;45910.51;672413.01;712267.32;339947.16;8388124.18;3533622;275767.78;3119620.2;1313775.16;1225351.25;87703.41;11979.52;480810.86;912689.94;546424.26;9631321.05
907;9890851.3;5060519.64;2878816.25;582505.34;1369010.07;444613.28;1003743.99;8034.13;228120.67;355034.69;2819425.29;14658186.05;7449702;1716012.26;2553595.26;1475841.57;434884.08;347597.87;65833.93;229437.81;1699797.03;1239079.5;14749823.35
308;25493459.6;12179785.97;8683462.54;510473.69;4119737.4;902779.16;3470390.5;0;1999532.37;2570660.74;4255194.29;38800853.2;13467012;1360788.14;13982894.72;7838912.78;2967800.41;1166228.48;329118.37;1680834.68;3572588.84;6417569.5;38692016.66
4701;2859284.21;1626259.87;667172.61;28914.63;536937.1;0;9304.32;336018.25;178901.67;156636.71;505686.92;4874252.47;3021148;326430.52;826084.65;445593.33;136762.13;95736.19;0;147993;609215.95;91373.35;4045832.08
505;5958327.28;2341463.2;3125579.27;67994.77;423290.04;51643.82;755508.24;48120.5;570971.99;312135.52;577841.84;8038429.59;6461814;35347.7;485856.82;299221.03;107894.99;39096.06;0;39644.74;867550.54;187860.53;8274549.19
110;8394053.74;3567454.93;4154408.17;205516.27;466674.37;240604.16;3633629.19;166144.98;1618480.5;1315918.06;1576412.71;16385084.23;3090248;1869823.31;4221455.62;2505374.24;703636.68;357949.62;68884.3;585610.78;5708260.12;1495297.18;16945243.34
