codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas;despesatotal
1701;1231985.62;638524.88;358483.19;104494.59;130482.96;48551.35;21414.5;192279.97;190931.24;233012.12;63402.7;2236144.16;1412841;242765.3;148865.56;0;55209.92;42407.88;7859.9;43387.86;350724.88;80947.42;1981577.5
803;1423111.18;680458.89;560028.94;22624.24;159999.11;0;5040.84;39056.63;315294.71;63841.31;162682.99;2068361.39;1096965;185290.72;259648.61;48677.81;153079.88;26909.35;0;30981.57;365152.85;161304.21;2009027.66
201;1653306.35;728128.33;554771.12;38209.72;332197.18;0;47450.6;17112.7;150837.89;134739.03;167412.95;2313717.22;1366251;374017.87;132348.64;8790.95;38287.6;37187.86;2532.63;45549.6;344542.37;96557.34;2170859.52
1503;11111536.51;5680550.29;3315930.15;302290.59;1812765.48;0;581271.66;52105.83;35427.61;371758.77;382093.15;11603157.66;4019039;1052009.31;3794218.84;657291.37;1750949.75;755277.55;28441.06;602259.11;2337801.41;400089.1;12534193.53
902;1597831.39;515004.78;709248.56;76279.26;297298.79;0;23465.03;21272.26;406483.8;208372.17;122318.96;2386806.85;1760181;138141.14;165200.28;8373.43;13628.5;26925.61;0;116272.74;241282.82;82001.61;2379743.61
1403;2400094.92;1043197.77;999776.17;46938.28;310182.7;50898;103892.04;3985.09;107161.3;104978.59;187108.93;3329593.5;1306710;82001.46;273231.14;49863.78;65911.54;91781.02;19389.64;46285.16;395537.12;1272113.78;2958118.87
202;1537589.14;843399.37;416098.1;32666.05;245425.62;22500;13681.83;22323.21;53600;260474.47;207461.07;2891870.7;1965771;535221.53;103634.57;3383.24;11212.97;30911.81;0;58126.55;126577.16;160666.44;2117629.72
1404;1649758.87;1021366.57;472721.53;103806.04;51864.73;8551.2;71630.07;352.4;0;107447.71;167023.12;1367108.57;768741;23053.58;158348.32;43579.07;44599.29;29131.38;6743.8;34294.78;213388.99;203576.68;2004763.37
1201;1008315.44;564202.02;371898.52;257.72;71957.18;45746.63;240139.45;0;71177.97;187610.15;77974.03;1592951.15;985688;283577.37;51245.49;3779.54;31732.94;7927.46;546.08;7259.47;164900.97;107539.32;1630963.67
1002;858049.65;358745.81;407391.27;4725.49;87187.08;6702;280518.19;142716.85;123885.23;807733.18;96248.84;2289838.05;1086354;783092.25;77013.22;7495.32;18660.45;31736.21;0;19121.24;250051.77;93326.81;2315853.94
203;743177.66;488309.7;164077.75;6867.69;83922.52;0;43623.1;99005.42;23162.29;27144.57;61907.42;1027449.48;765126;37904.14;37753.02;2771.96;21638.38;8059.3;0;5283.38;93372.18;93294.14;998020.46
1115;12388532.22;5872818.42;4094383.07;35203.44;2386127.29;13726.8;85419.13;296007.05;539769.84;166994.43;559930.36;12245605.14;3532405;842770.68;3791183.77;312907.16;1921659.97;525763.91;539203.62;491649.11;1890039.42;2189206.27;14050379.83
1301;5052816.83;2054795.29;2385363.65;71987.7;540670.19;23984.77;655448.65;79352.68;147877.18;268916.94;738220.11;7670854.97;3440460;1292210.85;782667.62;55493.97;211750.76;227155.59;0;288267.3;1570960.45;584556.05;6966617.16
301;1497094.81;844966.7;402008.37;112921.55;137198.19;0;1562124.93;59211.86;765658.97;45615.76;371448.34;3451575.89;1331361;1228729.05;253257.96;16517.98;88593.8;79632.63;0;68513.55;298513.73;339714.15;4301154.67
103;1665499.78;715376.12;784596.34;3298.3;162229.02;4916;402466.41;409349.41;630120.39;221638;184763.92;4094888.9;2007576;222624.92;234085.35;24578.55;68229.87;95720.14;2605.96;42950.83;366935.04;1263667.59;3518753.91
4301;2515229.07;891622.37;458059.98;41328.75;1124217.97;478151;606640.77;17482.96;241608.37;86572.33;320307.16;3539777.34;2397967;75612.55;586531.2;28521.29;332966.37;132702.17;0;92341.37;94923;384743.59;4265991.66
1003;1539237.56;548416.37;853988.28;74387.39;62445.52;39038.81;300753.5;322071.49;825715.27;88734.37;324772.26;3523377.11;1224531;799780.32;439719.43;17154.11;184638.73;52839.23;0;185087.36;315610.71;743735.65;3440323.26
1601;2600818;1143299.05;1161757.31;70923.08;224838.56;208000;46584.08;108690.54;467915.54;390176.19;579220.95;4793277.26;2559270;706562.44;424233.7;33223.55;186472.06;94528.08;0;110010.01;687928.35;415282.77;4401405.3
601;1571176.66;806741.05;643715.83;33808.47;86911.31;0;407634.79;27306.92;144953.65;57136.96;182692.75;3504795.37;1502742;1158624.87;200439.58;29464.46;64260.36;44997.03;0;61717.73;493370.23;149618.69;2390901.73
1801;1191995.98;643054.15;378387.36;79481.32;91073.15;7750;24031.36;5565;292757.69;78492.37;230461.17;1762885.53;1092605;60926.85;158241.2;15921.94;64487.4;20937.77;4008.26;52885.83;238574.02;212538.46;1831053.57
104;2171382.83;752069.25;1164418.04;2867.42;252028.12;43012.51;504197.67;52817.59;361011.5;182948.19;151404.26;4128397.24;2015238;1113498.04;270816.83;14878.46;137716.37;80722.65;3507.73;33991.62;544820.4;184023.97;3466774.55
702;1273751.01;645422.43;470775.63;35246.55;122306.4;7000;31732.86;244542.86;0;118868.75;291569.67;1986300.15;1493364;82973.34;84054;5650.31;30686.37;25102.89;6409.62;16204.81;249564.17;76344.64;1967465.15
1202;791216.76;371938.48;340610.87;5717.71;72949.7;0;51030.95;757.38;6692.18;62788;40166.04;1368486.59;941058;171412.96;16387.97;1977.97;1476.73;9504.07;0;3429.2;107190.27;132437.39;952651.31
1102;1799277.29;833523.72;763605.66;26586.91;175561;0;122482.84;43822.97;194505.97;21358.89;168819.75;2393937.67;844251;9844.01;262100.35;35072.98;71966.07;66908.84;30495.53;57656.93;627538.49;650203.82;2350267.71
105;4571356.58;2473037.04;838711.6;403726.76;855881.18;562431.8;127313.38;6162.61;245811.42;69064.29;877361.62;6300281.18;2094519;593125.94;2478616.88;154810.49;1235066.11;440531.86;100959.43;547248.99;934655.87;199363.49;6459501.7
1203;1150119.45;824229.28;184158.8;41330.07;100401.3;0;19937.46;3382.4;162066.06;108552.48;660821.66;2143697.56;1298961;25782.47;134036.61;4538.34;80479.78;16332.68;16595.34;16090.47;103201.84;581715.64;2104879.51
1103;2391508.33;1294866.12;978892.43;57432.49;60317.29;0;1919.36;138621.59;10490.71;41948.96;450554.59;3143327.28;1227009;70181.06;599164.44;33058.48;180845.34;158307.45;67797.74;159155.43;657246.73;589726.05;3035043.54
1302;2026411.8;1071347.53;796445.47;29790.17;128828.63;18701.4;416909.37;3813;230186.79;87043.96;279532.36;3264744.07;1834071;262427.63;262557.95;16889.2;47085.1;65721.58;0;132862.07;397452.51;508234.98;3062598.68
302;8021947.67;2867693.26;3657381.17;28407.26;1468465.98;59884;600252.47;0;464097.95;581129.24;2237746.12;12882629.33;5790642;325461.58;2077828.98;270671.92;539062.23;549699.91;2093.31;716301.61;879320.24;3809376.53;11965057.45
204;785890.13;457358.09;159259.4;19451.96;149820.68;205.74;1633.94;0;16106.75;21059.32;102220.54;885906.67;766743;12500;13068.96;246.2;1849.89;5396.12;0;5576.75;46087.21;47507.5;927116.42
1504;6185767.75;3331863.64;1979644.62;83051.25;791208.24;6555.83;164962.44;85430.58;41246.41;187846.79;909395.62;7323694.56;2326381;1397.5;2380108.92;198634.85;379433.92;312862.53;0;1489177.62;2152065.08;463742.06;7581205.42
1004;1572049.76;421109.89;933182.65;20087.15;197670.07;12932;151450.13;13038.12;61943.99;116172.39;10557.2;1649437.03;961110;62044.48;328213.67;25609.7;65804.99;89771.02;5735.81;141292.15;156496.15;141572.73;1938143.59
205;3188610.38;1843264.14;1161655.52;57136.24;126554.48;0;57880.22;662330.78;144903.32;515909.1;488558.79;5689480.24;2579751;904704.78;688013.72;60855.22;300260.66;162474.63;26170.48;138252.73;1380772.51;136238.23;5058192.59
501;740692.64;239193.8;404336.96;10313.05;86848.83;0;0;5535;59222.81;14281.35;68324.18;1785297.28;921639;580027.35;58787.9;7699.28;15884.18;24181.55;0;11022.89;168836.81;56006.22;888055.98
1405;2996947.95;1426153.56;1197820.48;14716.17;358257.74;0;237872.93;141277.86;390148.29;101457.6;293326.29;4153348.52;1058202;650080.21;610122.45;116460.89;284730.48;139876.75;38249.74;30804.59;790047.3;1044896.56;4161030.92
1005;1616512.89;788750.06;754120.51;31123.83;42518.49;1108.04;15856.87;401212.37;54769.11;71355.32;197164.99;2396124.64;886110;195982.32;273827.39;23982.94;51331.9;64381.48;4679.33;129451.74;423791.35;616413.58;2357979.59
703;1205083.91;688170.37;372218.42;84902.13;59792.99;16125;3491.11;5347.8;17448.18;83886.81;273996.28;1639975.21;860875;16712;117471.17;16255.32;36074.05;24833.99;1051.3;39256.51;313946.01;330971.03;1605379.09
1702;1001719.99;491390.77;384742.96;21931.21;103655.05;69592.9;0;72283.83;342200.66;932932.1;296299;2526160.46;1337522.73;902107.81;50208.9;0;0;0;0;50208.9;181673.07;54647.95;2715028.48
303;10704451.6;5801071.79;2855872.72;507123.54;1540383.55;0;281813.27;510362.46;132832.73;1728719.31;5652902.99;17802623.1;5126270.5;1771269.7;4802418.99;360055.08;2206849.63;863693.19;176338.8;1195482.29;371039.63;5731624.28;19011082.36
402;4348823.29;1407505.98;2618753.67;83885.54;238678.1;317333.39;498965.38;55905.41;533986.77;261535.67;447993.42;6975947.97;3382956;792803.27;624365.74;49199.12;176230.22;159070.61;0;239865.79;1885923.16;289899.8;6464543.33
304;1659969.04;958982.18;404420.22;63520.05;233046.59;397456.43;227170.85;190884.3;305961.1;41283.68;483288.63;3259227.24;1637202;357946.05;264949.53;24826.77;48335.81;57893.86;6920.09;126973;365006.66;634123;3306014.03
1104;1581380.41;767148.81;626108.59;48418.66;139704.35;0;4480.23;2266.85;261842.3;12322.95;80251.01;2008563.23;1124957;133407.35;264369.01;26380.31;136085.36;57503.26;0;44400.08;412560.76;73269.11;1942543.75
1006;3566422.64;1127803.93;1824142.84;121043.49;493432.38;0;92457.61;37896.2;275429.01;317101.43;494722.29;4697352.11;1618224;624449.79;1571202.42;156756.68;930077.09;257240.21;2109.39;225019.05;598312.18;285163.72;4784029.18
3101;1057745.32;447310.69;340298.05;41856.43;228280.15;609;414.24;9721.55;501493.34;52254.52;225652.66;1956754.39;1527384;67269.26;163874.96;27645.38;69729.37;45546.43;0;20953.78;188486.28;9739.89;1847890.63
4501;627799.05;382224.92;173107.4;65472.7;6994.03;0;0;12070.58;321662.61;47654.72;31971.54;957231.25;785485;0;29994.74;3747.14;4978.91;16019.74;637.65;4611.3;90094.2;51657.31;1041158.5
3102;1409686.06;762446.7;448443.74;71369.41;127426.21;13386.85;27669.91;38496.75;198930.59;51609.44;239601.88;2257416.46;1818504;0;309196.4;68378;45796.34;108296.61;0;86725.45;103342.03;26374.03;1979381.48
1602;2406231.41;1069834.54;1248730.86;30577.62;57088.39;0;106140.45;103176.83;143858.35;158976.16;118347.47;3342096.73;1513845;215804.95;476381.97;50661.98;247274.31;92165.83;3046.87;83232.98;789956.22;346108.59;3036730.67
1204;1533278.92;800439.51;536701.66;21260.34;174877.41;12000;333.43;899.65;236136;6978.92;52703.27;1923744.44;1053738;283357.3;224697.81;11069.64;63274.2;24689.6;1473.05;124191.32;143814.23;218137.1;1842330.19
602;2345047.5;1099523.57;878860.12;79603.13;287060.68;0;198007.44;4766.89;242113.05;136505.58;755383.16;3232160.08;2197866;0;528604.13;76293.88;163419.58;161125.77;13118.14;114646.76;274699.44;230990.51;3681823.62
403;1147304.46;688927.49;324098.76;26465.31;107812.9;11212.5;148212.18;0;503352.79;125688.71;314263.05;2295135.36;1441572;427521.82;59693.32;5816.6;17047.64;19949.15;0;16879.93;99710.57;266637.65;2250033.69
1802;1066741.77;464233.08;442842.71;15964.29;143701.69;0;159546.64;2534.6;236420.29;273977.71;136581.07;1645291.69;956481;322595.34;189891.82;6627.79;22920.13;40266.14;0;120077.76;51681.33;124642.2;1875802.08
1406;1997492.26;1216991.37;415588.31;121420.02;243492.56;0;95022.16;3391.88;3837.86;171423.42;214316.26;3139726.08;1117170;572515.18;537779.69;58495.83;300052.56;109013.15;4330.89;65887.26;494535.62;417725.59;2485483.84
1105;27208956.34;7138280.99;12874653.57;170026.37;7025995.41;170012.57;941279.57;169521.4;1185152.98;2094386.42;2305373.2;34177920.86;4593378;452429.72;10328503.17;1106367.49;4476934.6;1339204.33;0;3405996.75;3302365.35;15501244.62;34074682.48
1007;2307850.46;359281.73;1330310.83;225116.07;393141.83;11250;639012.36;169288.49;1874978.88;1136998.16;70346.62;5345504.81;727059;46001.58;61221.34;4040.03;4059.95;9623.06;266.24;43232.06;84965.59;4426257.3;6209724.97
502;4138036.13;1592508.12;1586839.87;12950.25;945737.89;509605.27;2206270.31;60979.83;1067654.01;1471757.13;1213790.02;8724033.8;3926598;1292707.6;1186084.13;110742.17;671192.67;236882.76;0;167266.53;1448097.38;870546.69;10668092.7
106;1712424.21;671968.89;728809.15;129442.74;182203.43;0;47821.87;34140.01;131423.7;59204.3;184125.15;1979973.14;1350759;0;170982.76;12831.77;40627.64;55350.38;0;62172.97;277087.33;181144.05;2169139.24
1205;997848.76;541543.92;383893.27;7599.39;64812.18;150.23;10568.42;29003.15;485122.59;45792.57;75818.91;1474431.27;941052;246009.73;30908.12;3809.17;7055.91;3481.75;0;16561.29;191910.98;64550.44;1644304.63
1803;1929383.8;933259.41;848724.07;18798.54;128601.78;41099.47;11386.82;243897.52;1055214.93;159218.91;181660.41;4107180.86;1899096;1210690.07;189647.57;18699.18;69594.23;59684.29;0;41669.87;332520.1;475227.12;3621861.86
804;1523437.43;587930.42;659517.25;3515.73;272474.03;9429.52;9517.32;1193.16;81662.29;69300.44;25555.17;1637615.78;852951;72788.17;248323.45;42619.63;128890.4;37613.5;0;39199.92;394571.54;68981.62;1720095.33
206;1589745.72;854026.6;457771.67;26510.57;251436.88;0;847422.99;9592.7;277053.59;288220.73;158887.23;2696021.96;1358733;750948.79;129166.69;3505.9;61523.35;32680.26;22312.98;9144.2;338706.63;118466.85;3170922.96
903;1323647.69;750990.24;283562.76;62214.07;226880.62;0;84974.27;541.86;260615.4;151122.44;443671.85;2417628.67;1326703;381968.56;190406.15;8758.77;25016.62;29977.28;0;126653.48;113157.36;405393.6;2264573.51
305;2194447.01;1028379.02;711293.13;188715.6;266059.26;144331.69;857552.53;694.34;451427.56;171639.33;227384.63;4036121.61;1807827;1024917.01;487557.39;218468.32;116209.17;64972.87;0;87907.03;428891.09;286929.12;4047477.09
1407;1718616.49;718355.81;681306.66;76048.74;242905.28;45710.77;59139.68;293520.08;257934.04;266972.3;340103.36;2987492.13;1684485;142601.43;119295.56;14389.78;56381.06;33784.69;9584.82;5155.21;168441.94;872668.2;2981996.72
1703;4097106.3;1836765.62;1811945.07;192918.58;255477.03;29555;864388.91;461681.59;893418.61;525744.47;894918.7;8289881.54;3230169;1058371.18;873193;71932.55;380163.71;184435.54;0;236661.2;1808295.45;1319852.91;7766813.58
1804;1902746.67;944845.03;835016.66;5340.93;117544.05;0;396512.92;104477.22;289243.38;426267.46;414164.47;3695269.77;1894626;266501.76;169349.06;13436.77;28575.91;63479.28;0;63857.1;80217.78;1284575.17;3533412.12
603;14419109.89;5981132.45;4860948.2;555397.63;3021631.61;483954.44;240146.97;52079.85;33680.35;2567618.27;4441309.69;19191114.52;4244478;725749.45;3571988.45;101328.37;1939726.59;718917.71;96089.42;715926.36;2377796.1;8271102.52;22237899.46
604;1845509.84;705929.42;948218.91;50998.87;140362.64;9799.32;53641.79;57172.89;95719.8;235515.41;218842.53;2608786.2;1012026;11072.91;526206.61;46874.7;119944.31;74659.7;0;284727.9;826832.91;232647.77;2516201.58
1408;909404.04;458420.56;324842.2;31824.98;94316.3;71910.48;209858.54;46233.65;311879.44;110925.53;134615.11;1960009.75;768283;649930.45;43932.66;6990.88;12361.71;17090.98;1200.41;6288.68;205011.11;292852.53;1794826.79
1409;2524969.74;1358007.18;947169.83;21435.48;198357.25;42238.63;1100096.16;1655.25;85517.4;552997.51;127479.78;4245939.74;2491089;477520.65;354202.21;34231.53;157109.43;76741.79;4934.08;81185.38;505440.17;417687.71;4434954.47
4901;191327.7;124367.27;59173.95;6186.48;1600;0;0;29707.2;140006.01;11627.67;32554.21;728263.62;362211;156557.17;3053.99;1383.22;0;1465.9;0;204.87;3876.94;202564.52;405222.79
503;4438073.47;1363628.93;1737549.44;364962.82;971932.28;174092.29;407739.14;126817.54;957664.74;884975.48;1531024.49;9680207.23;3011378;1314102.63;4255461.58;108815.96;323882.44;204710.85;30701.85;3587350.48;822315.19;276949.83;8520387.15
1206;967160.83;453236.68;366982.3;19386.3;127555.55;0;45249.51;15987.46;13860.6;346951.96;63072.05;1625253.11;1273210;103531.87;19552.15;315.23;2422.68;5649.36;0;11164.88;99335.37;129623.72;1452282.41
207;862963.17;452092.06;291187.32;17553.79;102130;1800;31336.95;64173.82;154868.5;35217.89;68985.48;1503480.83;762612;184494.49;289892.34;4885.66;243692.35;14270.39;786.81;26257.13;171521.92;94960.08;1219345.81
1207;2823706.72;1165724.2;1340334.66;0;317647.86;371731.64;254729.24;1124.22;524907.66;667209.62;18500;5548185;1939383;866605.35;1059329.87;46690.11;855953.34;86166.5;14694.88;55825.04;1026385.32;656481.46;4661909.1
1410;2072219.33;1120530.88;800217.14;82451.75;69019.56;0;23152.07;616475.06;207005.43;298306.79;151371.87;3108492.8;795859;856493.68;440008;94800.3;86086.34;95377.52;13148.73;150595.11;665167.15;350964.97;3368530.55
107;3769036.48;2089474.78;1191026.32;28301.98;460233.4;16756.57;89272.93;52499.84;246606.01;535813.27;245909.99;5039197.79;1498929;87465.3;1150853.64;60508.74;179810.16;128536.22;26199.9;755798.62;968029.34;1333920.51;4955895.09
306;2181050.15;862188.84;857483.44;20290.19;441087.68;6667.88;105952.36;415.35;28500.28;109891.15;414719.15;3032918.21;1544131;34798.76;734280.24;99699.04;230406.7;180305.3;0;223869.2;91218.52;628489.69;2847196.32
108;2099407.27;1007652.96;855586.69;53407.03;182760.59;1991.2;547721.25;503653.87;366803.38;392415.07;348116.78;4365347.59;1678197;1319324.08;419235.99;25625.28;77365.5;125456.79;21021.41;169767.01;354885.71;593704.81;4260108.82
704;2253307.71;1021413.36;903228.61;55180.78;273484.96;31384.85;564597;5636.72;122679.34;434534.44;165608.12;3799782.64;1683711;1340923.31;231644.91;20489.06;67730.95;52589.47;0;90835.43;462970.98;80532.44;3577748.18
705;6329048.22;3959826.62;1212625.46;737238.15;419357.99;1000000;80876.17;828.7;130746.93;227344.13;2231325.27;8934390.93;3227659;54622.57;1593524.1;124946.62;527156.44;274000.95;37938.59;629481.5;2033336.37;2025248.89;10000169.42
307;3470497.68;1657645.81;1266111.95;61782.16;484957.76;35522;252375.86;103698.33;688371.01;188127.67;1706529.81;6480136.26;2990619;620801.5;821432.16;120985.28;293006.31;213956.62;12806.92;180677.03;911331.34;1135952.26;6445122.36
805;4320677.11;3034741.54;630970.85;122967.22;531997.5;13560.33;242406.26;0;94199.32;107268.04;944245.5;5445036.09;1584426;299818.7;2003826.08;235614.68;681686.42;493095.53;107752.49;485676.96;482230.99;1074734.32;5722356.56
1303;5631692.34;2417821.82;2098102.55;28341.77;1087426.2;75250;2261582.78;527160.74;275177.97;465267.92;288976.31;9589129.71;2631912;3013052.54;822543.19;105777.14;281557.09;247851.47;19177.89;168179.6;1847211.19;1274410.79;9525108.06
208;1681048.2;1050635.81;408040.4;35067.32;187304.67;0;149074.89;0;0;78635.18;247965.94;2295670.78;1544100;184586.16;159117.52;8392.1;26838.73;26707.36;33747.43;63431.9;156206.04;251661.06;2156724.21
1411;1180723.43;533695.5;550176.89;26931.19;69919.85;10000;273006.89;114453.57;70290.01;72820.62;68427.85;1952453.58;1147123;504.24;172249.05;9615.04;58802.53;36762.09;0;67069.39;505811.24;126766.05;1789722.37
605;3733245.42;2015628.84;753949.87;763077.44;200589.27;8060.79;283567.36;0;2140.2;24845.64;759057.25;5596745.77;2301557;395803.22;1433813.65;73335.75;366320.92;324548.69;276790.98;392817.31;1071759.55;393812.35;4810916.66
904;1321456.26;461153.16;415475.84;20959.09;423868.17;32876.98;572996.98;43665.51;0;38001.25;237088.55;2377561.21;1599672;450242.99;51029.61;2840.8;34191.21;5199.93;0;8797.67;200037.93;76578.68;2246085.53
1008;1183348.4;606589.41;401288.19;104084.48;71386.32;33617.61;10211.03;0;26618.42;65077.72;174450.98;1600368.87;1072155;90400.02;91747.26;10046.27;16154.9;23724.45;0;41821.64;250871.19;95195.4;1493324.16
905;1085106.04;351338.19;411551.9;303444.03;18771.92;0;25474.55;0;21884.3;49262.12;1476;1212813.03;981472;40977.93;78809.75;18504.7;18774.8;18939.18;519.74;22071.33;90722.17;20831.18;1183203.01
404;1204999.77;629961.4;342943.55;87181.87;144912.95;12933.33;7663.81;0;280894.44;470811.18;248478.09;2333037.07;1136038;451019.12;30392.89;4377.9;8056.82;7115.4;0;10842.77;116404.63;599182.43;2225780.62
1208;763340.41;362938.46;307581.84;16090.82;76729.29;20250;35903.78;0;1915.26;98061.12;80972.89;1095377.78;800591;45675.86;56632.85;8368.65;29446.57;12097.19;3151.13;3569.31;133009.1;59468.97;1000443.46
3103;12443588.33;8485027;2959750.64;412085.25;586725.44;246852.62;391916.02;694975.86;1640193.07;731227.9;1193612.68;18292035.19;3708153;0;4211280.22;670319.51;1290854.27;576590.15;0;1673516.29;6205559.64;4167042.33;17342366.48
504;3066738.15;1219761.54;1385345.77;269265.95;192364.89;98779.31;71393.86;270001.3;693435.4;489574.39;2179920.23;7664093.23;2591505;424327.06;828383.86;49090.9;455787.39;116352.75;816.68;206336.14;1283514.52;2536362.79;6869842.64
1209;779081.75;440697.65;239776.23;14526.59;84081.28;0;4036.25;186.04;256485.17;95543.46;106645.19;1550428.62;954033;244267.28;57410.2;4831.41;20694.59;3972.63;0;27911.57;187152.1;107566.04;1241977.86
606;1200037.93;653172.88;420622.06;31184.81;95058.18;0;208882.52;2721.08;94404.77;47495.1;231158.09;1759649.31;962158;301718.73;96016.98;12791.92;14071.3;12137.36;0;57016.4;128708.87;271046.73;1784699.49
1412;1145207.6;485821.85;549445.99;8012.08;101927.68;0;134013.05;25723.9;95993.89;208459.34;146160.47;1728071.13;737001;243363.78;160931.39;10197.21;55877.67;20966.54;3127.6;70762.37;165934.3;420840.66;1755558.25
1304;11270206.55;5677147;4091374.17;182711.74;1318973.64;318852.95;1319311.5;65429.15;400728.1;79242.39;2162767.11;15454405.92;4384825;509383.05;2782148.95;429541.94;966756.71;648323.29;113586.55;623940.46;2710893.26;5067155.66;15616537.75
906;1205684.91;601636.73;435472.89;44055.2;124520.09;178376.94;979.09;146028.34;395843.28;278027.23;334327.53;2622806.88;1636677;254697.67;132215.95;26841.13;12867.86;54385.42;865.79;37255.75;506206.15;93010.11;2539267.32
1505;3250184.12;1857123.91;952102.54;67354.08;373603.59;69544.68;159634.39;28789.11;181888.14;428835.17;144475.05;3606251.25;1551433;242565.5;960133.26;103662.81;581268.71;44963.07;7382.34;222856.33;504407.57;347711.92;4263350.66
907;4569923.31;2094791.39;1355574.52;347918.48;771638.92;29385.52;114322.15;5782.41;511450.39;212927.75;1903647.15;7354629.74;3234450;228683.84;673821.49;92562.61;271530.66;206535.32;5194.8;97998.1;1990664.21;1227010.2;7347438.68
308;12224183.95;5390138.58;4026679.02;599164.43;2208201.92;105350;444326.62;0;270653.64;1666857.25;2289633.08;16391149.82;5847255;2526729.2;3754040.18;420975.03;1189777.01;682879.72;62424.08;1397984.34;1873843.68;2389281.76;17001004.54
4701;1334723.64;705969.64;419811.25;37836.45;171106.3;0;0;0;312603.96;81119.81;235838.03;2219559.84;1525172;110326.26;238306.89;21714.2;86255.01;78283.59;2974.19;49079.9;336273.06;9481.63;1964285.44
505;2135315.14;965715.66;904895.63;2278.59;262425.26;0;115440.32;48267.51;138441.56;374314.62;186070.8;3932284.78;2805453;247725.35;397528.04;8315.64;343073.46;17936.78;0;28202.16;312963.99;168614.4;2997849.95
